scaff.tar	gene.tar	chr.tar
DPSCF300038	DPOGS212182	20
DPSCF300038	DPOGS212097	20
DPSCF300038	DPOGS212092	20
DPSCF300038	DPOGS212105	20
DPSCF300038	DPOGS212179	20
DPSCF300038	DPOGS212106	20
DPSCF300038	DPOGS212113	20
DPSCF300038	DPOGS212150	20
DPSCF300038	DPOGS212104	20
DPSCF300038	DPOGS212149	20
DPSCF300038	DPOGS212110	20
DPSCF300038	DPOGS212107	20
DPSCF300038	DPOGS212094	20
DPSCF300038	DPOGS212111	20
DPSCF300038	DPOGS212089	20
DPSCF300038	DPOGS212165	20
DPSCF300038	DPOGS212103	20
DPSCF300038	DPOGS212148	20
DPSCF300038	DPOGS212095	20
DPSCF300038	DPOGS212134	20
DPSCF300038	DPOGS212109	20
DPSCF300038	DPOGS212147	20
DPSCF300038	DPOGS212096	20
DPSCF300038	DPOGS212146	20
DPSCF300038	DPOGS212144	20
DPSCF300038	DPOGS212133	20
DPSCF300038	DPOGS212093	20
DPSCF300038	DPOGS212145	20
DPSCF300038	DPOGS212101	20
DPSCF300039	DPOGS202656	17
DPSCF300039	DPOGS202678	17
DPSCF300039	DPOGS202681	17
DPSCF300039	DPOGS202682	17
DPSCF300039	DPOGS202675	17
DPSCF300039	DPOGS202677	17
DPSCF300039	DPOGS202679	17
DPSCF300039	DPOGS202670	17
DPSCF300039	DPOGS202643	17
DPSCF300039	DPOGS202674	17
DPSCF300039	DPOGS202680	17
DPSCF300039	DPOGS202637	17
DPSCF300039	DPOGS202646	17
DPSCF300039	DPOGS202648	17
DPSCF300039	DPOGS202676	17
DPSCF300039	DPOGS202649	17
DPSCF300039	DPOGS202673	17
DPSCF300039	DPOGS202645	17
DPSCF300039	DPOGS202665	17
DPSCF300039	DPOGS202638	17
DPSCF300039	DPOGS202660	17
DPSCF300039	DPOGS202650	17
DPSCF300039	DPOGS202641	17
DPSCF300039	DPOGS202669	17
DPSCF300039	DPOGS202671	17
DPSCF300039	DPOGS202644	17
DPSCF300039	DPOGS202657	17
DPSCF300039	DPOGS202652	17
DPSCF300039	DPOGS202666	17
DPSCF300039	DPOGS202662	17
DPSCF300039	DPOGS202651	17
DPSCF300039	DPOGS202668	17
DPSCF300039	DPOGS202663	17
DPSCF300039	DPOGS202655	17
DPSCF300039	DPOGS202654	17
DPSCF300039	DPOGS202667	17
DPSCF300039	DPOGS202653	17
DPSCF300039	DPOGS202647	17
DPSCF300039	DPOGS202658	17
DPSCF300039	DPOGS202661	17
DPSCF300039	DPOGS202664	17
DPSCF300039	DPOGS202659	17
DPSCF300039	DPOGS202640	17
DPSCF300040	DPOGS204365	19
DPSCF300040	DPOGS204354	19
DPSCF300040	DPOGS204361	19
DPSCF300040	DPOGS204366	19
DPSCF300040	DPOGS204355	19
DPSCF300040	DPOGS204359	19
DPSCF300040	DPOGS204357	19
DPSCF300040	DPOGS204362	19
DPSCF300040	DPOGS204363	19
DPSCF300040	DPOGS204356	19
DPSCF300040	DPOGS204372	19
DPSCF300040	DPOGS204360	19
DPSCF300040	DPOGS204370	19
DPSCF300040	DPOGS204369	19
DPSCF300040	DPOGS204368	19
DPSCF300040	DPOGS204371	19
DPSCF300040	DPOGS204358	19
DPSCF300041	DPOGS215611	10
DPSCF300041	DPOGS215614	10
DPSCF300041	DPOGS215615	10
DPSCF300041	DPOGS215612	10
DPSCF300041	DPOGS215613	10
DPSCF300041	DPOGS215622	10
DPSCF300041	DPOGS215610	10
DPSCF300041	DPOGS215616	10
DPSCF300041	DPOGS215617	10
DPSCF300041	DPOGS215626	10
DPSCF300041	DPOGS215627	10
DPSCF300041	DPOGS215624	10
DPSCF300041	DPOGS215625	10
DPSCF300041	DPOGS215630	10
DPSCF300041	DPOGS215618	10
DPSCF300041	DPOGS215628	10
DPSCF300041	DPOGS215629	10
DPSCF300041	DPOGS215634	10
DPSCF300041	DPOGS215635	10
DPSCF300041	DPOGS215623	10
DPSCF300041	DPOGS215637	10
DPSCF300041	DPOGS215638	10
DPSCF300041	DPOGS215639	10
DPSCF300041	DPOGS215640	10
DPSCF300041	DPOGS215641	10
DPSCF300041	DPOGS215642	10
DPSCF300041	DPOGS215643	10
DPSCF300041	DPOGS215644	10
DPSCF300041	DPOGS215632	10
DPSCF300041	DPOGS215633	10
DPSCF300041	DPOGS215607	10
DPSCF300041	DPOGS215608	10
DPSCF300041	DPOGS215609	10
DPSCF300041	DPOGS215650	10
DPSCF300041	DPOGS215651	10
DPSCF300041	DPOGS215652	10
DPSCF300041	DPOGS215653	10
DPSCF300041	DPOGS215654	10
DPSCF300041	DPOGS215655	10
DPSCF300041	DPOGS215656	10
DPSCF300041	DPOGS215657	10
DPSCF300041	DPOGS215658	10
DPSCF300041	DPOGS215619	10
DPSCF300041	DPOGS215620	10
DPSCF300041	DPOGS215621	10
DPSCF300041	DPOGS215662	10
DPSCF300041	DPOGS215663	10
DPSCF300041	DPOGS215664	10
DPSCF300041	DPOGS215665	10
DPSCF300041	DPOGS215666	10
DPSCF300041	DPOGS215667	10
DPSCF300041	DPOGS215668	10
DPSCF300041	DPOGS215669	10
DPSCF300041	DPOGS215670	10
DPSCF300041	DPOGS215631	10
DPSCF300041	DPOGS215672	10
DPSCF300041	DPOGS215673	10
DPSCF300041	DPOGS215674	10
DPSCF300041	DPOGS215675	10
DPSCF300041	DPOGS215636	10
DPSCF300041	DPOGS215677	10
DPSCF300041	DPOGS215678	10
DPSCF300041	DPOGS215679	10
DPSCF300041	DPOGS215680	10
DPSCF300041	DPOGS215681	10
DPSCF300041	DPOGS215682	10
DPSCF300041	DPOGS215683	10
DPSCF300041	DPOGS215684	10
DPSCF300041	DPOGS215645	10
DPSCF300041	DPOGS215686	10
DPSCF300041	DPOGS215687	10
DPSCF300041	DPOGS215688	10
DPSCF300041	DPOGS215689	10
DPSCF300041	DPOGS215690	10
DPSCF300041	DPOGS215691	10
DPSCF300041	DPOGS215692	10
DPSCF300041	DPOGS215693	10
DPSCF300041	DPOGS215694	10
DPSCF300041	DPOGS215695	10
DPSCF300041	DPOGS215696	10
DPSCF300041	DPOGS215697	10
DPSCF300041	DPOGS215698	10
DPSCF300041	DPOGS215659	10
DPSCF300041	DPOGS215660	10
DPSCF300041	DPOGS215661	10
DPSCF300041	DPOGS215702	10
DPSCF300041	DPOGS215703	10
DPSCF300041	DPOGS215704	10
DPSCF300041	DPOGS215705	10
DPSCF300041	DPOGS215706	10
DPSCF300041	DPOGS215707	10
DPSCF300041	DPOGS215708	10
DPSCF300041	DPOGS215709	10
DPSCF300041	DPOGS215710	10
DPSCF300041	DPOGS215671	10
DPSCF300041	DPOGS215712	10
DPSCF300041	DPOGS215713	10
DPSCF300041	DPOGS215714	10
DPSCF300041	DPOGS215715	10
DPSCF300041	DPOGS215716	10
DPSCF300041	DPOGS215717	10
DPSCF300041	DPOGS215718	10
DPSCF300041	DPOGS215719	10
DPSCF300041	DPOGS215720	10
DPSCF300041	DPOGS215721	10
DPSCF300041	DPOGS215722	10
DPSCF300041	DPOGS215723	10
DPSCF300041	DPOGS215724	10
DPSCF300041	DPOGS215685	10
DPSCF300041	DPOGS215726	10
DPSCF300041	DPOGS215727	10
DPSCF300041	DPOGS215729	10
DPSCF300041	DPOGS215730	10
DPSCF300041	DPOGS215731	10
DPSCF300041	DPOGS215732	10
DPSCF300041	DPOGS215733	10
DPSCF300041	DPOGS215734	10
DPSCF300041	DPOGS215735	10
DPSCF300041	DPOGS215736	10
DPSCF300041	DPOGS215737	10
DPSCF300041	DPOGS215738	10
DPSCF300041	DPOGS215739	10
DPSCF300041	DPOGS215740	10
DPSCF300041	DPOGS215741	10
DPSCF300041	DPOGS215742	10
DPSCF300041	DPOGS215743	10
DPSCF300041	DPOGS215744	10
DPSCF300041	DPOGS215745	10
DPSCF300041	DPOGS215746	10
DPSCF300041	DPOGS215747	10
DPSCF300041	DPOGS215748	10
DPSCF300041	DPOGS215749	10
DPSCF300041	DPOGS215750	10
DPSCF300041	DPOGS215751	10
DPSCF300041	DPOGS215752	10
DPSCF300041	DPOGS215753	10
DPSCF300041	DPOGS215754	10
DPSCF300041	DPOGS215755	10
DPSCF300041	DPOGS215756	10
DPSCF300041	DPOGS215757	10
DPSCF300041	DPOGS215758	10
DPSCF300041	DPOGS215759	10
DPSCF300041	DPOGS215760	10
DPSCF300041	DPOGS215761	10
DPSCF300041	DPOGS215762	10
DPSCF300041	DPOGS215763	10
DPSCF300041	DPOGS215764	10
DPSCF300041	DPOGS215765	10
DPSCF300041	DPOGS215766	10
DPSCF300041	DPOGS215767	10
DPSCF300041	DPOGS215646	10
DPSCF300041	DPOGS215647	10
DPSCF300041	DPOGS215648	10
DPSCF300041	DPOGS215649	10
DPSCF300041	DPOGS215772	10
DPSCF300041	DPOGS215773	10
DPSCF300041	DPOGS215775	10
DPSCF300041	DPOGS215776	10
DPSCF300041	DPOGS215777	10
DPSCF300041	DPOGS215778	10
DPSCF300041	DPOGS215779	10
DPSCF300041	DPOGS215780	10
DPSCF300041	DPOGS215781	10
DPSCF300041	DPOGS215782	10
DPSCF300041	DPOGS215783	10
DPSCF300041	DPOGS215784	10
DPSCF300041	DPOGS215785	10
DPSCF300041	DPOGS215786	10
DPSCF300041	DPOGS215787	10
DPSCF300041	DPOGS215788	10
DPSCF300041	DPOGS215789	10
DPSCF300041	DPOGS215790	10
DPSCF300041	DPOGS215791	10
DPSCF300041	DPOGS215792	10
DPSCF300041	DPOGS215793	10
DPSCF300041	DPOGS215794	10
DPSCF300041	DPOGS215795	10
DPSCF300041	DPOGS215796	10
DPSCF300041	DPOGS215797	10
DPSCF300041	DPOGS215798	10
DPSCF300041	DPOGS215676	10
DPSCF300041	DPOGS215800	10
DPSCF300041	DPOGS215801	10
DPSCF300041	DPOGS215802	10
DPSCF300041	DPOGS215803	10
DPSCF300041	DPOGS215804	10
DPSCF300041	DPOGS215805	10
DPSCF300041	DPOGS215806	10
DPSCF300041	DPOGS215768	10
DPSCF300041	DPOGS215725	10
DPSCF300041	DPOGS215699	10
DPSCF300041	DPOGS215700	10
DPSCF300041	DPOGS215799	10
DPSCF300041	DPOGS215769	10
DPSCF300041	DPOGS215770	10
DPSCF300041	DPOGS215771	10
DPSCF300041	DPOGS215701	10
DPSCF300041	DPOGS215711	10
DPSCF300042	DPOGS207710	12
DPSCF300042	DPOGS207709	12
DPSCF300042	DPOGS207764	12
DPSCF300042	DPOGS207711	12
DPSCF300042	DPOGS207829	12
DPSCF300042	DPOGS207747	12
DPSCF300042	DPOGS207792	12
DPSCF300042	DPOGS207748	12
DPSCF300042	DPOGS207832	12
DPSCF300042	DPOGS207816	12
DPSCF300042	DPOGS207708	12
DPSCF300042	DPOGS207706	12
DPSCF300042	DPOGS207746	12
DPSCF300042	DPOGS207763	12
DPSCF300042	DPOGS207818	12
DPSCF300042	DPOGS207707	12
DPSCF300042	DPOGS207750	12
DPSCF300042	DPOGS207779	12
DPSCF300042	DPOGS207745	12
DPSCF300042	DPOGS207752	12
DPSCF300042	DPOGS207731	12
DPSCF300042	DPOGS207828	12
DPSCF300042	DPOGS207817	12
DPSCF300042	DPOGS207719	12
DPSCF300042	DPOGS207762	12
DPSCF300042	DPOGS207789	12
DPSCF300042	DPOGS207791	12
DPSCF300042	DPOGS207751	12
DPSCF300042	DPOGS207780	12
DPSCF300042	DPOGS207705	12
DPSCF300042	DPOGS207757	12
DPSCF300042	DPOGS207788	12
DPSCF300042	DPOGS207749	12
DPSCF300042	DPOGS207859	12
DPSCF300042	DPOGS207860	12
DPSCF300042	DPOGS207765	12
DPSCF300042	DPOGS207815	12
DPSCF300042	DPOGS207766	12
DPSCF300042	DPOGS207756	12
DPSCF300042	DPOGS207814	12
DPSCF300042	DPOGS207820	12
DPSCF300042	DPOGS207785	12
DPSCF300042	DPOGS207787	12
DPSCF300042	DPOGS207758	12
DPSCF300042	DPOGS207704	12
DPSCF300042	DPOGS207827	12
DPSCF300042	DPOGS207778	12
DPSCF300042	DPOGS207775	12
DPSCF300042	DPOGS207830	12
DPSCF300042	DPOGS207790	12
DPSCF300042	DPOGS207754	12
DPSCF300042	DPOGS207826	12
DPSCF300042	DPOGS207786	12
DPSCF300042	DPOGS207798	12
DPSCF300042	DPOGS207799	12
DPSCF300042	DPOGS207718	12
DPSCF300042	DPOGS207773	12
DPSCF300042	DPOGS207760	12
DPSCF300042	DPOGS207759	12
DPSCF300042	DPOGS207848	12
DPSCF300042	DPOGS207721	12
DPSCF300042	DPOGS207737	12
DPSCF300042	DPOGS207755	12
DPSCF300042	DPOGS207783	12
DPSCF300042	DPOGS207795	12
DPSCF300042	DPOGS207797	12
DPSCF300042	DPOGS207857	12
DPSCF300042	DPOGS207852	12
DPSCF300042	DPOGS207858	12
DPSCF300042	DPOGS207741	12
DPSCF300042	DPOGS207774	12
DPSCF300042	DPOGS207761	12
DPSCF300042	DPOGS207840	12
DPSCF300042	DPOGS207819	12
DPSCF300042	DPOGS207722	12
DPSCF300042	DPOGS207753	12
DPSCF300042	DPOGS207782	12
DPSCF300042	DPOGS207824	12
DPSCF300042	DPOGS207784	12
DPSCF300042	DPOGS207701	12
DPSCF300042	DPOGS207703	12
DPSCF300042	DPOGS207744	12
DPSCF300042	DPOGS207717	12
DPSCF300042	DPOGS207843	12
DPSCF300042	DPOGS207842	12
DPSCF300042	DPOGS207841	12
DPSCF300042	DPOGS207801	12
DPSCF300042	DPOGS207736	12
DPSCF300042	DPOGS207768	12
DPSCF300042	DPOGS207767	12
DPSCF300042	DPOGS207796	12
DPSCF300042	DPOGS207714	12
DPSCF300042	DPOGS207713	12
DPSCF300042	DPOGS207715	12
DPSCF300042	DPOGS207716	12
DPSCF300042	DPOGS207771	12
DPSCF300042	DPOGS207853	12
DPSCF300042	DPOGS207854	12
DPSCF300042	DPOGS207846	12
DPSCF300042	DPOGS207839	12
DPSCF300042	DPOGS207802	12
DPSCF300042	DPOGS207733	12
DPSCF300042	DPOGS207738	12
DPSCF300042	DPOGS207805	12
DPSCF300042	DPOGS207770	12
DPSCF300042	DPOGS207769	12
DPSCF300042	DPOGS207813	12
DPSCF300042	DPOGS207856	12
DPSCF300042	DPOGS207742	12
DPSCF300042	DPOGS207838	12
DPSCF300042	DPOGS207724	12
DPSCF300042	DPOGS207808	12
DPSCF300042	DPOGS207837	12
DPSCF300042	DPOGS207735	12
DPSCF300042	DPOGS207844	12
DPSCF300042	DPOGS207740	12
DPSCF300042	DPOGS207698	12
DPSCF300042	DPOGS207781	12
DPSCF300042	DPOGS207700	12
DPSCF300042	DPOGS207723	12
DPSCF300042	DPOGS207743	12
DPSCF300042	DPOGS207834	12
DPSCF300042	DPOGS207855	12
DPSCF300042	DPOGS207776	12
DPSCF300042	DPOGS207720	12
DPSCF300042	DPOGS207810	12
DPSCF300042	DPOGS207800	12
DPSCF300042	DPOGS207794	12
DPSCF300042	DPOGS207729	12
DPSCF300042	DPOGS207836	12
DPSCF300042	DPOGS207833	12
DPSCF300042	DPOGS207849	12
DPSCF300042	DPOGS207772	12
DPSCF300042	DPOGS207732	12
DPSCF300042	DPOGS207730	12
DPSCF300042	DPOGS207807	12
DPSCF300042	DPOGS207728	12
DPSCF300042	DPOGS207699	12
DPSCF300042	DPOGS207697	12
DPSCF300042	DPOGS207825	12
DPSCF300042	DPOGS207739	12
DPSCF300042	DPOGS207821	12
DPSCF300042	DPOGS207812	12
DPSCF300042	DPOGS207845	12
DPSCF300042	DPOGS207734	12
DPSCF300042	DPOGS207850	12
DPSCF300042	DPOGS207712	12
DPSCF300042	DPOGS207823	12
DPSCF300042	DPOGS207851	12
DPSCF300042	DPOGS207822	12
DPSCF300042	DPOGS207806	12
DPSCF300042	DPOGS207726	12
DPSCF300042	DPOGS207811	12
DPSCF300042	DPOGS207793	12
DPSCF300042	DPOGS207725	12
DPSCF300042	DPOGS207861	12
DPSCF300042	DPOGS207804	12
DPSCF300042	DPOGS207727	12
DPSCF300042	DPOGS207803	12
DPSCF300043	DPOGS208751	11
DPSCF300043	DPOGS208752	11
DPSCF300043	DPOGS208670	11
DPSCF300043	DPOGS208671	11
DPSCF300043	DPOGS208762	11
DPSCF300043	DPOGS208709	11
DPSCF300043	DPOGS208673	11
DPSCF300043	DPOGS208669	11
DPSCF300043	DPOGS208672	11
DPSCF300043	DPOGS208734	11
DPSCF300043	DPOGS208749	11
DPSCF300043	DPOGS208681	11
DPSCF300043	DPOGS208680	11
DPSCF300043	DPOGS208750	11
DPSCF300043	DPOGS208696	11
DPSCF300043	DPOGS208708	11
DPSCF300043	DPOGS208674	11
DPSCF300043	DPOGS208675	11
DPSCF300043	DPOGS208703	11
DPSCF300043	DPOGS208753	11
DPSCF300043	DPOGS208707	11
DPSCF300043	DPOGS208706	11
DPSCF300043	DPOGS208719	11
DPSCF300043	DPOGS208733	11
DPSCF300043	DPOGS208760	11
DPSCF300043	DPOGS208756	11
DPSCF300043	DPOGS208710	11
DPSCF300043	DPOGS208694	11
DPSCF300043	DPOGS208697	11
DPSCF300043	DPOGS208727	11
DPSCF300043	DPOGS208746	11
DPSCF300043	DPOGS208691	11
DPSCF300043	DPOGS208690	11
DPSCF300043	DPOGS208748	11
DPSCF300043	DPOGS208688	11
DPSCF300043	DPOGS208759	11
DPSCF300043	DPOGS208757	11
DPSCF300043	DPOGS208755	11
DPSCF300043	DPOGS208685	11
DPSCF300043	DPOGS208726	11
DPSCF300043	DPOGS208715	11
DPSCF300043	DPOGS208684	11
DPSCF300043	DPOGS208745	11
DPSCF300043	DPOGS208702	11
DPSCF300043	DPOGS208705	11
DPSCF300043	DPOGS208744	11
DPSCF300043	DPOGS208730	11
DPSCF300043	DPOGS208728	11
DPSCF300043	DPOGS208761	11
DPSCF300043	DPOGS208758	11
DPSCF300043	DPOGS208736	11
DPSCF300043	DPOGS208737	11
DPSCF300043	DPOGS208698	11
DPSCF300043	DPOGS208725	11
DPSCF300043	DPOGS208747	11
DPSCF300043	DPOGS208677	11
DPSCF300043	DPOGS208678	11
DPSCF300043	DPOGS208679	11
DPSCF300043	DPOGS208718	11
DPSCF300043	DPOGS208729	11
DPSCF300043	DPOGS208738	11
DPSCF300043	DPOGS208682	11
DPSCF300043	DPOGS208686	11
DPSCF300043	DPOGS208722	11
DPSCF300043	DPOGS208735	11
DPSCF300043	DPOGS208676	11
DPSCF300043	DPOGS208742	11
DPSCF300043	DPOGS208731	11
DPSCF300043	DPOGS208701	11
DPSCF300043	DPOGS208714	11
DPSCF300043	DPOGS208695	11
DPSCF300043	DPOGS208717	11
DPSCF300043	DPOGS208739	11
DPSCF300043	DPOGS208754	11
DPSCF300043	DPOGS208741	11
DPSCF300043	DPOGS208692	11
DPSCF300043	DPOGS208724	11
DPSCF300043	DPOGS208683	11
DPSCF300043	DPOGS208723	11
DPSCF300043	DPOGS208713	11
DPSCF300043	DPOGS208712	11
DPSCF300043	DPOGS208689	11
DPSCF300043	DPOGS208743	11
DPSCF300043	DPOGS208711	11
DPSCF300043	DPOGS208732	11
DPSCF300043	DPOGS208716	11
DPSCF300043	DPOGS208699	11
DPSCF300043	DPOGS208721	11
DPSCF300043	DPOGS208687	11
DPSCF300043	DPOGS208700	11
DPSCF300043	DPOGS208720	11
DPSCF300043	DPOGS208740	11
DPSCF300044	DPOGS200082	Z
DPSCF300044	DPOGS200073	Z
DPSCF300044	DPOGS200078	Z
DPSCF300044	DPOGS200109	Z
DPSCF300044	DPOGS200111	Z
DPSCF300044	DPOGS200081	Z
DPSCF300044	DPOGS200057	Z
DPSCF300044	DPOGS200080	Z
DPSCF300044	DPOGS200079	Z
DPSCF300044	DPOGS200077	Z
DPSCF300044	DPOGS200119	Z
DPSCF300044	DPOGS200072	Z
DPSCF300044	DPOGS200122	Z
DPSCF300044	DPOGS200110	Z
DPSCF300044	DPOGS200069	Z
DPSCF300044	DPOGS200123	Z
DPSCF300044	DPOGS200076	Z
DPSCF300044	DPOGS200075	Z
DPSCF300044	DPOGS200121	Z
DPSCF300044	DPOGS200054	Z
DPSCF300044	DPOGS200085	Z
DPSCF300044	DPOGS200087	Z
DPSCF300044	DPOGS200086	Z
DPSCF300044	DPOGS200117	Z
DPSCF300044	DPOGS200096	Z
DPSCF300044	DPOGS200108	Z
DPSCF300044	DPOGS200070	Z
DPSCF300044	DPOGS200071	Z
DPSCF300044	DPOGS200074	Z
DPSCF300044	DPOGS200068	Z
DPSCF300044	DPOGS200084	Z
DPSCF300044	DPOGS200101	Z
DPSCF300044	DPOGS200112	Z
DPSCF300044	DPOGS200092	Z
DPSCF300044	DPOGS200095	Z
DPSCF300044	DPOGS200056	Z
DPSCF300044	DPOGS200118	Z
DPSCF300044	DPOGS200115	Z
DPSCF300044	DPOGS200120	Z
DPSCF300044	DPOGS200083	Z
DPSCF300044	DPOGS200103	Z
DPSCF300044	DPOGS200107	Z
DPSCF300044	DPOGS200067	Z
DPSCF300044	DPOGS200063	Z
DPSCF300044	DPOGS200053	Z
DPSCF300044	DPOGS200093	Z
DPSCF300044	DPOGS200091	Z
DPSCF300044	DPOGS200055	Z
DPSCF300044	DPOGS200113	Z
DPSCF300044	DPOGS200106	Z
DPSCF300044	DPOGS200116	Z
DPSCF300044	DPOGS200062	Z
DPSCF300044	DPOGS200066	Z
DPSCF300044	DPOGS200061	Z
DPSCF300044	DPOGS200105	Z
DPSCF300044	DPOGS200102	Z
DPSCF300044	DPOGS200124	Z
DPSCF300044	DPOGS200100	Z
DPSCF300044	DPOGS200099	Z
DPSCF300044	DPOGS200090	Z
DPSCF300044	DPOGS200104	Z
DPSCF300044	DPOGS200065	Z
DPSCF300044	DPOGS200097	Z
DPSCF300044	DPOGS200052	Z
DPSCF300044	DPOGS200059	Z
DPSCF300044	DPOGS200098	Z
DPSCF300044	DPOGS200089	Z
DPSCF300044	DPOGS200064	Z
DPSCF300044	DPOGS200088	Z
DPSCF300044	DPOGS200058	Z
DPSCF300044	DPOGS200125	Z
DPSCF300044	DPOGS200060	Z
DPSCF300044	DPOGS200094	Z
DPSCF300045	DPOGS210899	1
DPSCF300045	DPOGS210901	1
DPSCF300045	DPOGS210888	1
DPSCF300045	DPOGS210916	1
DPSCF300045	DPOGS210915	1
DPSCF300045	DPOGS210927	1
DPSCF300045	DPOGS210889	1
DPSCF300045	DPOGS210902	1
DPSCF300045	DPOGS210886	1
DPSCF300045	DPOGS210903	1
DPSCF300045	DPOGS210924	1
DPSCF300045	DPOGS210900	1
DPSCF300045	DPOGS210887	1
DPSCF300045	DPOGS210926	1
DPSCF300045	DPOGS210920	1
DPSCF300045	DPOGS210923	1
DPSCF300045	DPOGS210917	1
DPSCF300045	DPOGS210925	1
DPSCF300045	DPOGS210912	1
DPSCF300045	DPOGS210898	1
DPSCF300045	DPOGS210909	1
DPSCF300045	DPOGS210885	1
DPSCF300045	DPOGS210936	1
DPSCF300045	DPOGS210907	1
DPSCF300045	DPOGS210896	1
DPSCF300045	DPOGS210937	1
DPSCF300045	DPOGS210911	1
DPSCF300045	DPOGS210894	1
DPSCF300045	DPOGS210910	1
DPSCF300045	DPOGS210897	1
DPSCF300045	DPOGS210892	1
DPSCF300045	DPOGS210906	1
DPSCF300045	DPOGS210904	1
DPSCF300045	DPOGS210914	1
DPSCF300045	DPOGS210905	1
DPSCF300045	DPOGS210921	1
DPSCF300045	DPOGS210919	1
DPSCF300045	DPOGS210922	1
DPSCF300045	DPOGS210895	1
DPSCF300045	DPOGS210890	1
DPSCF300045	DPOGS210928	1
DPSCF300045	DPOGS210891	1
DPSCF300045	DPOGS210935	1
DPSCF300045	DPOGS210893	1
DPSCF300045	DPOGS210931	1
DPSCF300045	DPOGS210934	1
DPSCF300045	DPOGS210932	1
DPSCF300045	DPOGS210930	1
DPSCF300045	DPOGS210929	1
DPSCF300045	DPOGS210933	1
DPSCF300046	DPOGS204290	11
DPSCF300046	DPOGS204265	11
DPSCF300046	DPOGS204250	11
DPSCF300046	DPOGS204289	11
DPSCF300046	DPOGS204238	11
DPSCF300046	DPOGS204235	11
DPSCF300046	DPOGS204249	11
DPSCF300046	DPOGS204247	11
DPSCF300046	DPOGS204264	11
DPSCF300046	DPOGS204246	11
DPSCF300046	DPOGS204252	11
DPSCF300046	DPOGS204318	11
DPSCF300046	DPOGS204251	11
DPSCF300046	DPOGS204244	11
DPSCF300046	DPOGS204286	11
DPSCF300046	DPOGS204225	11
DPSCF300046	DPOGS204313	11
DPSCF300046	DPOGS204287	11
DPSCF300046	DPOGS204285	11
DPSCF300046	DPOGS204317	11
DPSCF300046	DPOGS204274	11
DPSCF300046	DPOGS204262	11
DPSCF300046	DPOGS204261	11
DPSCF300046	DPOGS204260	11
DPSCF300046	DPOGS204245	11
DPSCF300046	DPOGS204300	11
DPSCF300046	DPOGS204237	11
DPSCF300046	DPOGS204283	11
DPSCF300046	DPOGS204219	11
DPSCF300046	DPOGS204296	11
DPSCF300046	DPOGS204311	11
DPSCF300046	DPOGS204258	11
DPSCF300046	DPOGS204278	11
DPSCF300046	DPOGS204218	11
DPSCF300046	DPOGS204236	11
DPSCF300046	DPOGS204288	11
DPSCF300046	DPOGS204243	11
DPSCF300046	DPOGS204241	11
DPSCF300046	DPOGS204282	11
DPSCF300046	DPOGS204230	11
DPSCF300046	DPOGS204227	11
DPSCF300046	DPOGS204298	11
DPSCF300046	DPOGS204224	11
DPSCF300046	DPOGS204259	11
DPSCF300046	DPOGS204220	11
DPSCF300046	DPOGS204277	11
DPSCF300046	DPOGS204291	11
DPSCF300046	DPOGS204256	11
DPSCF300046	DPOGS204248	11
DPSCF300046	DPOGS204257	11
DPSCF300046	DPOGS204242	11
DPSCF300046	DPOGS204292	11
DPSCF300046	DPOGS204280	11
DPSCF300046	DPOGS204263	11
DPSCF300046	DPOGS204226	11
DPSCF300046	DPOGS204216	11
DPSCF300046	DPOGS204315	11
DPSCF300046	DPOGS204316	11
DPSCF300046	DPOGS204232	11
DPSCF300046	DPOGS204234	11
DPSCF300046	DPOGS204255	11
DPSCF300046	DPOGS204284	11
DPSCF300046	DPOGS204295	11
DPSCF300046	DPOGS204239	11
DPSCF300046	DPOGS204231	11
DPSCF300046	DPOGS204270	11
DPSCF300046	DPOGS204312	11
DPSCF300046	DPOGS204294	11
DPSCF300046	DPOGS204297	11
DPSCF300046	DPOGS204275	11
DPSCF300046	DPOGS204299	11
DPSCF300046	DPOGS204217	11
DPSCF300046	DPOGS204221	11
DPSCF300046	DPOGS204240	11
DPSCF300046	DPOGS204253	11
DPSCF300046	DPOGS204268	11
DPSCF300046	DPOGS204293	11
DPSCF300046	DPOGS204228	11
DPSCF300046	DPOGS204281	11
DPSCF300046	DPOGS204310	11
DPSCF300046	DPOGS204229	11
DPSCF300046	DPOGS204233	11
DPSCF300046	DPOGS204276	11
DPSCF300046	DPOGS204273	11
DPSCF300046	DPOGS204271	11
DPSCF300046	DPOGS204269	11
DPSCF300046	DPOGS204223	11
DPSCF300046	DPOGS204254	11
DPSCF300046	DPOGS204266	11
DPSCF300046	DPOGS204309	11
DPSCF300046	DPOGS204307	11
DPSCF300046	DPOGS204304	11
DPSCF300046	DPOGS204320	11
DPSCF300046	DPOGS204267	11
DPSCF300046	DPOGS204306	11
DPSCF300046	DPOGS204314	11
DPSCF300046	DPOGS204279	11
DPSCF300046	DPOGS204272	11
DPSCF300046	DPOGS204308	11
DPSCF300046	DPOGS204305	11
DPSCF300046	DPOGS204222	11
DPSCF300046	DPOGS204303	11
DPSCF300046	DPOGS204301	11
DPSCF300046	DPOGS204302	11
DPSCF300047	DPOGS215247	5
DPSCF300047	DPOGS215248	5
DPSCF300047	DPOGS215251	5
DPSCF300047	DPOGS215261	5
DPSCF300047	DPOGS215253	5
DPSCF300047	DPOGS215250	5
DPSCF300047	DPOGS215267	5
