/panfs/pfs.acf.ku.edu/scratch/jwalters/monarch_Zlinkage_orthology/neoZ_mummer/Mcinx_mummer/../DPSCF300001.fas /panfs/pfs.acf.ku.edu/scratch/jwalters/monarch_Zlinkage_orthology/neoZ_mummer/Mcinx_mummer/../Mcinx_Chr21_Chr01.fas
PROMER

[S1]	[E1]	[S2]	[E2]	[LEN 1]	[LEN 2]	[LEN R]	[LEN Q]	[COV R]	[COV Q]	[TAGS]
1131875	1132150	2033622	2033897	276	276	6243218	5711611	0.00	0.00	DPSCF300001	Mcinx_Chr21
1133950	1134153	2034396	2034599	204	204	6243218	5711611	0.00	0.00	DPSCF300001	Mcinx_Chr21
1134986	1135150	2034935	2035099	165	165	6243218	5711611	0.00	0.00	DPSCF300001	Mcinx_Chr21
1135630	1135854	2035307	2035531	225	225	6243218	5711611	0.00	0.00	DPSCF300001	Mcinx_Chr21
1137071	1137295	2035695	2035937	225	243	6243218	5711611	0.00	0.00	DPSCF300001	Mcinx_Chr21
1137390	1137952	2036031	2036608	563	578	6243218	5711611	0.01	0.01	DPSCF300001	Mcinx_Chr21
1138002	1138229	2037351	2037572	228	222	6243218	5711611	0.00	0.00	DPSCF300001	Mcinx_Chr21
1139138	1139443	2037970	2038281	306	312	6243218	5711611	0.00	0.01	DPSCF300001	Mcinx_Chr21
1139442	1139732	2038452	2038742	291	291	6243218	5711611	0.00	0.01	DPSCF300001	Mcinx_Chr21
1139852	1140046	2040114	2040320	195	207	6243218	5711611	0.00	0.00	DPSCF300001	Mcinx_Chr21
1140048	1140257	2040501	2040707	210	207	6243218	5711611	0.00	0.00	DPSCF300001	Mcinx_Chr21
1140392	1140679	2041214	2041480	288	267	6243218	5711611	0.00	0.00	DPSCF300001	Mcinx_Chr21
1140977	1141189	2042016	2042249	213	234	6243218	5711611	0.00	0.00	DPSCF300001	Mcinx_Chr21
1141257	1141415	2042395	2042553	159	159	6243218	5711611	0.00	0.00	DPSCF300001	Mcinx_Chr21
1141509	1141748	2043095	2043334	240	240	6243218	5711611	0.00	0.00	DPSCF300001	Mcinx_Chr21
1142048	1142302	2043613	2043867	255	255	6243218	5711611	0.00	0.00	DPSCF300001	Mcinx_Chr21
1142592	1142783	2044194	2044382	192	189	6243218	5711611	0.00	0.00	DPSCF300001	Mcinx_Chr21
1143594	1143963	2044931	2045264	370	334	6243218	5711611	0.01	0.01	DPSCF300001	Mcinx_Chr21
1144368	1144579	2046343	2046563	212	221	6243218	5711611	0.00	0.00	DPSCF300001	Mcinx_Chr21
1144701	1144790	2047098	2047187	90	90	6243218	5711611	0.00	0.00	DPSCF300001	Mcinx_Chr21
1148392	1148592	2052797	2053027	201	231	6243218	5711611	0.00	0.00	DPSCF300001	Mcinx_Chr21
1148665	1149979	2053095	2054406	1315	1312	6243218	5711611	0.02	0.02	DPSCF300001	Mcinx_Chr21
1150415	1150825	2054858	2055310	411	453	6243218	5711611	0.01	0.01	DPSCF300001	Mcinx_Chr21
1152521	1152799	2060757	2061038	279	282	6243218	5711611	0.00	0.00	DPSCF300001	Mcinx_Chr21
1152831	1153109	2061111	2061374	279	264	6243218	5711611	0.00	0.00	DPSCF300001	Mcinx_Chr21
1154615	1155562	2063463	2064431	948	969	6243218	5711611	0.02	0.02	DPSCF300001	Mcinx_Chr21
1155981	1156121	2065460	2065606	141	147	6243218	5711611	0.00	0.00	DPSCF300001	Mcinx_Chr21
1156176	1156295	2065708	2065827	120	120	6243218	5711611	0.00	0.00	DPSCF300001	Mcinx_Chr21
1209364	1209627	2083764	2084033	264	270	6243218	5711611	0.00	0.00	DPSCF300001	Mcinx_Chr21
1209887	1210068	2084282	2084478	182	197	6243218	5711611	0.00	0.00	DPSCF300001	Mcinx_Chr21
1210317	1210955	2084792	2085422	639	631	6243218	5711611	0.01	0.01	DPSCF300001	Mcinx_Chr21
1214689	1214959	2092496	2092781	271	286	6243218	5711611	0.00	0.01	DPSCF300001	Mcinx_Chr21
1215619	1216369	2093432	2094166	751	735	6243218	5711611	0.01	0.01	DPSCF300001	Mcinx_Chr21
1216469	1216600	2094469	2094600	132	132	6243218	5711611	0.00	0.00	DPSCF300001	Mcinx_Chr21
1217289	1217420	2096450	2096593	132	144	6243218	5711611	0.00	0.00	DPSCF300001	Mcinx_Chr21
1218371	1218549	2098230	2098402	179	173	6243218	5711611	0.00	0.00	DPSCF300001	Mcinx_Chr21
1219343	1219617	2098904	2099178	275	275	6243218	5711611	0.00	0.00	DPSCF300001	Mcinx_Chr21
1220054	1220179	2100349	2100471	126	123	6243218	5711611	0.00	0.00	DPSCF300001	Mcinx_Chr21
1220579	1220803	2100676	2100900	225	225	6243218	5711611	0.00	0.00	DPSCF300001	Mcinx_Chr21
1223985	1224274	2107495	2107742	290	248	6243218	5711611	0.00	0.00	DPSCF300001	Mcinx_Chr21
1225036	1225517	2110047	2110531	482	485	6243218	5711611	0.01	0.01	DPSCF300001	Mcinx_Chr21
1225935	1226090	2110977	2111126	156	150	6243218	5711611	0.00	0.00	DPSCF300001	Mcinx_Chr21
1226533	1226734	2111606	2111813	202	208	6243218	5711611	0.00	0.00	DPSCF300001	Mcinx_Chr21
1228785	1229169	2119357	2119750	385	394	6243218	5711611	0.01	0.01	DPSCF300001	Mcinx_Chr21
1231883	1232117	2130337	2130553	235	217	6243218	5711611	0.00	0.00	DPSCF300001	Mcinx_Chr21
1235350	1235573	2135261	2135502	224	242	6243218	5711611	0.00	0.00	DPSCF300001	Mcinx_Chr21
1236125	1236274	2135845	2135991	150	147	6243218	5711611	0.00	0.00	DPSCF300001	Mcinx_Chr21
1237470	1237667	2138116	2138301	198	186	6243218	5711611	0.00	0.00	DPSCF300001	Mcinx_Chr21
1246123	1246320	2158853	2159059	198	207	6243218	5711611	0.00	0.00	DPSCF300001	Mcinx_Chr21
1248207	1248862	2162405	2163057	656	653	6243218	5711611	0.01	0.01	DPSCF300001	Mcinx_Chr21
1252101	1252506	2170177	2170585	406	409	6243218	5711611	0.01	0.01	DPSCF300001	Mcinx_Chr21
1253091	1253333	2171242	2171481	243	240	6243218	5711611	0.00	0.00	DPSCF300001	Mcinx_Chr21
1254509	1254673	2172762	2172926	165	165	6243218	5711611	0.00	0.00	DPSCF300001	Mcinx_Chr21
1260924	1261214	2187556	2187828	291	273	6243218	5711611	0.00	0.00	DPSCF300001	Mcinx_Chr21
1279899	1280084	2233069	2233257	186	189	6243218	5711611	0.00	0.00	DPSCF300001	Mcinx_Chr21
1281540	1281667	2238356	2238492	128	137	6243218	5711611	0.00	0.00	DPSCF300001	Mcinx_Chr21
1303271	1303504	2283780	2284013	234	234	6243218	5711611	0.00	0.00	DPSCF300001	Mcinx_Chr21
1310228	1310564	2300341	2300704	337	364	6243218	5711611	0.01	0.01	DPSCF300001	Mcinx_Chr21
1311991	1312354	2301280	2301628	364	349	6243218	5711611	0.01	0.01	DPSCF300001	Mcinx_Chr21
1313636	1313821	2306333	2306506	186	174	6243218	5711611	0.00	0.00	DPSCF300001	Mcinx_Chr21
1315170	1315520	2310420	2310812	351	393	6243218	5711611	0.01	0.01	DPSCF300001	Mcinx_Chr21
1327339	1328889	2338095	2339654	1551	1560	6243218	5711611	0.02	0.03	DPSCF300001	Mcinx_Chr21
1333243	1333747	2352693	2353200	505	508	6243218	5711611	0.01	0.01	DPSCF300001	Mcinx_Chr21
1334668	1335654	2354186	2355173	987	988	6243218	5711611	0.02	0.02	DPSCF300001	Mcinx_Chr21
1339160	1339297	2365109	2365258	138	150	6243218	5711611	0.00	0.00	DPSCF300001	Mcinx_Chr21
1339609	1339815	2366021	2366227	207	207	6243218	5711611	0.00	0.00	DPSCF300001	Mcinx_Chr21
1339912	1340125	2366591	2366804	214	214	6243218	5711611	0.00	0.00	DPSCF300001	Mcinx_Chr21
1340701	1341033	2368139	2368462	333	324	6243218	5711611	0.01	0.01	DPSCF300001	Mcinx_Chr21
1342488	1346962	2369215	2373749	4475	4535	6243218	5711611	0.07	0.08	DPSCF300001	Mcinx_Chr21
1388339	1388560	221288	221509	222	222	6243218	5711611	0.00	0.00	DPSCF300001	Mcinx_Chr21
1402106	1402267	224408	224569	162	162	6243218	5711611	0.00	0.00	DPSCF300001	Mcinx_Chr21
1402447	1402608	224746	224886	162	141	6243218	5711611	0.00	0.00	DPSCF300001	Mcinx_Chr21
1402806	1402976	225239	225409	171	171	6243218	5711611	0.00	0.00	DPSCF300001	Mcinx_Chr21
1404150	1404362	225950	226162	213	213	6243218	5711611	0.00	0.00	DPSCF300001	Mcinx_Chr21
1405248	1405361	229594	229707	114	114	6243218	5711611	0.00	0.00	DPSCF300001	Mcinx_Chr21
1407825	1408065	234061	234304	241	244	6243218	5711611	0.00	0.00	DPSCF300001	Mcinx_Chr21
1416789	1416950	250487	250636	162	150	6243218	5711611	0.00	0.00	DPSCF300001	Mcinx_Chr21
1417046	1417294	251001	251249	249	249	6243218	5711611	0.00	0.00	DPSCF300001	Mcinx_Chr21
1418213	1418494	254467	254736	282	270	6243218	5711611	0.00	0.00	DPSCF300001	Mcinx_Chr21
1419173	1419362	254997	255186	190	190	6243218	5711611	0.00	0.00	DPSCF300001	Mcinx_Chr21
1440580	1440957	638632	639030	378	399	6243218	5711611	0.01	0.01	DPSCF300001	Mcinx_Chr21
1441382	1441534	638228	638380	153	153	6243218	5711611	0.00	0.00	DPSCF300001	Mcinx_Chr21
1441642	1441902	637540	637785	261	246	6243218	5711611	0.00	0.00	DPSCF300001	Mcinx_Chr21
1442425	1442670	636844	637110	246	267	6243218	5711611	0.00	0.00	DPSCF300001	Mcinx_Chr21
1443498	1443743	635555	635791	246	237	6243218	5711611	0.00	0.00	DPSCF300001	Mcinx_Chr21
1443824	1447009	632036	635297	3186	3262	6243218	5711611	0.05	0.06	DPSCF300001	Mcinx_Chr21
1458941	1459129	620424	620609	189	186	6243218	5711611	0.00	0.00	DPSCF300001	Mcinx_Chr21
1459168	1459305	619931	620068	138	138	6243218	5711611	0.00	0.00	DPSCF300001	Mcinx_Chr21
1459978	1460127	618609	618758	150	150	6243218	5711611	0.00	0.00	DPSCF300001	Mcinx_Chr21
1482070	1482330	2406506	2406781	261	276	6243218	5711611	0.00	0.00	DPSCF300001	Mcinx_Chr21
1483512	1483778	2405981	2406217	267	237	6243218	5711611	0.00	0.00	DPSCF300001	Mcinx_Chr21
1483893	1484132	2405209	2405427	240	219	6243218	5711611	0.00	0.00	DPSCF300001	Mcinx_Chr21
1485200	1485355	2404834	2404989	156	156	6243218	5711611	0.00	0.00	DPSCF300001	Mcinx_Chr21
1486842	1487054	2402794	2403015	213	222	6243218	5711611	0.00	0.00	DPSCF300001	Mcinx_Chr21
1487309	1487416	2400897	2401004	108	108	6243218	5711611	0.00	0.00	DPSCF300001	Mcinx_Chr21
1487815	1487937	2400210	2400326	123	117	6243218	5711611	0.00	0.00	DPSCF300001	Mcinx_Chr21
1488460	1488576	2399265	2399384	117	120	6243218	5711611	0.00	0.00	DPSCF300001	Mcinx_Chr21
1491733	1491873	2393595	2393723	141	129	6243218	5711611	0.00	0.00	DPSCF300001	Mcinx_Chr21
1534091	1534258	2414997	2415167	168	171	6243218	5711611	0.00	0.00	DPSCF300001	Mcinx_Chr21
1534232	1534468	2415944	2416150	237	207	6243218	5711611	0.00	0.00	DPSCF300001	Mcinx_Chr21
1534570	1534812	2416630	2416875	243	246	6243218	5711611	0.00	0.00	DPSCF300001	Mcinx_Chr21
1534908	1535192	2417253	2417513	285	261	6243218	5711611	0.00	0.00	DPSCF300001	Mcinx_Chr21
1535432	1535737	2418427	2418705	306	279	6243218	5711611	0.00	0.00	DPSCF300001	Mcinx_Chr21
1536093	1536236	2419804	2419947	144	144	6243218	5711611	0.00	0.00	DPSCF300001	Mcinx_Chr21
1536368	1536730	2420104	2420478	363	375	6243218	5711611	0.01	0.01	DPSCF300001	Mcinx_Chr21
1536796	1537089	2420572	2420865	294	294	6243218	5711611	0.00	0.01	DPSCF300001	Mcinx_Chr21
1541814	1541975	2425502	2425660	162	159	6243218	5711611	0.00	0.00	DPSCF300001	Mcinx_Chr21
1544223	1544372	2431967	2432128	150	162	6243218	5711611	0.00	0.00	DPSCF300001	Mcinx_Chr21
1545515	1545688	2437060	2437233	174	174	6243218	5711611	0.00	0.00	DPSCF300001	Mcinx_Chr21
1555038	1555252	2457969	2458195	215	227	6243218	5711611	0.00	0.00	DPSCF300001	Mcinx_Chr21
1558658	1558882	2467889	2468113	225	225	6243218	5711611	0.00	0.00	DPSCF300001	Mcinx_Chr21
1559182	1559301	2468636	2468755	120	120	6243218	5711611	0.00	0.00	DPSCF300001	Mcinx_Chr21
1559753	1559925	2469667	2469818	173	152	6243218	5711611	0.00	0.00	DPSCF300001	Mcinx_Chr21
1559976	1560356	2471471	2471767	381	297	6243218	5711611	0.01	0.01	DPSCF300001	Mcinx_Chr21
1560677	1560838	2473567	2473728	162	162	6243218	5711611	0.00	0.00	DPSCF300001	Mcinx_Chr21
1561178	1561282	2474547	2474651	105	105	6243218	5711611	0.00	0.00	DPSCF300001	Mcinx_Chr21
1561488	1561655	2475638	2475811	168	174	6243218	5711611	0.00	0.00	DPSCF300001	Mcinx_Chr21
1561927	1562094	2478224	2478391	168	168	6243218	5711611	0.00	0.00	DPSCF300001	Mcinx_Chr21
1562598	1562792	2479353	2479547	195	195	6243218	5711611	0.00	0.00	DPSCF300001	Mcinx_Chr21
1563424	1563951	2481411	2481938	528	528	6243218	5711611	0.01	0.01	DPSCF300001	Mcinx_Chr21
1565202	1565393	2489971	2490162	192	192	6243218	5711611	0.00	0.00	DPSCF300001	Mcinx_Chr21
1565728	1565871	2490722	2490865	144	144	6243218	5711611	0.00	0.00	DPSCF300001	Mcinx_Chr21
1566139	1566299	2491632	2491792	161	161	6243218	5711611	0.00	0.00	DPSCF300001	Mcinx_Chr21
1566580	1566672	2492407	2492499	93	93	6243218	5711611	0.00	0.00	DPSCF300001	Mcinx_Chr21
1570653	1570937	2503104	2503397	285	294	6243218	5711611	0.00	0.01	DPSCF300001	Mcinx_Chr21
1571728	1572009	2507276	2507566	282	291	6243218	5711611	0.00	0.01	DPSCF300001	Mcinx_Chr21
1577722	1577943	2523430	2523663	222	234	6243218	5711611	0.00	0.00	DPSCF300001	Mcinx_Chr21
1598718	1599164	2556599	2557042	447	444	6243218	5711611	0.01	0.01	DPSCF300001	Mcinx_Chr21
1599496	1599675	2557799	2557978	180	180	6243218	5711611	0.00	0.00	DPSCF300001	Mcinx_Chr21
1600301	1600623	2558893	2559212	323	320	6243218	5711611	0.01	0.01	DPSCF300001	Mcinx_Chr21
1600677	1601015	2559237	2559563	339	327	6243218	5711611	0.01	0.01	DPSCF300001	Mcinx_Chr21
1601043	1601167	2560756	2560883	125	128	6243218	5711611	0.00	0.00	DPSCF300001	Mcinx_Chr21
1601219	1601698	2561118	2561619	480	502	6243218	5711611	0.01	0.01	DPSCF300001	Mcinx_Chr21
1601714	1602007	2561863	2562174	294	312	6243218	5711611	0.00	0.01	DPSCF300001	Mcinx_Chr21
1601972	1602181	2562450	2562668	210	219	6243218	5711611	0.00	0.00	DPSCF300001	Mcinx_Chr21
1602536	1602676	2563227	2563373	141	147	6243218	5711611	0.00	0.00	DPSCF300001	Mcinx_Chr21
1603077	1603343	2563454	2563720	267	267	6243218	5711611	0.00	0.00	DPSCF300001	Mcinx_Chr21
1603515	1603712	2563969	2564166	198	198	6243218	5711611	0.00	0.00	DPSCF300001	Mcinx_Chr21
1605170	1605370	2567368	2567568	201	201	6243218	5711611	0.00	0.00	DPSCF300001	Mcinx_Chr21
1605577	1605708	2568375	2568506	132	132	6243218	5711611	0.00	0.00	DPSCF300001	Mcinx_Chr21
1606101	1606283	2569085	2569264	183	180	6243218	5711611	0.00	0.00	DPSCF300001	Mcinx_Chr21
1606360	1606524	2569717	2569881	165	165	6243218	5711611	0.00	0.00	DPSCF300001	Mcinx_Chr21
1606735	1606959	2570206	2570436	225	231	6243218	5711611	0.00	0.00	DPSCF300001	Mcinx_Chr21
1609540	1609677	2588369	2588506	138	138	6243218	5711611	0.00	0.00	DPSCF300001	Mcinx_Chr21
1610568	1610786	2590758	2590982	219	225	6243218	5711611	0.00	0.00	DPSCF300001	Mcinx_Chr21
1612757	1612930	2593911	2594090	174	180	6243218	5711611	0.00	0.00	DPSCF300001	Mcinx_Chr21
1616721	1617014	2601215	2601523	294	309	6243218	5711611	0.00	0.01	DPSCF300001	Mcinx_Chr21
1617501	1617692	2601833	2602024	192	192	6243218	5711611	0.00	0.00	DPSCF300001	Mcinx_Chr21
1618628	1618921	2603900	2604193	294	294	6243218	5711611	0.00	0.01	DPSCF300001	Mcinx_Chr21
1619055	1619258	2604897	2605097	204	201	6243218	5711611	0.00	0.00	DPSCF300001	Mcinx_Chr21
1619560	1619697	2606527	2606664	138	138	6243218	5711611	0.00	0.00	DPSCF300001	Mcinx_Chr21
1620018	1620426	2609831	2610230	409	400	6243218	5711611	0.01	0.01	DPSCF300001	Mcinx_Chr21
1620581	1620814	2611573	2611788	234	216	6243218	5711611	0.00	0.00	DPSCF300001	Mcinx_Chr21
1637617	1638132	2633641	2634186	516	546	6243218	5711611	0.01	0.01	DPSCF300001	Mcinx_Chr21
1638295	1638459	2634253	2634417	165	165	6243218	5711611	0.00	0.00	DPSCF300001	Mcinx_Chr21
1657062	1657227	2676877	2677048	166	172	6243218	5711611	0.00	0.00	DPSCF300001	Mcinx_Chr21
1668596	1668793	2696295	2696492	198	198	6243218	5711611	0.00	0.00	DPSCF300001	Mcinx_Chr21
1668970	1669149	2696913	2697083	180	171	6243218	5711611	0.00	0.00	DPSCF300001	Mcinx_Chr21
1669842	1669979	2698085	2698222	138	138	6243218	5711611	0.00	0.00	DPSCF300001	Mcinx_Chr21
1670050	1670153	2699339	2699442	104	104	6243218	5711611	0.00	0.00	DPSCF300001	Mcinx_Chr21
1671399	1671982	2703495	2704111	584	617	6243218	5711611	0.01	0.01	DPSCF300001	Mcinx_Chr21
1672060	1672197	2704175	2704312	138	138	6243218	5711611	0.00	0.00	DPSCF300001	Mcinx_Chr21
1673242	1673502	2706630	2706896	261	267	6243218	5711611	0.00	0.00	DPSCF300001	Mcinx_Chr21
1674083	1674341	2707200	2707455	259	256	6243218	5711611	0.00	0.00	DPSCF300001	Mcinx_Chr21
1677137	1677526	2711561	2711950	390	390	6243218	5711611	0.01	0.01	DPSCF300001	Mcinx_Chr21
1677482	1677664	2712484	2712663	183	180	6243218	5711611	0.00	0.00	DPSCF300001	Mcinx_Chr21
1677857	1678102	2713829	2714074	246	246	6243218	5711611	0.00	0.00	DPSCF300001	Mcinx_Chr21
1678168	1678356	2714895	2715083	189	189	6243218	5711611	0.00	0.00	DPSCF300001	Mcinx_Chr21
1679026	1679376	2716419	2716769	351	351	6243218	5711611	0.01	0.01	DPSCF300001	Mcinx_Chr21
1679441	1679725	2717025	2717357	285	333	6243218	5711611	0.00	0.01	DPSCF300001	Mcinx_Chr21
1679950	1680201	2717361	2717588	252	228	6243218	5711611	0.00	0.00	DPSCF300001	Mcinx_Chr21
1681635	1681847	2720487	2720687	213	201	6243218	5711611	0.00	0.00	DPSCF300001	Mcinx_Chr21
1682061	1682192	2721308	2721442	132	135	6243218	5711611	0.00	0.00	DPSCF300001	Mcinx_Chr21
1682296	1682451	2721928	2722083	156	156	6243218	5711611	0.00	0.00	DPSCF300001	Mcinx_Chr21
1685715	1686056	2726403	2726738	342	336	6243218	5711611	0.01	0.01	DPSCF300001	Mcinx_Chr21
1687909	1688163	2727805	2728038	255	234	6243218	5711611	0.00	0.00	DPSCF300001	Mcinx_Chr21
1688552	1688774	2730263	2730485	223	223	6243218	5711611	0.00	0.00	DPSCF300001	Mcinx_Chr21
1688816	1689019	2731115	2731318	204	204	6243218	5711611	0.00	0.00	DPSCF300001	Mcinx_Chr21
1689127	1689279	2732056	2732208	153	153	6243218	5711611	0.00	0.00	DPSCF300001	Mcinx_Chr21
1689445	1689621	2733836	2734012	177	177	6243218	5711611	0.00	0.00	DPSCF300001	Mcinx_Chr21
1690466	1690675	2735221	2735430	210	210	6243218	5711611	0.00	0.00	DPSCF300001	Mcinx_Chr21
1691379	1691762	2737892	2738296	384	405	6243218	5711611	0.01	0.01	DPSCF300001	Mcinx_Chr21
1691765	1692040	2738357	2738638	276	282	6243218	5711611	0.00	0.00	DPSCF300001	Mcinx_Chr21
1692979	1693140	2740900	2741058	162	159	6243218	5711611	0.00	0.00	DPSCF300001	Mcinx_Chr21
1694361	1694582	2741514	2741750	222	237	6243218	5711611	0.00	0.00	DPSCF300001	Mcinx_Chr21
1706317	1706502	2771863	2772054	186	192	6243218	5711611	0.00	0.00	DPSCF300001	Mcinx_Chr21
1714369	1714665	2791838	2792152	297	315	6243218	5711611	0.00	0.01	DPSCF300001	Mcinx_Chr21
1716402	1716818	2796700	2797113	417	414	6243218	5711611	0.01	0.01	DPSCF300001	Mcinx_Chr21
1716857	1717117	2797323	2797583	261	261	6243218	5711611	0.00	0.00	DPSCF300001	Mcinx_Chr21
1717335	1717475	2799967	2800107	141	141	6243218	5711611	0.00	0.00	DPSCF300001	Mcinx_Chr21
1725134	1725319	2800818	2801003	186	186	6243218	5711611	0.00	0.00	DPSCF300001	Mcinx_Chr21
1725705	1725947	2801236	2801478	243	243	6243218	5711611	0.00	0.00	DPSCF300001	Mcinx_Chr21
1726247	1726474	2801871	2802098	228	228	6243218	5711611	0.00	0.00	DPSCF300001	Mcinx_Chr21
1731310	1731411	2805127	2805228	102	102	6243218	5711611	0.00	0.00	DPSCF300001	Mcinx_Chr21
1731574	1731753	2806738	2806908	180	171	6243218	5711611	0.00	0.00	DPSCF300001	Mcinx_Chr21
1732566	1732763	2807893	2808087	198	195	6243218	5711611	0.00	0.00	DPSCF300001	Mcinx_Chr21
1734473	1734721	2811217	2811468	249	252	6243218	5711611	0.00	0.00	DPSCF300001	Mcinx_Chr21
1735109	1735396	2811900	2812184	288	285	6243218	5711611	0.00	0.00	DPSCF300001	Mcinx_Chr21
1735956	1736165	2812821	2813045	210	225	6243218	5711611	0.00	0.00	DPSCF300001	Mcinx_Chr21
1742199	1742483	2823631	2823918	285	288	6243218	5711611	0.00	0.01	DPSCF300001	Mcinx_Chr21
1742823	1742984	2824100	2824258	162	159	6243218	5711611	0.00	0.00	DPSCF300001	Mcinx_Chr21
1743691	1743852	2825359	2825520	162	162	6243218	5711611	0.00	0.00	DPSCF300001	Mcinx_Chr21
1744049	1744340	2825866	2826193	292	328	6243218	5711611	0.00	0.01	DPSCF300001	Mcinx_Chr21
1744836	1745177	2827113	2827487	342	375	6243218	5711611	0.01	0.01	DPSCF300001	Mcinx_Chr21
1745245	1745430	2827911	2828096	186	186	6243218	5711611	0.00	0.00	DPSCF300001	Mcinx_Chr21
1758566	1758709	2848696	2848839	144	144	6243218	5711611	0.00	0.00	DPSCF300001	Mcinx_Chr21
1759287	1759430	2849794	2849937	144	144	6243218	5711611	0.00	0.00	DPSCF300001	Mcinx_Chr21
1759754	1760000	2850812	2851058	247	247	6243218	5711611	0.00	0.00	DPSCF300001	Mcinx_Chr21
1760474	1760677	2851867	2852070	204	204	6243218	5711611	0.00	0.00	DPSCF300001	Mcinx_Chr21
1762790	1763026	2853090	2853326	237	237	6243218	5711611	0.00	0.00	DPSCF300001	Mcinx_Chr21
1766114	1766281	2860265	2860429	168	165	6243218	5711611	0.00	0.00	DPSCF300001	Mcinx_Chr21
1771840	1772046	2873191	2873397	207	207	6243218	5711611	0.00	0.00	DPSCF300001	Mcinx_Chr21
1772331	1772633	2873850	2874143	303	294	6243218	5711611	0.00	0.01	DPSCF300001	Mcinx_Chr21
1773323	1773582	2874699	2874958	260	260	6243218	5711611	0.00	0.00	DPSCF300001	Mcinx_Chr21
1776224	1776394	2885443	2885613	171	171	6243218	5711611	0.00	0.00	DPSCF300001	Mcinx_Chr21
1776619	1776819	2885812	2886012	201	201	6243218	5711611	0.00	0.00	DPSCF300001	Mcinx_Chr21
1778849	1779067	2886160	2886372	219	213	6243218	5711611	0.00	0.00	DPSCF300001	Mcinx_Chr21
1779192	1779389	2887216	2887422	198	207	6243218	5711611	0.00	0.00	DPSCF300001	Mcinx_Chr21
1782908	1783108	2892670	2892858	201	189	6243218	5711611	0.00	0.00	DPSCF300001	Mcinx_Chr21
1784334	1784531	2893881	2894072	198	192	6243218	5711611	0.00	0.00	DPSCF300001	Mcinx_Chr21
1784829	1785690	2894179	2895067	862	889	6243218	5711611	0.01	0.02	DPSCF300001	Mcinx_Chr21
1792321	1792479	2906680	2906829	159	150	6243218	5711611	0.00	0.00	DPSCF300001	Mcinx_Chr21
1792542	1792727	2907986	2908162	186	177	6243218	5711611	0.00	0.00	DPSCF300001	Mcinx_Chr21
1792868	1793032	2908489	2908653	165	165	6243218	5711611	0.00	0.00	DPSCF300001	Mcinx_Chr21
1794009	1794248	2911107	2911352	240	246	6243218	5711611	0.00	0.00	DPSCF300001	Mcinx_Chr21
1796325	1796561	2915183	2915422	237	240	6243218	5711611	0.00	0.00	DPSCF300001	Mcinx_Chr21
1796721	1796936	2915633	2915848	216	216	6243218	5711611	0.00	0.00	DPSCF300001	Mcinx_Chr21
1797005	1797220	2916129	2916344	216	216	6243218	5711611	0.00	0.00	DPSCF300001	Mcinx_Chr21
1797230	1797928	2916361	2917047	699	687	6243218	5711611	0.01	0.01	DPSCF300001	Mcinx_Chr21
1798375	1798995	2917389	2917991	621	603	6243218	5711611	0.01	0.01	DPSCF300001	Mcinx_Chr21
1799234	1799470	2918490	2918735	237	246	6243218	5711611	0.00	0.00	DPSCF300001	Mcinx_Chr21
1801155	1801361	2920805	2920993	207	189	6243218	5711611	0.00	0.00	DPSCF300001	Mcinx_Chr21
1803165	1803281	2924464	2924580	117	117	6243218	5711611	0.00	0.00	DPSCF300001	Mcinx_Chr21
1803890	1804168	2925540	2925812	279	273	6243218	5711611	0.00	0.00	DPSCF300001	Mcinx_Chr21
1808355	1808573	2931689	2931907	219	219	6243218	5711611	0.00	0.00	DPSCF300001	Mcinx_Chr21
1809016	1809222	2933117	2933323	207	207	6243218	5711611	0.00	0.00	DPSCF300001	Mcinx_Chr21
1809832	1810014	2934278	2934457	183	180	6243218	5711611	0.00	0.00	DPSCF300001	Mcinx_Chr21
1810015	1810254	2934453	2934719	240	267	6243218	5711611	0.00	0.00	DPSCF300001	Mcinx_Chr21
1810353	1810466	2934775	2934888	114	114	6243218	5711611	0.00	0.00	DPSCF300001	Mcinx_Chr21
1813230	1813385	2938415	2938546	156	132	6243218	5711611	0.00	0.00	DPSCF300001	Mcinx_Chr21
1813589	1813825	2938568	2938828	237	261	6243218	5711611	0.00	0.00	DPSCF300001	Mcinx_Chr21
1815776	1815934	2941575	2941733	159	159	6243218	5711611	0.00	0.00	DPSCF300001	Mcinx_Chr21
1816038	1816238	2941799	2941999	201	201	6243218	5711611	0.00	0.00	DPSCF300001	Mcinx_Chr21
1816255	1816431	2941984	2942169	177	186	6243218	5711611	0.00	0.00	DPSCF300001	Mcinx_Chr21
1818128	1818361	2944003	2944236	234	234	6243218	5711611	0.00	0.00	DPSCF300001	Mcinx_Chr21
1818485	1818952	2944564	2945022	468	459	6243218	5711611	0.01	0.01	DPSCF300001	Mcinx_Chr21
1819168	1820520	2945033	2946379	1353	1347	6243218	5711611	0.02	0.02	DPSCF300001	Mcinx_Chr21
1820681	1821106	2946425	2946850	426	426	6243218	5711611	0.01	0.01	DPSCF300001	Mcinx_Chr21
1821157	1821777	2947486	2948064	621	579	6243218	5711611	0.01	0.01	DPSCF300001	Mcinx_Chr21
1823024	1823164	2948243	2948380	141	138	6243218	5711611	0.00	0.00	DPSCF300001	Mcinx_Chr21
