scaff.tar	gene.tar	chr.tar
DPSCF300032	DPOGS202324	18
DPSCF300032	DPOGS202279	18
DPSCF300032	DPOGS202273	18
DPSCF300032	DPOGS202341	18
DPSCF300032	DPOGS202255	18
DPSCF300032	DPOGS202270	18
DPSCF300032	DPOGS202319	18
DPSCF300032	DPOGS202311	18
DPSCF300032	DPOGS202261	18
DPSCF300032	DPOGS202313	18
DPSCF300032	DPOGS202297	18
DPSCF300032	DPOGS202329	18
DPSCF300032	DPOGS202259	18
DPSCF300032	DPOGS202240	18
DPSCF300032	DPOGS202335	18
DPSCF300032	DPOGS202322	18
DPSCF300032	DPOGS202280	18
DPSCF300032	DPOGS202281	18
DPSCF300032	DPOGS202257	18
DPSCF300032	DPOGS202310	18
DPSCF300032	DPOGS202308	18
DPSCF300032	DPOGS202312	18
DPSCF300032	DPOGS202306	18
DPSCF300032	DPOGS202276	18
DPSCF300032	DPOGS202293	18
DPSCF300032	DPOGS202305	18
DPSCF300032	DPOGS202291	18
DPSCF300032	DPOGS202246	18
DPSCF300032	DPOGS202333	18
DPSCF300032	DPOGS202294	18
DPSCF300032	DPOGS202251	18
DPSCF300032	DPOGS202325	18
DPSCF300032	DPOGS202337	18
DPSCF300032	DPOGS202323	18
DPSCF300032	DPOGS202241	18
DPSCF300032	DPOGS202304	18
DPSCF300032	DPOGS202303	18
DPSCF300032	DPOGS202277	18
DPSCF300032	DPOGS202296	18
DPSCF300032	DPOGS202289	18
DPSCF300032	DPOGS202343	18
DPSCF300032	DPOGS202263	18
DPSCF300032	DPOGS202271	18
DPSCF300032	DPOGS202254	18
DPSCF300032	DPOGS202284	18
DPSCF300032	DPOGS202242	18
DPSCF300032	DPOGS202288	18
DPSCF300032	DPOGS202287	18
DPSCF300032	DPOGS202301	18
DPSCF300032	DPOGS202300	18
DPSCF300032	DPOGS202295	18
DPSCF300032	DPOGS202250	18
DPSCF300032	DPOGS202253	18
DPSCF300032	DPOGS202252	18
DPSCF300032	DPOGS202244	18
DPSCF300032	DPOGS202309	18
DPSCF300032	DPOGS202266	18
DPSCF300032	DPOGS202338	18
DPSCF300032	DPOGS202256	18
DPSCF300032	DPOGS202274	18
DPSCF300032	DPOGS202339	18
DPSCF300032	DPOGS202248	18
DPSCF300032	DPOGS202245	18
DPSCF300032	DPOGS202340	18
DPSCF300032	DPOGS202239	18
DPSCF300032	DPOGS202275	18
DPSCF300032	DPOGS202330	18
DPSCF300032	DPOGS202282	18
DPSCF300032	DPOGS202286	18
DPSCF300032	DPOGS202299	18
DPSCF300032	DPOGS202307	18
DPSCF300032	DPOGS202302	18
DPSCF300032	DPOGS202344	18
DPSCF300032	DPOGS202283	18
DPSCF300032	DPOGS202264	18
DPSCF300033	DPOGS213558	12
DPSCF300033	DPOGS213557	12
DPSCF300033	DPOGS213543	12
DPSCF300033	DPOGS213544	12
DPSCF300033	DPOGS213560	12
DPSCF300033	DPOGS213602	12
DPSCF300033	DPOGS213556	12
DPSCF300033	DPOGS213599	12
DPSCF300033	DPOGS213601	12
DPSCF300033	DPOGS213555	12
DPSCF300033	DPOGS213517	12
DPSCF300033	DPOGS213542	12
DPSCF300033	DPOGS213501	12
DPSCF300033	DPOGS213502	12
DPSCF300033	DPOGS213554	12
DPSCF300033	DPOGS213603	12
DPSCF300033	DPOGS213514	12
DPSCF300033	DPOGS213515	12
DPSCF300033	DPOGS213516	12
DPSCF300033	DPOGS213597	12
DPSCF300033	DPOGS213518	12
DPSCF300033	DPOGS213541	12
DPSCF300033	DPOGS213562	12
DPSCF300033	DPOGS213530	12
DPSCF300033	DPOGS213596	12
DPSCF300033	DPOGS213504	12
DPSCF300033	DPOGS213500	12
DPSCF300033	DPOGS213594	12
DPSCF300033	DPOGS213583	12
DPSCF300033	DPOGS213522	12
DPSCF300033	DPOGS213561	12
DPSCF300033	DPOGS213582	12
DPSCF300033	DPOGS213563	12
DPSCF300033	DPOGS213512	12
DPSCF300033	DPOGS213513	12
DPSCF300033	DPOGS213520	12
DPSCF300033	DPOGS213566	12
DPSCF300033	DPOGS213598	12
DPSCF300033	DPOGS213570	12
DPSCF300033	DPOGS213511	12
DPSCF300033	DPOGS213528	12
DPSCF300033	DPOGS213521	12
DPSCF300033	DPOGS213536	12
DPSCF300033	DPOGS213519	12
DPSCF300033	DPOGS213533	12
DPSCF300033	DPOGS213509	12
DPSCF300033	DPOGS213525	12
DPSCF300033	DPOGS213567	12
DPSCF300033	DPOGS213552	12
DPSCF300033	DPOGS213623	12
DPSCF300033	DPOGS213529	12
DPSCF300033	DPOGS213625	12
DPSCF300033	DPOGS213568	12
DPSCF300033	DPOGS213545	12
DPSCF300033	DPOGS213559	12
DPSCF300033	DPOGS213535	12
DPSCF300033	DPOGS213626	12
DPSCF300033	DPOGS213538	12
DPSCF300033	DPOGS213565	12
DPSCF300033	DPOGS213539	12
DPSCF300033	DPOGS213540	12
DPSCF300033	DPOGS213622	12
DPSCF300033	DPOGS213592	12
DPSCF300033	DPOGS213624	12
DPSCF300033	DPOGS213569	12
DPSCF300033	DPOGS213612	12
DPSCF300033	DPOGS213531	12
DPSCF300033	DPOGS213534	12
DPSCF300033	DPOGS213571	12
DPSCF300033	DPOGS213617	12
DPSCF300033	DPOGS213564	12
DPSCF300033	DPOGS213576	12
DPSCF300033	DPOGS213551	12
DPSCF300033	DPOGS213593	12
DPSCF300033	DPOGS213553	12
DPSCF300033	DPOGS213527	12
DPSCF300033	DPOGS213609	12
DPSCF300033	DPOGS213580	12
DPSCF300033	DPOGS213581	12
DPSCF300033	DPOGS213611	12
DPSCF300033	DPOGS213532	12
DPSCF300033	DPOGS213628	12
DPSCF300033	DPOGS213616	12
DPSCF300033	DPOGS213537	12
DPSCF300033	DPOGS213574	12
DPSCF300033	DPOGS213523	12
DPSCF300033	DPOGS213524	12
DPSCF300033	DPOGS213607	12
DPSCF300033	DPOGS213578	12
DPSCF300033	DPOGS213579	12
DPSCF300033	DPOGS213608	12
DPSCF300033	DPOGS213610	12
DPSCF300033	DPOGS213573	12
DPSCF300033	DPOGS213627	12
DPSCF300033	DPOGS213613	12
DPSCF300033	DPOGS213614	12
DPSCF300033	DPOGS213621	12
DPSCF300033	DPOGS213548	12
DPSCF300033	DPOGS213575	12
DPSCF300033	DPOGS213619	12
DPSCF300033	DPOGS213586	12
DPSCF300033	DPOGS213510	12
DPSCF300033	DPOGS213526	12
DPSCF300033	DPOGS213605	12
DPSCF300033	DPOGS213508	12
DPSCF300033	DPOGS213572	12
DPSCF300033	DPOGS213615	12
DPSCF300033	DPOGS213549	12
DPSCF300033	DPOGS213506	12
DPSCF300033	DPOGS213507	12
DPSCF300033	DPOGS213604	12
DPSCF300033	DPOGS213577	12
DPSCF300033	DPOGS213585	12
DPSCF300033	DPOGS213618	12
DPSCF300033	DPOGS213631	12
DPSCF300033	DPOGS213632	12
DPSCF300033	DPOGS213550	12
DPSCF300033	DPOGS213505	12
DPSCF300033	DPOGS213606	12
DPSCF300033	DPOGS213620	12
DPSCF300033	DPOGS213590	12
DPSCF300033	DPOGS213589	12
DPSCF300033	DPOGS213547	12
DPSCF300033	DPOGS213591	12
DPSCF300033	DPOGS213629	12
DPSCF300033	DPOGS213630	12
DPSCF300033	DPOGS213588	12
DPSCF300033	DPOGS213546	12
DPSCF300033	DPOGS213587	12
DPSCF300034	DPOGS204169	18
DPSCF300034	DPOGS204171	18
DPSCF300034	DPOGS204168	18
DPSCF300034	DPOGS204161	18
DPSCF300034	DPOGS204182	18
DPSCF300034	DPOGS204175	18
DPSCF300034	DPOGS204162	18
DPSCF300034	DPOGS204163	18
DPSCF300034	DPOGS204208	18
DPSCF300034	DPOGS204157	18
DPSCF300034	DPOGS204167	18
DPSCF300034	DPOGS204164	18
DPSCF300034	DPOGS204192	18
DPSCF300034	DPOGS204159	18
DPSCF300034	DPOGS204191	18
DPSCF300034	DPOGS204200	18
DPSCF300034	DPOGS204201	18
DPSCF300034	DPOGS204160	18
DPSCF300034	DPOGS204184	18
DPSCF300034	DPOGS204199	18
DPSCF300034	DPOGS204173	18
DPSCF300034	DPOGS204180	18
DPSCF300034	DPOGS204147	18
DPSCF300034	DPOGS204193	18
DPSCF300034	DPOGS204176	18
DPSCF300034	DPOGS204155	18
DPSCF300034	DPOGS204174	18
DPSCF300034	DPOGS204178	18
DPSCF300034	DPOGS204183	18
DPSCF300034	DPOGS204154	18
DPSCF300034	DPOGS204158	18
DPSCF300034	DPOGS204203	18
DPSCF300034	DPOGS204148	18
DPSCF300034	DPOGS204172	18
DPSCF300034	DPOGS204146	18
DPSCF300034	DPOGS204181	18
DPSCF300034	DPOGS204204	18
DPSCF300034	DPOGS204202	18
DPSCF300034	DPOGS204190	18
DPSCF300034	DPOGS204149	18
DPSCF300034	DPOGS204187	18
DPSCF300034	DPOGS204150	18
DPSCF300034	DPOGS204151	18
DPSCF300034	DPOGS204197	18
DPSCF300034	DPOGS204196	18
DPSCF300034	DPOGS204186	18
DPSCF300034	DPOGS204156	18
DPSCF300034	DPOGS204179	18
DPSCF300034	DPOGS204153	18
DPSCF300034	DPOGS204170	18
DPSCF300034	DPOGS204207	18
DPSCF300034	DPOGS204198	18
DPSCF300034	DPOGS204177	18
DPSCF300034	DPOGS204195	18
DPSCF300034	DPOGS204194	18
DPSCF300034	DPOGS204185	18
DPSCF300034	DPOGS204188	18
DPSCF300035	DPOGS203152	14
DPSCF300035	DPOGS203194	14
DPSCF300035	DPOGS203155	14
DPSCF300035	DPOGS203195	14
DPSCF300035	DPOGS203162	14
DPSCF300035	DPOGS203183	14
DPSCF300035	DPOGS203198	14
DPSCF300035	DPOGS203196	14
DPSCF300035	DPOGS203207	14
DPSCF300035	DPOGS203232	14
DPSCF300035	DPOGS203154	14
DPSCF300035	DPOGS203191	14
DPSCF300035	DPOGS203135	14
DPSCF300035	DPOGS203149	14
DPSCF300035	DPOGS203197	14
DPSCF300035	DPOGS203184	14
DPSCF300035	DPOGS203188	14
DPSCF300035	DPOGS203189	14
DPSCF300035	DPOGS203190	14
DPSCF300035	DPOGS203216	14
DPSCF300035	DPOGS203200	14
DPSCF300035	DPOGS203134	14
DPSCF300035	DPOGS203192	14
DPSCF300035	DPOGS203217	14
DPSCF300035	DPOGS203233	14
DPSCF300035	DPOGS203215	14
DPSCF300035	DPOGS203159	14
DPSCF300035	DPOGS203171	14
DPSCF300035	DPOGS203220	14
DPSCF300035	DPOGS203182	14
DPSCF300035	DPOGS203185	14
DPSCF300035	DPOGS203221	14
DPSCF300035	DPOGS203151	14
DPSCF300035	DPOGS203169	14
DPSCF300035	DPOGS203219	14
DPSCF300035	DPOGS203223	14
DPSCF300035	DPOGS203226	14
DPSCF300035	DPOGS203224	14
DPSCF300035	DPOGS203187	14
DPSCF300035	DPOGS203201	14
DPSCF300035	DPOGS203153	14
DPSCF300035	DPOGS203203	14
DPSCF300035	DPOGS203222	14
DPSCF300035	DPOGS203227	14
DPSCF300035	DPOGS203214	14
DPSCF300035	DPOGS203142	14
DPSCF300035	DPOGS203230	14
DPSCF300035	DPOGS203180	14
DPSCF300035	DPOGS203136	14
DPSCF300035	DPOGS203231	14
DPSCF300035	DPOGS203170	14
DPSCF300035	DPOGS203157	14
DPSCF300035	DPOGS203206	14
DPSCF300035	DPOGS203229	14
DPSCF300035	DPOGS203164	14
DPSCF300035	DPOGS203178	14
DPSCF300035	DPOGS203202	14
DPSCF300035	DPOGS203161	14
DPSCF300035	DPOGS203160	14
DPSCF300035	DPOGS203150	14
DPSCF300035	DPOGS203199	14
DPSCF300035	DPOGS203168	14
DPSCF300035	DPOGS203225	14
DPSCF300035	DPOGS203218	14
DPSCF300035	DPOGS203172	14
DPSCF300035	DPOGS203177	14
DPSCF300035	DPOGS203179	14
DPSCF300035	DPOGS203204	14
DPSCF300035	DPOGS203167	14
DPSCF300035	DPOGS203139	14
DPSCF300035	DPOGS203186	14
DPSCF300035	DPOGS203213	14
DPSCF300035	DPOGS203205	14
DPSCF300035	DPOGS203181	14
DPSCF300035	DPOGS203165	14
DPSCF300035	DPOGS203212	14
DPSCF300035	DPOGS203173	14
DPSCF300035	DPOGS203174	14
DPSCF300035	DPOGS203176	14
DPSCF300035	DPOGS203141	14
DPSCF300035	DPOGS203211	14
DPSCF300035	DPOGS203156	14
DPSCF300035	DPOGS203175	14
DPSCF300035	DPOGS203143	14
DPSCF300035	DPOGS203228	14
DPSCF300035	DPOGS203208	14
DPSCF300035	DPOGS203137	14
DPSCF300035	DPOGS203147	14
DPSCF300035	DPOGS203210	14
DPSCF300035	DPOGS203138	14
DPSCF300035	DPOGS203209	14
DPSCF300035	DPOGS203140	14
DPSCF300035	DPOGS203163	14
DPSCF300035	DPOGS203146	14
DPSCF300036	DPOGS208843	3
DPSCF300036	DPOGS208805	3
DPSCF300036	DPOGS208786	3
DPSCF300036	DPOGS208837	3
DPSCF300036	DPOGS208797	3
DPSCF300036	DPOGS208840	3
DPSCF300036	DPOGS208795	3
DPSCF300036	DPOGS208841	3
DPSCF300036	DPOGS208842	3
DPSCF300036	DPOGS208796	3
DPSCF300036	DPOGS208770	3
DPSCF300036	DPOGS208802	3
DPSCF300036	DPOGS208804	3
DPSCF300036	DPOGS208836	3
DPSCF300036	DPOGS208775	3
DPSCF300036	DPOGS208794	3
DPSCF300036	DPOGS208793	3
DPSCF300036	DPOGS208839	3
DPSCF300036	DPOGS208825	3
DPSCF300036	DPOGS208821	3
DPSCF300036	DPOGS208824	3
DPSCF300036	DPOGS208789	3
DPSCF300036	DPOGS208845	3
DPSCF300036	DPOGS208832	3
DPSCF300036	DPOGS208826	3
DPSCF300036	DPOGS208835	3
DPSCF300036	DPOGS208833	3
DPSCF300036	DPOGS208788	3
DPSCF300036	DPOGS208806	3
DPSCF300036	DPOGS208838	3
DPSCF300036	DPOGS208810	3
DPSCF300036	DPOGS208846	3
DPSCF300036	DPOGS208766	3
DPSCF300036	DPOGS208818	3
DPSCF300036	DPOGS208787	3
DPSCF300036	DPOGS208844	3
DPSCF300036	DPOGS208803	3
DPSCF300036	DPOGS208776	3
DPSCF300036	DPOGS208792	3
DPSCF300036	DPOGS208834	3
DPSCF300036	DPOGS208830	3
DPSCF300036	DPOGS208785	3
DPSCF300036	DPOGS208784	3
DPSCF300036	DPOGS208781	3
DPSCF300036	DPOGS208823	3
DPSCF300036	DPOGS208820	3
DPSCF300036	DPOGS208765	3
DPSCF300036	DPOGS208816	3
DPSCF300036	DPOGS208828	3
DPSCF300036	DPOGS208790	3
DPSCF300036	DPOGS208829	3
DPSCF300036	DPOGS208801	3
DPSCF300036	DPOGS208791	3
DPSCF300036	DPOGS208774	3
DPSCF300036	DPOGS208768	3
DPSCF300036	DPOGS208809	3
DPSCF300036	DPOGS208782	3
DPSCF300036	DPOGS208822	3
DPSCF300036	DPOGS208799	3
DPSCF300036	DPOGS208817	3
DPSCF300036	DPOGS208847	3
DPSCF300036	DPOGS208827	3
DPSCF300036	DPOGS208783	3
DPSCF300036	DPOGS208800	3
DPSCF300036	DPOGS208813	3
DPSCF300036	DPOGS208779	3
DPSCF300036	DPOGS208812	3
DPSCF300036	DPOGS208780	3
DPSCF300036	DPOGS208808	3
DPSCF300036	DPOGS208815	3
DPSCF300036	DPOGS208831	3
DPSCF300036	DPOGS208772	3
DPSCF300036	DPOGS208807	3
DPSCF300036	DPOGS208777	3
DPSCF300036	DPOGS208773	3
DPSCF300036	DPOGS208814	3
DPSCF300036	DPOGS208778	3
DPSCF300036	DPOGS208819	3
DPSCF300036	DPOGS208811	3
DPSCF300036	DPOGS208771	3
DPSCF300037	DPOGS201254	10
DPSCF300037	DPOGS201238	10
DPSCF300037	DPOGS201230	10
DPSCF300037	DPOGS201240	10
DPSCF300037	DPOGS201242	10
DPSCF300037	DPOGS201266	10
DPSCF300037	DPOGS201244	10
DPSCF300037	DPOGS201246	10
DPSCF300037	DPOGS201250	10
DPSCF300037	DPOGS201248	10
DPSCF300037	DPOGS201252	10
DPSCF300037	DPOGS201261	10
DPSCF300037	DPOGS201247	10
DPSCF300037	DPOGS201223	10
DPSCF300037	DPOGS201264	10
DPSCF300037	DPOGS201249	10
DPSCF300037	DPOGS201236	10
DPSCF300037	DPOGS201255	10
DPSCF300037	DPOGS201222	10
DPSCF300037	DPOGS201232	10
DPSCF300037	DPOGS201231	10
DPSCF300037	DPOGS201253	10
DPSCF300037	DPOGS201229	10
DPSCF300037	DPOGS201224	10
DPSCF300037	DPOGS201260	10
DPSCF300037	DPOGS201237	10
DPSCF300037	DPOGS201251	10
DPSCF300037	DPOGS201226	10
DPSCF300037	DPOGS201262	10
DPSCF300037	DPOGS201245	10
DPSCF300037	DPOGS201259	10
DPSCF300037	DPOGS201263	10
DPSCF300037	DPOGS201265	10
DPSCF300037	DPOGS201221	10
DPSCF300037	DPOGS201241	10
DPSCF300037	DPOGS201225	10
DPSCF300037	DPOGS201234	10
DPSCF300037	DPOGS201258	10
DPSCF300037	DPOGS201239	10
DPSCF300037	DPOGS201235	10
DPSCF300037	DPOGS201228	10
DPSCF300037	DPOGS201227	10
DPSCF300037	DPOGS201233	10
DPSCF300038	DPOGS212104	9
DPSCF300038	DPOGS212120	9
DPSCF300038	DPOGS212161	9
DPSCF300038	DPOGS212092	9
DPSCF300038	DPOGS212090	9
DPSCF300038	DPOGS212160	9
DPSCF300038	DPOGS212102	9
DPSCF300038	DPOGS212119	9
DPSCF300038	DPOGS212121	9
DPSCF300038	DPOGS212085	9
DPSCF300038	DPOGS212100	9
DPSCF300038	DPOGS212145	9
DPSCF300038	DPOGS212132	9
DPSCF300038	DPOGS212094	9
DPSCF300038	DPOGS212158	9
DPSCF300038	DPOGS212170	9
DPSCF300038	DPOGS212118	9
DPSCF300038	DPOGS212144	9
DPSCF300038	DPOGS212087	9
DPSCF300038	DPOGS212114	9
DPSCF300038	DPOGS212101	9
DPSCF300038	DPOGS212131	9
DPSCF300038	DPOGS212159	9
DPSCF300038	DPOGS212089	9
DPSCF300038	DPOGS212091	9
DPSCF300038	DPOGS212082	9
DPSCF300038	DPOGS212124	9
DPSCF300038	DPOGS212157	9
DPSCF300038	DPOGS212129	9
DPSCF300038	DPOGS212169	9
DPSCF300038	DPOGS212143	9
DPSCF300038	DPOGS212088	9
DPSCF300038	DPOGS212117	9
DPSCF300038	DPOGS212172	9
DPSCF300038	DPOGS212162	9
DPSCF300038	DPOGS212123	9
DPSCF300038	DPOGS212165	9
DPSCF300038	DPOGS212182	9
DPSCF300038	DPOGS212141	9
DPSCF300038	DPOGS212116	9
DPSCF300038	DPOGS212086	9
DPSCF300038	DPOGS212171	9
DPSCF300038	DPOGS212156	9
DPSCF300038	DPOGS212167	9
DPSCF300038	DPOGS212139	9
DPSCF300038	DPOGS212176	9
DPSCF300038	DPOGS212125	9
DPSCF300038	DPOGS212095	9
DPSCF300038	DPOGS212108	9
DPSCF300038	DPOGS212115	9
DPSCF300038	DPOGS212113	9
DPSCF300038	DPOGS212151	9
DPSCF300038	DPOGS212130	9
DPSCF300038	DPOGS212178	9
DPSCF300038	DPOGS212137	9
DPSCF300038	DPOGS212168	9
DPSCF300038	DPOGS212142	9
DPSCF300038	DPOGS212093	9
DPSCF300038	DPOGS212127	9
DPSCF300038	DPOGS212163	9
DPSCF300038	DPOGS212173	9
DPSCF300038	DPOGS212155	9
DPSCF300038	DPOGS212103	9
DPSCF300038	DPOGS212166	9
DPSCF300038	DPOGS212099	9
DPSCF300038	DPOGS212138	9
DPSCF300038	DPOGS212126	9
DPSCF300038	DPOGS212136	9
DPSCF300038	DPOGS212134	9
DPSCF300038	DPOGS212083	9
DPSCF300038	DPOGS212140	9
DPSCF300038	DPOGS212112	9
DPSCF300038	DPOGS212181	9
DPSCF300038	DPOGS212152	9
DPSCF300038	DPOGS212110	9
DPSCF300038	DPOGS212122	9
DPSCF300038	DPOGS212084	9
DPSCF300038	DPOGS212106	9
DPSCF300038	DPOGS212180	9
DPSCF300038	DPOGS212153	9
DPSCF300038	DPOGS212150	9
DPSCF300038	DPOGS212154	9
DPSCF300038	DPOGS212177	9
DPSCF300038	DPOGS212175	9
DPSCF300038	DPOGS212135	9
DPSCF300038	DPOGS212098	9
DPSCF300038	DPOGS212164	9
DPSCF300038	DPOGS212149	9
DPSCF300038	DPOGS212146	9
DPSCF300038	DPOGS212096	9
DPSCF300038	DPOGS212109	9
DPSCF300038	DPOGS212111	9
DPSCF300038	DPOGS212179	9
DPSCF300038	DPOGS212105	9
DPSCF300038	DPOGS212174	9
DPSCF300038	DPOGS212097	9
DPSCF300038	DPOGS212107	9
DPSCF300038	DPOGS212148	9
DPSCF300038	DPOGS212147	9
DPSCF300038	DPOGS212133	9
DPSCF300039	DPOGS202638	15
DPSCF300039	DPOGS202643	15
DPSCF300039	DPOGS202661	15
DPSCF300039	DPOGS202681	15
DPSCF300039	DPOGS202670	15
DPSCF300039	DPOGS202682	15
DPSCF300039	DPOGS202644	15
DPSCF300039	DPOGS202659	15
DPSCF300039	DPOGS202637	15
DPSCF300039	DPOGS202656	15
DPSCF300039	DPOGS202680	15
DPSCF300039	DPOGS202671	15
DPSCF300039	DPOGS202673	15
DPSCF300039	DPOGS202653	15
DPSCF300039	DPOGS202675	15
DPSCF300039	DPOGS202679	15
DPSCF300039	DPOGS202663	15
DPSCF300039	DPOGS202654	15
DPSCF300039	DPOGS202640	15
DPSCF300039	DPOGS202666	15
DPSCF300039	DPOGS202676	15
DPSCF300039	DPOGS202664	15
DPSCF300039	DPOGS202667	15
DPSCF300039	DPOGS202674	15
DPSCF300039	DPOGS202649	15
DPSCF300039	DPOGS202669	15
DPSCF300039	DPOGS202662	15
DPSCF300039	DPOGS202647	15
DPSCF300039	DPOGS202668	15
DPSCF300039	DPOGS202651	15
DPSCF300039	DPOGS202652	15
DPSCF300039	DPOGS202646	15
DPSCF300039	DPOGS202665	15
DPSCF300039	DPOGS202655	15
DPSCF300039	DPOGS202677	15
DPSCF300039	DPOGS202650	15
DPSCF300039	DPOGS202645	15
DPSCF300039	DPOGS202660	15
DPSCF300039	DPOGS202678	15
DPSCF300039	DPOGS202657	15
DPSCF300039	DPOGS202648	15
DPSCF300039	DPOGS202641	15
DPSCF300039	DPOGS202658	15
DPSCF300040	DPOGS204359	4
DPSCF300040	DPOGS204369	4
DPSCF300040	DPOGS204372	4
DPSCF300040	DPOGS204357	4
DPSCF300040	DPOGS204370	4
DPSCF300040	DPOGS204371	4
DPSCF300040	DPOGS204355	4
DPSCF300040	DPOGS204361	4
DPSCF300040	DPOGS204363	4
DPSCF300040	DPOGS204360	4
DPSCF300040	DPOGS204366	4
DPSCF300040	DPOGS204354	4
DPSCF300040	DPOGS204362	4
DPSCF300040	DPOGS204358	4
DPSCF300040	DPOGS204356	4
DPSCF300040	DPOGS204368	4
DPSCF300040	DPOGS204365	4
DPSCF300041	DPOGS215607	6
DPSCF300041	DPOGS215611	6
DPSCF300041	DPOGS215613	6
DPSCF300041	DPOGS215614	6
DPSCF300041	DPOGS215615	6
DPSCF300041	DPOGS215612	6
DPSCF300041	DPOGS215608	6
DPSCF300041	DPOGS215622	6
DPSCF300041	DPOGS215610	6
DPSCF300041	DPOGS215620	6
DPSCF300041	DPOGS215625	6
DPSCF300041	DPOGS215626	6
DPSCF300041	DPOGS215627	6
DPSCF300041	DPOGS215624	6
DPSCF300041	DPOGS215616	6
DPSCF300041	DPOGS215617	6
DPSCF300041	DPOGS215618	6
DPSCF300041	DPOGS215628	6
DPSCF300041	DPOGS215633	6
DPSCF300041	DPOGS215634	6
DPSCF300041	DPOGS215635	6
DPSCF300041	DPOGS215623	6
DPSCF300041	DPOGS215637	6
DPSCF300041	DPOGS215638	6
DPSCF300041	DPOGS215639	6
DPSCF300041	DPOGS215640	6
DPSCF300041	DPOGS215641	6
DPSCF300041	DPOGS215642	6
DPSCF300041	DPOGS215643	6
DPSCF300041	DPOGS215644	6
DPSCF300041	DPOGS215619	6
DPSCF300041	DPOGS215646	6
DPSCF300041	DPOGS215647	6
DPSCF300041	DPOGS215648	6
DPSCF300041	DPOGS215609	6
DPSCF300041	DPOGS215650	6
DPSCF300041	DPOGS215651	6
DPSCF300041	DPOGS215652	6
DPSCF300041	DPOGS215653	6
DPSCF300041	DPOGS215654	6
DPSCF300041	DPOGS215655	6
DPSCF300041	DPOGS215656	6
DPSCF300041	DPOGS215657	6
DPSCF300041	DPOGS215658	6
DPSCF300041	DPOGS215659	6
DPSCF300041	DPOGS215660	6
DPSCF300041	DPOGS215621	6
DPSCF300041	DPOGS215662	6
DPSCF300041	DPOGS215663	6
DPSCF300041	DPOGS215664	6
DPSCF300041	DPOGS215665	6
DPSCF300041	DPOGS215666	6
DPSCF300041	DPOGS215667	6
DPSCF300041	DPOGS215668	6
DPSCF300041	DPOGS215629	6
DPSCF300041	DPOGS215630	6
DPSCF300041	DPOGS215631	6
DPSCF300041	DPOGS215632	6
DPSCF300041	DPOGS215673	6
DPSCF300041	DPOGS215674	6
DPSCF300041	DPOGS215675	6
DPSCF300041	DPOGS215636	6
DPSCF300041	DPOGS215677	6
DPSCF300041	DPOGS215678	6
DPSCF300041	DPOGS215679	6
DPSCF300041	DPOGS215680	6
DPSCF300041	DPOGS215681	6
DPSCF300041	DPOGS215682	6
DPSCF300041	DPOGS215683	6
DPSCF300041	DPOGS215684	6
DPSCF300041	DPOGS215645	6
DPSCF300041	DPOGS215686	6
DPSCF300041	DPOGS215687	6
DPSCF300041	DPOGS215688	6
DPSCF300041	DPOGS215689	6
DPSCF300041	DPOGS215690	6
DPSCF300041	DPOGS215691	6
DPSCF300041	DPOGS215692	6
DPSCF300041	DPOGS215693	6
DPSCF300041	DPOGS215694	6
DPSCF300041	DPOGS215695	6
DPSCF300041	DPOGS215696	6
DPSCF300041	DPOGS215697	6
DPSCF300041	DPOGS215698	6
DPSCF300041	DPOGS215699	6
DPSCF300041	DPOGS215700	6
DPSCF300041	DPOGS215661	6
DPSCF300041	DPOGS215702	6
DPSCF300041	DPOGS215703	6
DPSCF300041	DPOGS215704	6
DPSCF300041	DPOGS215705	6
DPSCF300041	DPOGS215706	6
DPSCF300041	DPOGS215707	6
DPSCF300041	DPOGS215708	6
DPSCF300041	DPOGS215669	6
DPSCF300041	DPOGS215670	6
DPSCF300041	DPOGS215671	6
DPSCF300041	DPOGS215672	6
DPSCF300041	DPOGS215713	6
DPSCF300041	DPOGS215714	6
DPSCF300041	DPOGS215715	6
DPSCF300041	DPOGS215716	6
DPSCF300041	DPOGS215717	6
DPSCF300041	DPOGS215718	6
DPSCF300041	DPOGS215719	6
DPSCF300041	DPOGS215720	6
DPSCF300041	DPOGS215721	6
DPSCF300041	DPOGS215722	6
DPSCF300041	DPOGS215723	6
DPSCF300041	DPOGS215724	6
DPSCF300041	DPOGS215685	6
DPSCF300041	DPOGS215726	6
DPSCF300041	DPOGS215727	6
DPSCF300041	DPOGS215729	6
DPSCF300041	DPOGS215730	6
DPSCF300041	DPOGS215731	6
DPSCF300041	DPOGS215732	6
DPSCF300041	DPOGS215733	6
DPSCF300041	DPOGS215734	6
DPSCF300041	DPOGS215735	6
DPSCF300041	DPOGS215736	6
DPSCF300041	DPOGS215737	6
DPSCF300041	DPOGS215738	6
DPSCF300041	DPOGS215739	6
DPSCF300041	DPOGS215740	6
DPSCF300041	DPOGS215741	6
DPSCF300041	DPOGS215742	6
DPSCF300041	DPOGS215743	6
DPSCF300041	DPOGS215744	6
DPSCF300041	DPOGS215745	6
DPSCF300041	DPOGS215746	6
DPSCF300041	DPOGS215747	6
DPSCF300041	DPOGS215748	6
DPSCF300041	DPOGS215749	6
DPSCF300041	DPOGS215750	6
DPSCF300041	DPOGS215751	6
DPSCF300041	DPOGS215752	6
DPSCF300041	DPOGS215712	6
