scaff.tar	gene.tar	chr.tar
DPSCF300020	DPOGS214350	19
DPSCF300020	DPOGS214326	19
DPSCF300020	DPOGS214355	19
DPSCF300020	DPOGS214356	19
DPSCF300020	DPOGS214357	19
DPSCF300020	DPOGS214316	19
DPSCF300020	DPOGS214317	19
DPSCF300020	DPOGS214371	19
DPSCF300020	DPOGS214359	19
DPSCF300020	DPOGS214325	19
DPSCF300020	DPOGS214360	19
DPSCF300020	DPOGS214335	19
DPSCF300020	DPOGS214338	19
DPSCF300020	DPOGS214329	19
DPSCF300020	DPOGS214337	19
DPSCF300020	DPOGS214366	19
DPSCF300020	DPOGS214367	19
DPSCF300020	DPOGS214383	19
DPSCF300020	DPOGS214369	19
DPSCF300020	DPOGS214370	19
DPSCF300020	DPOGS214384	19
DPSCF300020	DPOGS214377	19
DPSCF300020	DPOGS214378	19
DPSCF300020	DPOGS214363	19
DPSCF300020	DPOGS214381	19
DPSCF300020	DPOGS214299	19
DPSCF300020	DPOGS214300	19
DPSCF300020	DPOGS214385	19
DPSCF300020	DPOGS214341	19
DPSCF300020	DPOGS214342	19
DPSCF300020	DPOGS214374	19
DPSCF300020	DPOGS214324	19
DPSCF300020	DPOGS214376	19
DPSCF300020	DPOGS214379	19
DPSCF300020	DPOGS214364	19
DPSCF300020	DPOGS214314	19
DPSCF300020	DPOGS214368	19
DPSCF300020	DPOGS214315	19
DPSCF300020	DPOGS214301	19
DPSCF300020	DPOGS214375	19
DPSCF300020	DPOGS214323	19
DPSCF300020	DPOGS214365	19
DPSCF300020	DPOGS214340	19
DPSCF300020	DPOGS214322	19
DPSCF300020	DPOGS214382	19
DPSCF300021	DPOGS205272	23
DPSCF300021	DPOGS205263	23
DPSCF300021	DPOGS205297	23
DPSCF300021	DPOGS205293	23
DPSCF300021	DPOGS205302	23
DPSCF300021	DPOGS205264	23
DPSCF300021	DPOGS205299	23
DPSCF300021	DPOGS205269	23
DPSCF300021	DPOGS205266	23
DPSCF300021	DPOGS205300	23
DPSCF300021	DPOGS205261	23
DPSCF300021	DPOGS205267	23
DPSCF300021	DPOGS205291	23
DPSCF300021	DPOGS205290	23
DPSCF300021	DPOGS205280	23
DPSCF300021	DPOGS205292	23
DPSCF300021	DPOGS205268	23
DPSCF300021	DPOGS205274	23
DPSCF300021	DPOGS205289	23
DPSCF300021	DPOGS205281	23
DPSCF300021	DPOGS205273	23
DPSCF300021	DPOGS205265	23
DPSCF300021	DPOGS205303	23
DPSCF300021	DPOGS205304	23
DPSCF300021	DPOGS205262	23
DPSCF300021	DPOGS205270	23
DPSCF300021	DPOGS205275	23
DPSCF300021	DPOGS205283	23
DPSCF300021	DPOGS205287	23
DPSCF300021	DPOGS205298	23
DPSCF300021	DPOGS205271	23
DPSCF300021	DPOGS205285	23
DPSCF300021	DPOGS205278	23
DPSCF300021	DPOGS205288	23
DPSCF300021	DPOGS205296	23
DPSCF300021	DPOGS205286	23
DPSCF300021	DPOGS205279	23
DPSCF300021	DPOGS205276	23
DPSCF300021	DPOGS205295	23
DPSCF300021	DPOGS205284	23
DPSCF300022	DPOGS214690	25
DPSCF300022	DPOGS214692	25
DPSCF300022	DPOGS214689	25
DPSCF300022	DPOGS214691	25
DPSCF300022	DPOGS214693	25
DPSCF300022	DPOGS214730	25
DPSCF300022	DPOGS214732	25
DPSCF300022	DPOGS214728	25
DPSCF300022	DPOGS214729	25
DPSCF300022	DPOGS214731	25
DPSCF300022	DPOGS214688	25
DPSCF300022	DPOGS214779	25
DPSCF300022	DPOGS214733	25
DPSCF300022	DPOGS214777	25
DPSCF300022	DPOGS214718	25
DPSCF300022	DPOGS214695	25
DPSCF300022	DPOGS214696	25
DPSCF300022	DPOGS214734	25
DPSCF300022	DPOGS214778	25
DPSCF300022	DPOGS214742	25
DPSCF300022	DPOGS214701	25
DPSCF300022	DPOGS214702	25
DPSCF300022	DPOGS214694	25
DPSCF300022	DPOGS214703	25
DPSCF300022	DPOGS214704	25
DPSCF300022	DPOGS214780	25
DPSCF300022	DPOGS214745	25
DPSCF300022	DPOGS214782	25
DPSCF300022	DPOGS214783	25
DPSCF300022	DPOGS214723	25
DPSCF300022	DPOGS214781	25
DPSCF300022	DPOGS214740	25
DPSCF300022	DPOGS214712	25
DPSCF300022	DPOGS214743	25
DPSCF300022	DPOGS214776	25
DPSCF300022	DPOGS214715	25
DPSCF300022	DPOGS214716	25
DPSCF300022	DPOGS214717	25
DPSCF300022	DPOGS214763	25
DPSCF300022	DPOGS214719	25
DPSCF300022	DPOGS214720	25
DPSCF300022	DPOGS214721	25
DPSCF300022	DPOGS214736	25
DPSCF300022	DPOGS214698	25
DPSCF300022	DPOGS214724	25
DPSCF300022	DPOGS214772	25
DPSCF300022	DPOGS214713	25
DPSCF300022	DPOGS214744	25
DPSCF300022	DPOGS214727	25
DPSCF300022	DPOGS214687	25
DPSCF300022	DPOGS214760	25
DPSCF300022	DPOGS214746	25
DPSCF300022	DPOGS214705	25
DPSCF300022	DPOGS214706	25
DPSCF300022	DPOGS214749	25
DPSCF300022	DPOGS214769	25
DPSCF300022	DPOGS214737	25
DPSCF300022	DPOGS214735	25
DPSCF300022	DPOGS214711	25
DPSCF300022	DPOGS214784	25
DPSCF300022	DPOGS214699	25
DPSCF300022	DPOGS214700	25
DPSCF300022	DPOGS214757	25
DPSCF300022	DPOGS214726	25
DPSCF300022	DPOGS214761	25
DPSCF300022	DPOGS214762	25
DPSCF300022	DPOGS214747	25
DPSCF300022	DPOGS214748	25
DPSCF300022	DPOGS214764	25
DPSCF300022	DPOGS214770	25
DPSCF300022	DPOGS214710	25
DPSCF300022	DPOGS214722	25
DPSCF300022	DPOGS214753	25
DPSCF300022	DPOGS214754	25
DPSCF300022	DPOGS214714	25
DPSCF300022	DPOGS214775	25
DPSCF300022	DPOGS214774	25
DPSCF300022	DPOGS214771	25
DPSCF300022	DPOGS214765	25
DPSCF300022	DPOGS214768	25
DPSCF300022	DPOGS214750	25
DPSCF300022	DPOGS214708	25
DPSCF300022	DPOGS214773	25
DPSCF300022	DPOGS214725	25
DPSCF300022	DPOGS214756	25
DPSCF300022	DPOGS214707	25
DPSCF300022	DPOGS214751	25
DPSCF300022	DPOGS214709	25
DPSCF300022	DPOGS214752	25
DPSCF300023	DPOGS205616	13
DPSCF300023	DPOGS205617	13
DPSCF300023	DPOGS205668	13
DPSCF300023	DPOGS205657	13
DPSCF300023	DPOGS205615	13
DPSCF300023	DPOGS205664	13
DPSCF300023	DPOGS205637	13
DPSCF300023	DPOGS205640	13
DPSCF300023	DPOGS205628	13
DPSCF300023	DPOGS205654	13
DPSCF300023	DPOGS205629	13
DPSCF300023	DPOGS205618	13
DPSCF300023	DPOGS205669	13
DPSCF300023	DPOGS205619	13
DPSCF300023	DPOGS205635	13
DPSCF300023	DPOGS205667	13
DPSCF300023	DPOGS205626	13
DPSCF300023	DPOGS205612	13
DPSCF300023	DPOGS205625	13
DPSCF300023	DPOGS205634	13
DPSCF300023	DPOGS205671	13
DPSCF300023	DPOGS205639	13
DPSCF300023	DPOGS205655	13
DPSCF300023	DPOGS205633	13
DPSCF300023	DPOGS205678	13
DPSCF300023	DPOGS205660	13
DPSCF300023	DPOGS205632	13
DPSCF300023	DPOGS205624	13
DPSCF300023	DPOGS205623	13
DPSCF300023	DPOGS205622	13
DPSCF300023	DPOGS205613	13
DPSCF300023	DPOGS205676	13
DPSCF300023	DPOGS205661	13
DPSCF300023	DPOGS205631	13
DPSCF300023	DPOGS205665	13
DPSCF300023	DPOGS205659	13
DPSCF300023	DPOGS205653	13
DPSCF300023	DPOGS205679	13
DPSCF300023	DPOGS205674	13
DPSCF300023	DPOGS205652	13
DPSCF300023	DPOGS205648	13
DPSCF300023	DPOGS205620	13
DPSCF300023	DPOGS205663	13
DPSCF300023	DPOGS205656	13
DPSCF300023	DPOGS205638	13
DPSCF300023	DPOGS205675	13
DPSCF300023	DPOGS205643	13
DPSCF300023	DPOGS205614	13
DPSCF300023	DPOGS205658	13
DPSCF300023	DPOGS205645	13
DPSCF300023	DPOGS205649	13
DPSCF300023	DPOGS205662	13
DPSCF300023	DPOGS205650	13
DPSCF300023	DPOGS205642	13
DPSCF300023	DPOGS205641	13
DPSCF300023	DPOGS205636	13
DPSCF300023	DPOGS205677	13
DPSCF300023	DPOGS205666	13
DPSCF300023	DPOGS205627	13
DPSCF300023	DPOGS205621	13
DPSCF300023	DPOGS205681	13
DPSCF300023	DPOGS205630	13
DPSCF300023	DPOGS205673	13
DPSCF300023	DPOGS205647	13
DPSCF300023	DPOGS205644	13
DPSCF300023	DPOGS205646	13
DPSCF300024	DPOGS212999	10
DPSCF300024	DPOGS213044	10
DPSCF300024	DPOGS212997	10
DPSCF300024	DPOGS213041	10
DPSCF300024	DPOGS212996	10
DPSCF300024	DPOGS212998	10
DPSCF300024	DPOGS213000	10
DPSCF300024	DPOGS212994	10
DPSCF300024	DPOGS213040	10
DPSCF300024	DPOGS213026	10
DPSCF300024	DPOGS213039	10
DPSCF300024	DPOGS213021	10
DPSCF300024	DPOGS213024	10
DPSCF300024	DPOGS212995	10
DPSCF300024	DPOGS213012	10
DPSCF300024	DPOGS213016	10
DPSCF300024	DPOGS213027	10
DPSCF300024	DPOGS213025	10
DPSCF300024	DPOGS213046	10
DPSCF300024	DPOGS213034	10
DPSCF300024	DPOGS212991	10
DPSCF300024	DPOGS213037	10
DPSCF300024	DPOGS213036	10
DPSCF300024	DPOGS213038	10
DPSCF300024	DPOGS213020	10
DPSCF300024	DPOGS213007	10
DPSCF300024	DPOGS213022	10
DPSCF300024	DPOGS213023	10
DPSCF300024	DPOGS213001	10
DPSCF300024	DPOGS213014	10
DPSCF300024	DPOGS213017	10
DPSCF300024	DPOGS213030	10
DPSCF300024	DPOGS213006	10
DPSCF300024	DPOGS212989	10
DPSCF300024	DPOGS212992	10
DPSCF300024	DPOGS213035	10
DPSCF300024	DPOGS213008	10
DPSCF300024	DPOGS212988	10
DPSCF300024	DPOGS213004	10
DPSCF300024	DPOGS213015	10
DPSCF300024	DPOGS213011	10
DPSCF300024	DPOGS213018	10
DPSCF300024	DPOGS213029	10
DPSCF300024	DPOGS212990	10
DPSCF300024	DPOGS213005	10
DPSCF300024	DPOGS213003	10
DPSCF300024	DPOGS213033	10
DPSCF300024	DPOGS213028	10
DPSCF300024	DPOGS213010	10
DPSCF300024	DPOGS213031	10
DPSCF300024	DPOGS213032	10
DPSCF300024	DPOGS213019	10
DPSCF300025	DPOGS210341	11
DPSCF300025	DPOGS210387	11
DPSCF300025	DPOGS210359	11
DPSCF300025	DPOGS210386	11
DPSCF300025	DPOGS210381	11
DPSCF300025	DPOGS210336	11
DPSCF300025	DPOGS210388	11
DPSCF300025	DPOGS210358	11
DPSCF300025	DPOGS210338	11
DPSCF300025	DPOGS210337	11
DPSCF300025	DPOGS210385	11
DPSCF300025	DPOGS210340	11
DPSCF300025	DPOGS210312	11
DPSCF300025	DPOGS210351	11
DPSCF300025	DPOGS210363	11
DPSCF300025	DPOGS210361	11
DPSCF300025	DPOGS210314	11
DPSCF300025	DPOGS210364	11
DPSCF300025	DPOGS210370	11
DPSCF300025	DPOGS210357	11
DPSCF300025	DPOGS210384	11
DPSCF300025	DPOGS210378	11
DPSCF300025	DPOGS210322	11
DPSCF300025	DPOGS210356	11
DPSCF300025	DPOGS210349	11
DPSCF300025	DPOGS210323	11
DPSCF300025	DPOGS210324	11
DPSCF300025	DPOGS210350	11
DPSCF300025	DPOGS210372	11
DPSCF300025	DPOGS210373	11
DPSCF300025	DPOGS210369	11
DPSCF300025	DPOGS210353	11
DPSCF300025	DPOGS210339	11
DPSCF300025	DPOGS210382	11
DPSCF300025	DPOGS210347	11
DPSCF300025	DPOGS210367	11
DPSCF300025	DPOGS210319	11
DPSCF300025	DPOGS210317	11
DPSCF300025	DPOGS210327	11
DPSCF300025	DPOGS210310	11
DPSCF300025	DPOGS210311	11
DPSCF300025	DPOGS210326	11
DPSCF300025	DPOGS210379	11
DPSCF300025	DPOGS210374	11
DPSCF300025	DPOGS210335	11
DPSCF300025	DPOGS210383	11
DPSCF300025	DPOGS210318	11
DPSCF300025	DPOGS210325	11
DPSCF300025	DPOGS210345	11
DPSCF300025	DPOGS210321	11
DPSCF300025	DPOGS210380	11
DPSCF300025	DPOGS210377	11
DPSCF300025	DPOGS210368	11
DPSCF300025	DPOGS210375	11
DPSCF300025	DPOGS210366	11
DPSCF300025	DPOGS210320	11
DPSCF300025	DPOGS210328	11
DPSCF300025	DPOGS210376	11
DPSCF300025	DPOGS210315	11
DPSCF300025	DPOGS210334	11
DPSCF300025	DPOGS210316	11
DPSCF300025	DPOGS210330	11
DPSCF300025	DPOGS210365	11
DPSCF300025	DPOGS210346	11
DPSCF300025	DPOGS210333	11
DPSCF300025	DPOGS210343	11
DPSCF300025	DPOGS210362	11
DPSCF300025	DPOGS210331	11
DPSCF300025	DPOGS210313	11
DPSCF300025	DPOGS210371	11
DPSCF300025	DPOGS210329	11
DPSCF300025	DPOGS210342	11
DPSCF300025	DPOGS210332	11
DPSCF300025	DPOGS210344	11
DPSCF300026	DPOGS200331	17
DPSCF300026	DPOGS200274	17
DPSCF300026	DPOGS200375	17
DPSCF300026	DPOGS200333	17
DPSCF300026	DPOGS200332	17
DPSCF300026	DPOGS200317	17
DPSCF300026	DPOGS200330	17
DPSCF300026	DPOGS200359	17
DPSCF300026	DPOGS200374	17
DPSCF300026	DPOGS200335	17
DPSCF300026	DPOGS200334	17
DPSCF300026	DPOGS200328	17
DPSCF300026	DPOGS200373	17
DPSCF300026	DPOGS200337	17
DPSCF300026	DPOGS200316	17
DPSCF300026	DPOGS200313	17
DPSCF300026	DPOGS200368	17
DPSCF300026	DPOGS200358	17
DPSCF300026	DPOGS200360	17
DPSCF300026	DPOGS200318	17
DPSCF300026	DPOGS200378	17
DPSCF300026	DPOGS200329	17
DPSCF300026	DPOGS200367	17
DPSCF300026	DPOGS200336	17
DPSCF300026	DPOGS200311	17
DPSCF300026	DPOGS200357	17
DPSCF300026	DPOGS200289	17
DPSCF300026	DPOGS200343	17
DPSCF300026	DPOGS200327	17
DPSCF300026	DPOGS200283	17
DPSCF300026	DPOGS200369	17
DPSCF300026	DPOGS200372	17
DPSCF300026	DPOGS200266	17
DPSCF300026	DPOGS200364	17
DPSCF300026	DPOGS200342	17
DPSCF300026	DPOGS200346	17
DPSCF300026	DPOGS200312	17
DPSCF300026	DPOGS200338	17
DPSCF300026	DPOGS200355	17
DPSCF300026	DPOGS200270	17
DPSCF300026	DPOGS200356	17
DPSCF300026	DPOGS200371	17
DPSCF300026	DPOGS200284	17
DPSCF300026	DPOGS200282	17
DPSCF300026	DPOGS200262	17
DPSCF300026	DPOGS200326	17
DPSCF300026	DPOGS200278	17
DPSCF300026	DPOGS200379	17
DPSCF300026	DPOGS200258	17
DPSCF300026	DPOGS200377	17
DPSCF300026	DPOGS200310	17
DPSCF300026	DPOGS200344	17
DPSCF300026	DPOGS200370	17
DPSCF300026	DPOGS200365	17
DPSCF300026	DPOGS200382	17
DPSCF300026	DPOGS200296	17
DPSCF300026	DPOGS200285	17
DPSCF300026	DPOGS200366	17
DPSCF300026	DPOGS200263	17
DPSCF300026	DPOGS200265	17
DPSCF300026	DPOGS200292	17
DPSCF300026	DPOGS200315	17
DPSCF300026	DPOGS200269	17
DPSCF300026	DPOGS200294	17
DPSCF300026	DPOGS200354	17
DPSCF300026	DPOGS200345	17
DPSCF300026	DPOGS200288	17
DPSCF300026	DPOGS200325	17
DPSCF300026	DPOGS200287	17
DPSCF300026	DPOGS200293	17
DPSCF300026	DPOGS200376	17
DPSCF300026	DPOGS200295	17
DPSCF300026	DPOGS200347	17
DPSCF300026	DPOGS200363	17
DPSCF300026	DPOGS200272	17
DPSCF300026	DPOGS200291	17
DPSCF300026	DPOGS200309	17
DPSCF300026	DPOGS200259	17
DPSCF300026	DPOGS200273	17
DPSCF300026	DPOGS200341	17
DPSCF300026	DPOGS200381	17
DPSCF300026	DPOGS200297	17
DPSCF300026	DPOGS200290	17
DPSCF300026	DPOGS200319	17
DPSCF300026	DPOGS200286	17
DPSCF300026	DPOGS200281	17
DPSCF300026	DPOGS200279	17
DPSCF300026	DPOGS200340	17
DPSCF300026	DPOGS200350	17
DPSCF300026	DPOGS200268	17
DPSCF300026	DPOGS200261	17
DPSCF300026	DPOGS200264	17
DPSCF300026	DPOGS200353	17
DPSCF300026	DPOGS200271	17
DPSCF300026	DPOGS200322	17
DPSCF300026	DPOGS200349	17
DPSCF300026	DPOGS200299	17
DPSCF300026	DPOGS200362	17
DPSCF300026	DPOGS200380	17
DPSCF300026	DPOGS200276	17
DPSCF300026	DPOGS200352	17
DPSCF300026	DPOGS200260	17
DPSCF300026	DPOGS200351	17
DPSCF300026	DPOGS200308	17
DPSCF300026	DPOGS200384	17
DPSCF300026	DPOGS200383	17
DPSCF300026	DPOGS200306	17
DPSCF300026	DPOGS200324	17
DPSCF300026	DPOGS200348	17
DPSCF300026	DPOGS200307	17
DPSCF300026	DPOGS200304	17
DPSCF300026	DPOGS200323	17
DPSCF300026	DPOGS200277	17
DPSCF300026	DPOGS200280	17
DPSCF300026	DPOGS200298	17
DPSCF300026	DPOGS200301	17
DPSCF300026	DPOGS200320	17
DPSCF300026	DPOGS200275	17
DPSCF300026	DPOGS200305	17
DPSCF300026	DPOGS200361	17
DPSCF300026	DPOGS200300	17
DPSCF300026	DPOGS200321	17
DPSCF300026	DPOGS200302	17
DPSCF300026	DPOGS200267	17
DPSCF300026	DPOGS200303	17
DPSCF300027	DPOGS210821	17
DPSCF300027	DPOGS210820	17
DPSCF300027	DPOGS210859	17
DPSCF300027	DPOGS210841	17
DPSCF300027	DPOGS210819	17
DPSCF300027	DPOGS210818	17
DPSCF300027	DPOGS210860	17
DPSCF300027	DPOGS210878	17
DPSCF300027	DPOGS210828	17
DPSCF300027	DPOGS210815	17
DPSCF300027	DPOGS210795	17
DPSCF300027	DPOGS210817	17
DPSCF300027	DPOGS210877	17
DPSCF300027	DPOGS210861	17
DPSCF300027	DPOGS210856	17
DPSCF300027	DPOGS210876	17
DPSCF300027	DPOGS210855	17
DPSCF300027	DPOGS210801	17
DPSCF300027	DPOGS210794	17
DPSCF300027	DPOGS210857	17
DPSCF300027	DPOGS210830	17
DPSCF300027	DPOGS210793	17
DPSCF300027	DPOGS210790	17
DPSCF300027	DPOGS210858	17
DPSCF300027	DPOGS210789	17
DPSCF300027	DPOGS210788	17
DPSCF300027	DPOGS210832	17
DPSCF300027	DPOGS210879	17
DPSCF300027	DPOGS210802	17
DPSCF300027	DPOGS210826	17
DPSCF300027	DPOGS210825	17
DPSCF300027	DPOGS210839	17
DPSCF300027	DPOGS210848	17
DPSCF300027	DPOGS210796	17
DPSCF300027	DPOGS210791	17
DPSCF300027	DPOGS210875	17
DPSCF300027	DPOGS210816	17
DPSCF300027	DPOGS210854	17
DPSCF300027	DPOGS210800	17
DPSCF300027	DPOGS210837	17
DPSCF300027	DPOGS210868	17
DPSCF300027	DPOGS210829	17
DPSCF300027	DPOGS210847	17
DPSCF300027	DPOGS210842	17
DPSCF300027	DPOGS210808	17
DPSCF300027	DPOGS210874	17
DPSCF300027	DPOGS210824	17
DPSCF300027	DPOGS210809	17
DPSCF300027	DPOGS210811	17
DPSCF300027	DPOGS210814	17
DPSCF300027	DPOGS210838	17
DPSCF300027	DPOGS210867	17
DPSCF300027	DPOGS210823	17
DPSCF300027	DPOGS210840	17
DPSCF300027	DPOGS210873	17
DPSCF300027	DPOGS210807	17
DPSCF300027	DPOGS210871	17
DPSCF300027	DPOGS210792	17
DPSCF300027	DPOGS210787	17
DPSCF300027	DPOGS210810	17
DPSCF300027	DPOGS210806	17
DPSCF300027	DPOGS210822	17
DPSCF300027	DPOGS210834	17
DPSCF300027	DPOGS210833	17
DPSCF300027	DPOGS210799	17
DPSCF300027	DPOGS210836	17
DPSCF300027	DPOGS210870	17
DPSCF300027	DPOGS210846	17
DPSCF300027	DPOGS210845	17
DPSCF300027	DPOGS210869	17
DPSCF300027	DPOGS210797	17
DPSCF300027	DPOGS210853	17
DPSCF300027	DPOGS210786	17
DPSCF300027	DPOGS210804	17
DPSCF300027	DPOGS210798	17
DPSCF300027	DPOGS210866	17
DPSCF300027	DPOGS210831	17
DPSCF300027	DPOGS210851	17
DPSCF300027	DPOGS210864	17
DPSCF300027	DPOGS210827	17
DPSCF300027	DPOGS210812	17
DPSCF300027	DPOGS210872	17
DPSCF300027	DPOGS210803	17
DPSCF300027	DPOGS210849	17
DPSCF300027	DPOGS210835	17
DPSCF300027	DPOGS210813	17
DPSCF300027	DPOGS210865	17
DPSCF300027	DPOGS210850	17
DPSCF300027	DPOGS210844	17
DPSCF300027	DPOGS210862	17
DPSCF300027	DPOGS210805	17
DPSCF300027	DPOGS210880	17
DPSCF300027	DPOGS210843	17
DPSCF300028	DPOGS206084	1
DPSCF300028	DPOGS206079	1
DPSCF300028	DPOGS206128	1
DPSCF300028	DPOGS206151	1
DPSCF300028	DPOGS206087	1
DPSCF300028	DPOGS206108	1
DPSCF300028	DPOGS206139	1
DPSCF300028	DPOGS206091	1
DPSCF300028	DPOGS206110	1
DPSCF300028	DPOGS206126	1
DPSCF300028	DPOGS206062	1
DPSCF300028	DPOGS206066	1
DPSCF300028	DPOGS206148	1
DPSCF300028	DPOGS206068	1
DPSCF300028	DPOGS206107	1
DPSCF300028	DPOGS206083	1
DPSCF300028	DPOGS206095	1
DPSCF300028	DPOGS206111	1
DPSCF300028	DPOGS206125	1
DPSCF300028	DPOGS206058	1
DPSCF300028	DPOGS206089	1
DPSCF300028	DPOGS206147	1
DPSCF300028	DPOGS206067	1
DPSCF300028	DPOGS206103	1
DPSCF300028	DPOGS206149	1
DPSCF300028	DPOGS206085	1
DPSCF300028	DPOGS206106	1
DPSCF300028	DPOGS206069	1
DPSCF300028	DPOGS206065	1
DPSCF300028	DPOGS206123	1
DPSCF300028	DPOGS206054	1
DPSCF300028	DPOGS206086	1
DPSCF300028	DPOGS206129	1
DPSCF300028	DPOGS206144	1
DPSCF300028	DPOGS206063	1
DPSCF300028	DPOGS206105	1
DPSCF300028	DPOGS206093	1
DPSCF300028	DPOGS206035	1
DPSCF300028	DPOGS206109	1
DPSCF300028	DPOGS206121	1
DPSCF300028	DPOGS206021	1
DPSCF300028	DPOGS206082	1
DPSCF300028	DPOGS206140	1
DPSCF300028	DPOGS206064	1
DPSCF300028	DPOGS206138	1
DPSCF300028	DPOGS206061	1
DPSCF300028	DPOGS206088	1
DPSCF300028	DPOGS206090	1
DPSCF300028	DPOGS206104	1
DPSCF300028	DPOGS206019	1
DPSCF300028	DPOGS206132	1
DPSCF300028	DPOGS206146	1
DPSCF300028	DPOGS206036	1
DPSCF300028	DPOGS206038	1
DPSCF300028	DPOGS206162	1
DPSCF300028	DPOGS206023	1
DPSCF300028	DPOGS206081	1
DPSCF300028	DPOGS206150	1
DPSCF300028	DPOGS206025	1
DPSCF300028	DPOGS206060	1
DPSCF300028	DPOGS206130	1
DPSCF300028	DPOGS206145	1
DPSCF300028	DPOGS206092	1
DPSCF300028	DPOGS206143	1
DPSCF300028	DPOGS206020	1
DPSCF300028	DPOGS206131	1
DPSCF300028	DPOGS206037	1
DPSCF300028	DPOGS206134	1
DPSCF300028	DPOGS206039	1
DPSCF300028	DPOGS206096	1
DPSCF300028	DPOGS206050	1
DPSCF300028	DPOGS206027	1
DPSCF300028	DPOGS206127	1
DPSCF300028	DPOGS206059	1
DPSCF300028	DPOGS206046	1
DPSCF300028	DPOGS206102	1
DPSCF300028	DPOGS206044	1
DPSCF300028	DPOGS206077	1
DPSCF300028	DPOGS206034	1
DPSCF300028	DPOGS206119	1
DPSCF300028	DPOGS206161	1
DPSCF300028	DPOGS206159	1
DPSCF300028	DPOGS206158	1
DPSCF300028	DPOGS206122	1
DPSCF300028	DPOGS206136	1
DPSCF300028	DPOGS206024	1
DPSCF300028	DPOGS206141	1
DPSCF300028	DPOGS206142	1
DPSCF300028	DPOGS206045	1
DPSCF300028	DPOGS206100	1
DPSCF300028	DPOGS206101	1
DPSCF300028	DPOGS206097	1
DPSCF300028	DPOGS206114	1
DPSCF300028	DPOGS206094	1
DPSCF300028	DPOGS206048	1
DPSCF300028	DPOGS206076	1
DPSCF300028	DPOGS206053	1
DPSCF300028	DPOGS206080	1
DPSCF300028	DPOGS206026	1
DPSCF300028	DPOGS206154	1
DPSCF300028	DPOGS206043	1
DPSCF300028	DPOGS206057	1
DPSCF300028	DPOGS206040	1
DPSCF300028	DPOGS206042	1
DPSCF300028	DPOGS206120	1
DPSCF300028	DPOGS206116	1
DPSCF300028	DPOGS206160	1
DPSCF300028	DPOGS206078	1
DPSCF300028	DPOGS206047	1
DPSCF300028	DPOGS206157	1
DPSCF300028	DPOGS206137	1
DPSCF300028	DPOGS206135	1
DPSCF300028	DPOGS206051	1
DPSCF300028	DPOGS206099	1
DPSCF300028	DPOGS206041	1
DPSCF300028	DPOGS206098	1
DPSCF300028	DPOGS206072	1
DPSCF300028	DPOGS206032	1
DPSCF300028	DPOGS206074	1
DPSCF300028	DPOGS206029	1
DPSCF300028	DPOGS206133	1
DPSCF300028	DPOGS206117	1
DPSCF300028	DPOGS206156	1
DPSCF300028	DPOGS206115	1
DPSCF300028	DPOGS206155	1
DPSCF300028	DPOGS206075	1
DPSCF300028	DPOGS206049	1
DPSCF300028	DPOGS206070	1
DPSCF300028	DPOGS206031	1
DPSCF300028	DPOGS206052	1
DPSCF300028	DPOGS206071	1
DPSCF300028	DPOGS206152	1
DPSCF300028	DPOGS206033	1
DPSCF300028	DPOGS206153	1
DPSCF300028	DPOGS206028	1
DPSCF300028	DPOGS206112	1
DPSCF300028	DPOGS206113	1
DPSCF300028	DPOGS206073	1
DPSCF300028	DPOGS206030	1
DPSCF300029	DPOGS215857	22
DPSCF300029	DPOGS215862	22
DPSCF300029	DPOGS215860	22
DPSCF300029	DPOGS215861	22
DPSCF300029	DPOGS215853	22
DPSCF300029	DPOGS215863	22
DPSCF300029	DPOGS215864	22
DPSCF300029	DPOGS215856	22
DPSCF300029	DPOGS215870	22
DPSCF300029	DPOGS215871	22
DPSCF300029	DPOGS215859	22
DPSCF300029	DPOGS215873	22
DPSCF300029	DPOGS215874	22
DPSCF300029	DPOGS215875	22
DPSCF300029	DPOGS215876	22
DPSCF300029	DPOGS215877	22
DPSCF300029	DPOGS215865	22
DPSCF300029	DPOGS215866	22
DPSCF300029	DPOGS215854	22
DPSCF300029	DPOGS215855	22
DPSCF300029	DPOGS215882	22
DPSCF300029	DPOGS215883	22
DPSCF300029	DPOGS215884	22
DPSCF300029	DPOGS215872	22
DPSCF300029	DPOGS215887	22
DPSCF300029	DPOGS215888	22
DPSCF300029	DPOGS215889	22
DPSCF300029	DPOGS215890	22
DPSCF300029	DPOGS215891	22
DPSCF300029	DPOGS215892	22
DPSCF300029	DPOGS215893	22
DPSCF300029	DPOGS215894	22
DPSCF300029	DPOGS215895	22
DPSCF300029	DPOGS215896	22
DPSCF300029	DPOGS215897	22
DPSCF300029	DPOGS215898	22
DPSCF300029	DPOGS215858	22
DPSCF300029	DPOGS215901	22
DPSCF300029	DPOGS215902	22
DPSCF300029	DPOGS215903	22
DPSCF300029	DPOGS215904	22
DPSCF300029	DPOGS215905	22
DPSCF300029	DPOGS215906	22
DPSCF300029	DPOGS215907	22
DPSCF300029	DPOGS215908	22
DPSCF300029	DPOGS215867	22
DPSCF300029	DPOGS215868	22
DPSCF300029	DPOGS215869	22
DPSCF300029	DPOGS215912	22
DPSCF300029	DPOGS215913	22
DPSCF300029	DPOGS215914	22
DPSCF300029	DPOGS215915	22
DPSCF300029	DPOGS215916	22
