/panfs/pfs.acf.ku.edu/scratch/jwalters/monarch_Zlinkage_orthology/neoZ_mummer/Hmel_mummer/../DPSCF300001.fas /panfs/pfs.acf.ku.edu/scratch/jwalters/monarch_Zlinkage_orthology/neoZ_mummer/Hmel_mummer/../Hmel2_Chr02_Ch21.fas
PROMER

[S1]	[E1]	[S2]	[E2]	[LEN 1]	[LEN 2]	[LEN R]	[LEN Q]	[COV R]	[COV Q]	[TAGS]
1020217	1020447	4455833	4456072	231	240	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1020631	1020969	4455246	4455659	339	414	6243218	8647045	0.01	0.00	DPSCF300001	Hmel2_Chr02
1021180	1021287	4454759	4454866	108	108	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1021367	1021501	4454351	4454485	135	135	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1021563	1021775	4453957	4454172	213	216	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1022255	1022422	4453072	4453242	168	171	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1022414	1022623	4452723	4452953	210	231	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1022707	1022826	4452277	4452396	120	120	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1023194	1023280	4451525	4451611	87	87	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1023360	1023872	4450781	4451284	513	504	6243218	8647045	0.01	0.01	DPSCF300001	Hmel2_Chr02
1024955	1025563	4448916	4449518	609	603	6243218	8647045	0.01	0.01	DPSCF300001	Hmel2_Chr02
1025716	1025937	4448298	4448555	222	258	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1026066	1026164	4448046	4448144	99	99	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1026364	1026564	4447520	4447720	201	201	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1026918	1027331	4447017	4447436	414	420	6243218	8647045	0.01	0.00	DPSCF300001	Hmel2_Chr02
1027505	1027669	4446583	4446738	165	156	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1028251	1028472	4445271	4445621	222	351	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1030021	1030104	4443400	4443480	84	81	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1031144	1031338	4441463	4441660	195	198	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1031531	1034299	4438188	4440950	2769	2763	6243218	8647045	0.04	0.03	DPSCF300001	Hmel2_Chr02
1045526	1045855	4423999	4424361	330	363	6243218	8647045	0.01	0.00	DPSCF300001	Hmel2_Chr02
1046608	1046955	4422824	4423174	348	351	6243218	8647045	0.01	0.00	DPSCF300001	Hmel2_Chr02
1047221	1047397	4421900	4422076	177	177	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1047677	1047898	4421379	4421609	222	231	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1048371	1048592	4419727	4419975	222	249	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1048799	1049089	4419152	4419430	291	279	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1049181	1049390	4418684	4418869	210	186	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1049417	1049746	4417390	4417725	330	336	6243218	8647045	0.01	0.00	DPSCF300001	Hmel2_Chr02
1049794	1050093	4416733	4417050	300	318	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1050443	1050712	4415756	4416007	270	252	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1050994	1051242	4415330	4415563	249	234	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1059363	1059742	4407250	4407631	380	382	6243218	8647045	0.01	0.00	DPSCF300001	Hmel2_Chr02
1060674	1061165	4405806	4406283	492	478	6243218	8647045	0.01	0.01	DPSCF300001	Hmel2_Chr02
1061273	1061738	4405180	4405666	466	487	6243218	8647045	0.01	0.01	DPSCF300001	Hmel2_Chr02
1061806	1061991	4404783	4404968	186	186	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1062018	1062323	4404304	4404606	306	303	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1062335	1062622	4403904	4404182	288	279	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1062691	1063083	4403414	4403827	393	414	6243218	8647045	0.01	0.00	DPSCF300001	Hmel2_Chr02
1063265	1063684	4402778	4403203	420	426	6243218	8647045	0.01	0.00	DPSCF300001	Hmel2_Chr02
1064326	1064846	4401639	4402176	521	538	6243218	8647045	0.01	0.01	DPSCF300001	Hmel2_Chr02
1065449	1065781	4400599	4400913	333	315	6243218	8647045	0.01	0.00	DPSCF300001	Hmel2_Chr02
1065927	1066187	4400208	4400468	261	261	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1066271	1066462	4399930	4400121	192	192	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1066666	1066908	4399493	4399726	243	234	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1066980	1067293	4399083	4399381	314	299	6243218	8647045	0.01	0.00	DPSCF300001	Hmel2_Chr02
1067341	1067616	4398744	4399004	276	261	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1068076	1068343	4397968	4398298	268	331	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1068480	1068722	4397782	4398024	243	243	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1068741	1069858	4396639	4397776	1118	1138	6243218	8647045	0.02	0.01	DPSCF300001	Hmel2_Chr02
1069962	1070162	4396386	4396586	201	201	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1070238	1070483	4395288	4395530	246	243	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1080512	1080913	4380114	4380509	402	396	6243218	8647045	0.01	0.00	DPSCF300001	Hmel2_Chr02
1081600	1081878	4379499	4379777	279	279	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1082757	1082960	4378840	4379043	204	204	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1094997	1095209	4362393	4362605	213	213	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1095406	1095597	4361724	4361933	192	210	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1097419	1097631	4356506	4356757	213	252	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1098238	1098441	4355370	4355570	204	201	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1104814	1105083	4347451	4347723	270	273	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1105064	1105411	4346934	4347284	348	351	6243218	8647045	0.01	0.00	DPSCF300001	Hmel2_Chr02
1105848	1106144	4346385	4346690	297	306	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1107878	1108033	4345151	4345306	156	156	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1108169	1108351	4344865	4345047	183	183	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1108455	1108634	4341183	4341362	180	180	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1108977	1109159	4340605	4340790	183	186	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1109131	1109373	4340172	4340402	243	231	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1109359	1109583	4339410	4339634	225	225	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1109645	1109791	4338654	4338800	147	147	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1111674	1111847	4338339	4338512	174	174	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1112037	1112303	4337775	4338047	267	273	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1112490	1112690	4337111	4337311	201	201	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1112855	1113166	4336337	4336660	312	324	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1113415	1113745	4336028	4336349	331	322	6243218	8647045	0.01	0.00	DPSCF300001	Hmel2_Chr02
1114070	1114198	4335492	4335620	129	129	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1114266	1114427	4334388	4334549	162	162	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1114767	1114961	4333921	4334115	195	195	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1116309	1116566	4327523	4327756	258	234	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1119732	1119860	5502369	5502497	129	129	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1120962	1121202	5503185	5503443	241	259	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1121400	1122011	5503565	5504170	612	606	6243218	8647045	0.01	0.01	DPSCF300001	Hmel2_Chr02
1122439	1122981	5504675	5505202	543	528	6243218	8647045	0.01	0.01	DPSCF300001	Hmel2_Chr02
1124419	1124586	5505961	5506128	168	168	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1124711	1124935	5506436	5506660	225	225	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1126039	1126299	5506786	5507016	261	231	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1126494	1126631	5507056	5507193	138	138	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1126695	1126897	5507465	5507670	203	206	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1126929	1127189	5508248	5508514	261	267	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1127787	1127918	5509286	5509414	132	129	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1128932	1129251	5510638	5510930	320	293	6243218	8647045	0.01	0.00	DPSCF300001	Hmel2_Chr02
1131866	1132147	5516657	5516935	282	279	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1133956	1134156	5517010	5517210	201	201	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1134872	1135141	5517401	5517670	270	270	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1135624	1135872	5520414	5520683	249	270	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1137017	1137265	5521133	5521369	249	237	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1137339	1137611	5521682	5521924	273	243	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1137675	1137941	5522110	5522376	267	267	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1138008	1138229	5522614	5522838	222	225	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1139105	1139437	5523082	5523414	333	333	6243218	8647045	0.01	0.00	DPSCF300001	Hmel2_Chr02
1139493	1139756	5523729	5523995	264	267	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1139861	1140043	5524275	5524454	183	180	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1140111	1140257	5524619	5524765	147	147	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1140407	1140693	5525170	5525447	287	278	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1140914	1141167	5525602	5525837	254	236	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1141257	1141469	5525992	5526198	213	207	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1141509	1141757	5526541	5526789	249	249	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1142045	1142308	5527141	5527404	264	264	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1142610	1142789	5527704	5527883	180	180	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1142993	1143226	5528134	5528358	234	225	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1143327	1143506	5528524	5528703	180	180	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1143601	1143846	5529012	5529257	246	246	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1143978	1144121	5529551	5529691	144	141	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1144394	1144637	5529957	5530200	244	244	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1144650	1144784	5530366	5530515	135	150	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1144883	1145035	5530483	5530632	153	150	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1145226	1145390	5530743	5530916	165	174	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1148476	1149021	5536603	5537153	546	551	6243218	8647045	0.01	0.01	DPSCF300001	Hmel2_Chr02
1152413	1152802	5540962	5541357	390	396	6243218	8647045	0.01	0.00	DPSCF300001	Hmel2_Chr02
1152882	1153112	5541480	5541701	231	222	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1154558	1155565	5543041	5544012	1008	972	6243218	8647045	0.02	0.01	DPSCF300001	Hmel2_Chr02
1162932	1163198	5560596	5560868	267	273	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1168959	1169514	5575058	5575619	556	562	6243218	8647045	0.01	0.01	DPSCF300001	Hmel2_Chr02
1169840	1169971	5576280	5576414	132	135	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1174044	1174271	5580911	5581157	228	247	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1177360	1177440	5586379	5586462	81	84	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1195405	1195518	5609835	5609948	114	114	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1209893	1210027	5630727	5630864	135	138	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1210270	1210811	5631606	5632147	542	542	6243218	8647045	0.01	0.01	DPSCF300001	Hmel2_Chr02
1215614	1216369	5640486	5641281	756	796	6243218	8647045	0.01	0.01	DPSCF300001	Hmel2_Chr02
1216432	1216593	5641395	5641559	162	165	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1217341	1217433	5642942	5643034	93	93	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1218423	1218578	5645104	5645256	156	153	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1219420	1219653	5646244	5646459	234	216	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1220054	1220155	5648472	5648573	102	102	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1220543	1220786	5649168	5649414	244	247	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1223986	1224192	5652541	5652747	207	207	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1226548	1226664	5655303	5655419	117	117	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1231849	1232018	5670782	5670948	170	167	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1248202	1248664	5698925	5699447	463	523	6243218	8647045	0.01	0.01	DPSCF300001	Hmel2_Chr02
1249537	1249740	5700601	5700813	204	213	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1252195	1252383	5706341	5706529	189	189	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1253073	1253462	5707675	5708118	390	444	6243218	8647045	0.01	0.01	DPSCF300001	Hmel2_Chr02
1254470	1254661	5709107	5709316	192	210	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1271186	1271597	5739049	5739451	412	403	6243218	8647045	0.01	0.00	DPSCF300001	Hmel2_Chr02
1281562	1281696	5761188	5761316	135	129	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1286110	1286232	5767537	5767659	123	123	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1297322	1297486	5787723	5787881	165	159	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1297563	1297799	5787959	5788201	237	243	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1303293	1303605	5792967	5793276	313	310	6243218	8647045	0.01	0.00	DPSCF300001	Hmel2_Chr02
1310337	1310580	5806906	5807158	244	253	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1311727	1311909	5807513	5807698	183	186	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1311940	1312149	5807727	5807933	210	207	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1324024	1324164	5833051	5833191	141	141	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1327207	1328877	5840420	5842108	1671	1689	6243218	8647045	0.03	0.02	DPSCF300001	Hmel2_Chr02
1333322	1333640	5850398	5850716	319	319	6243218	8647045	0.01	0.00	DPSCF300001	Hmel2_Chr02
1334122	1335657	5851887	5853419	1536	1533	6243218	8647045	0.02	0.02	DPSCF300001	Hmel2_Chr02
1339525	1339797	5864910	5865164	273	255	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1339903	1340118	5865461	5865676	216	216	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1340701	1341036	5866801	5867118	336	318	6243218	8647045	0.01	0.00	DPSCF300001	Hmel2_Chr02
1342476	1346923	5867892	5872276	4448	4385	6243218	8647045	0.07	0.05	DPSCF300001	Hmel2_Chr02
1347593	1347774	5873330	5873511	182	182	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1347792	1348073	5873712	5873978	282	267	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1348677	1348883	5875104	5875307	207	204	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1349721	1350125	5875646	5876080	405	435	6243218	8647045	0.01	0.01	DPSCF300001	Hmel2_Chr02
1355191	1355960	5879414	5880189	770	776	6243218	8647045	0.01	0.01	DPSCF300001	Hmel2_Chr02
1355989	1356123	5880484	5880618	135	135	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1356490	1356791	5881766	5882070	302	305	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1357054	1357278	5882421	5882651	225	231	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1357536	1357679	5882753	5882896	144	144	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1358119	1358313	5883202	5883396	195	195	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1358337	1358548	5883747	5883985	212	239	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1358651	1358866	5884301	5884522	216	222	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1359051	1359320	5884981	5885244	270	264	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1359785	1359919	5885354	5885488	135	135	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1361504	1361809	5886755	5887057	306	303	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1362011	1362196	5887223	5887411	186	189	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1362228	1362494	5887654	5887929	267	276	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1362657	1362932	5888210	5888476	276	267	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1362945	1363082	5888470	5888619	138	150	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1363403	1363657	5888878	5889135	255	258	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1364037	1364237	5889203	5889403	201	201	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1364573	1364877	5889938	5890242	305	305	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1365014	1365178	5890373	5890537	165	165	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1365366	1365626	5890798	5891088	261	291	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1365961	1366197	5891224	5891460	237	237	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1366517	1366675	5891772	5891930	159	159	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1367016	1367204	5892086	5892277	189	192	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1367541	1367847	5892531	5892837	307	307	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1367993	1368190	5893030	5893245	198	216	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1368376	1368573	5893525	5893722	198	198	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1368746	1368913	5893956	5894123	168	168	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1369332	1369526	5894239	5894433	195	195	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1369823	1369996	5899057	5899215	174	159	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1370311	1370451	5899373	5899513	141	141	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1370987	1371198	5900002	5900213	212	212	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1371286	1371480	5900642	5900842	195	201	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1371597	1371905	5901325	5901618	309	294	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1371950	1372138	5902061	5902249	189	189	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1372246	1372520	5902330	5902607	275	278	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1374608	1375186	5906765	5907364	579	600	6243218	8647045	0.01	0.01	DPSCF300001	Hmel2_Chr02
1375848	1376027	5908466	5908645	180	180	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1376576	1376944	5909066	5909443	369	378	6243218	8647045	0.01	0.00	DPSCF300001	Hmel2_Chr02
1377250	1377738	5909501	5909971	489	471	6243218	8647045	0.01	0.01	DPSCF300001	Hmel2_Chr02
1379260	1379707	5911966	5912428	448	463	6243218	8647045	0.01	0.01	DPSCF300001	Hmel2_Chr02
1387097	1387273	5922697	5922873	177	177	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1387572	1387706	5923262	5923396	135	135	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1388351	1388557	5924229	5924435	207	207	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1388785	1389078	5924709	5925020	294	312	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1391117	1391272	5923674	5923838	156	165	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1402106	1402300	5978872	5979069	195	198	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1402501	1402602	5979659	5979760	102	102	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1402842	1402961	5979871	5979990	120	120	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1404153	1404528	5980701	5981070	376	370	6243218	8647045	0.01	0.00	DPSCF300001	Hmel2_Chr02
1407837	1408037	5984939	5985142	201	204	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1408774	1408977	5985520	5985723	204	204	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1416170	1416382	5996489	5996698	213	210	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1417061	1417267	6004631	6004837	207	207	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1418315	1418506	6006617	6006808	192	192	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1440451	1440975	4026560	4027075	525	516	6243218	8647045	0.01	0.01	DPSCF300001	Hmel2_Chr02
1441086	1441540	4026186	4026590	455	405	6243218	8647045	0.01	0.00	DPSCF300001	Hmel2_Chr02
1441708	1441926	4025908	4026123	219	216	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1442422	1442775	4025228	4025617	354	390	6243218	8647045	0.01	0.00	DPSCF300001	Hmel2_Chr02
1442805	1442951	4025067	4025219	147	153	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1443357	1443824	4024348	4024812	468	465	6243218	8647045	0.01	0.01	DPSCF300001	Hmel2_Chr02
1443824	1447003	4020910	4024179	3180	3270	6243218	8647045	0.05	0.04	DPSCF300001	Hmel2_Chr02
1447864	1448118	4019877	4020137	255	261	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1453863	1454039	4014865	4015041	177	177	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1454185	1454457	4012850	4013101	273	252	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1455198	1455422	3942670	3942906	225	237	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1458096	1458239	4011848	4011991	144	144	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1458320	1458541	4011333	4011518	222	186	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1458922	1459126	4010293	4010500	205	208	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1459978	1460172	4008929	4009126	195	198	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1463464	1463607	4004855	4004998	144	144	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1463467	1463613	3929469	3929627	147	159	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1466987	1467160	3817232	3817405	174	174	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1467754	1467915	3816609	3816770	162	162	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1469016	1469162	3814311	3814457	147	147	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1469390	1469857	3813150	3813593	468	444	6243218	8647045	0.01	0.01	DPSCF300001	Hmel2_Chr02
1469984	1470382	3812500	3812907	399	408	6243218	8647045	0.01	0.00	DPSCF300001	Hmel2_Chr02
1473929	1474108	3807473	3807652	180	180	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1474359	1474502	3806971	3807117	144	147	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1474756	1474896	3806177	3806317	141	141	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1475181	1475327	3804222	3804374	147	153	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1475373	1475603	3803593	3803823	231	231	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1476433	1477077	5859449	5860084	645	636	6243218	8647045	0.01	0.01	DPSCF300001	Hmel2_Chr02
1476520	1477173	1009899	1010540	654	642	6243218	6556136	0.01	0.01	DPSCF300001	Hmel2_Chr21
1478434	1478786	3803132	3803484	353	353	6243218	8647045	0.01	0.00	DPSCF300001	Hmel2_Chr02
1482070	1482285	3795312	3795536	216	225	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1483452	1483652	3794924	3795094	201	171	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
1483917	1484057	3793609	3793749	141	141	6243218	8647045	0.00	0.00	DPSCF300001	Hmel2_Chr02
