/panfs/pfs.acf.ku.edu/scratch/jwalters/monarch_Zlinkage_orthology/neoZ_mummer/Hmel_mummer/../DPSCF300001.fas /panfs/pfs.acf.ku.edu/scratch/jwalters/monarch_Zlinkage_orthology/neoZ_mummer/Hmel_mummer/../Hmel2_Chr02.fas
PROMER

[S1]	[E1]	[S2]	[E2]	[LEN 1]	[LEN 2]	[LEN R]	[LEN Q]	[COV R]	[COV Q]	[TAGS]
1030021	1030104	2412812	2412892	84	81	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1031144	1031338	2410875	2411072	195	198	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1031531	1034299	2407600	2410362	2769	2763	6243218	6616448	0.04	0.04	DPSCF300001	Hmel202006
1045526	1045855	2393411	2393773	330	363	6243218	6616448	0.01	0.01	DPSCF300001	Hmel202006
1046608	1046955	2392236	2392586	348	351	6243218	6616448	0.01	0.01	DPSCF300001	Hmel202006
1047221	1047397	2391312	2391488	177	177	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1047677	1047898	2390791	2391021	222	231	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1048371	1048592	2389139	2389387	222	249	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1048799	1049089	2388564	2388842	291	279	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1049181	1049390	2388096	2388281	210	186	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1049417	1049746	2386802	2387137	330	336	6243218	6616448	0.01	0.01	DPSCF300001	Hmel202006
1049794	1050093	2386145	2386462	300	318	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1050443	1050712	2385168	2385419	270	252	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1050994	1051242	2384742	2384975	249	234	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1059363	1059742	2376662	2377043	380	382	6243218	6616448	0.01	0.01	DPSCF300001	Hmel202006
1060674	1061165	2375218	2375695	492	478	6243218	6616448	0.01	0.01	DPSCF300001	Hmel202006
1061273	1061738	2374592	2375078	466	487	6243218	6616448	0.01	0.01	DPSCF300001	Hmel202006
1061806	1061991	2374195	2374380	186	186	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1062018	1062323	2373716	2374018	306	303	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1062335	1062622	2373316	2373594	288	279	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1062691	1063083	2372826	2373239	393	414	6243218	6616448	0.01	0.01	DPSCF300001	Hmel202006
1063265	1063684	2372190	2372615	420	426	6243218	6616448	0.01	0.01	DPSCF300001	Hmel202006
1064326	1064846	2371051	2371588	521	538	6243218	6616448	0.01	0.01	DPSCF300001	Hmel202006
1065449	1065781	2370011	2370325	333	315	6243218	6616448	0.01	0.00	DPSCF300001	Hmel202006
1065927	1066187	2369620	2369880	261	261	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1066271	1066462	2369342	2369533	192	192	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1066666	1066908	2368905	2369138	243	234	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1066980	1067293	2368495	2368793	314	299	6243218	6616448	0.01	0.00	DPSCF300001	Hmel202006
1067341	1067616	2368156	2368416	276	261	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1068076	1068343	2367380	2367710	268	331	6243218	6616448	0.00	0.01	DPSCF300001	Hmel202006
1068480	1068722	2367194	2367436	243	243	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1068741	1069858	2366051	2367188	1118	1138	6243218	6616448	0.02	0.02	DPSCF300001	Hmel202006
1069962	1070162	2365798	2365998	201	201	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1070238	1070483	2364700	2364942	246	243	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1080512	1080913	2349526	2349921	402	396	6243218	6616448	0.01	0.01	DPSCF300001	Hmel202006
1081600	1081878	2348911	2349189	279	279	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1082757	1082960	2348252	2348455	204	204	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1094997	1095209	2331805	2332017	213	213	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1095406	1095597	2331136	2331345	192	210	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1097419	1097631	2325918	2326169	213	252	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1098238	1098441	2324782	2324982	204	201	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1104814	1105083	2316863	2317135	270	273	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1105064	1105411	2316346	2316696	348	351	6243218	6616448	0.01	0.01	DPSCF300001	Hmel202006
1105848	1106144	2315797	2316102	297	306	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1107878	1108033	2314563	2314718	156	156	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1108169	1108351	2314277	2314459	183	183	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1108455	1108634	2310595	2310774	180	180	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1108977	1109159	2310017	2310202	183	186	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1109131	1109373	2309584	2309814	243	231	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1109359	1109583	2308822	2309046	225	225	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1109645	1109791	2308066	2308212	147	147	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1111674	1111847	2307751	2307924	174	174	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1112037	1112303	2307187	2307459	267	273	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1112490	1112690	2306523	2306723	201	201	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1112855	1113166	2305749	2306072	312	324	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1113415	1113745	2305440	2305761	331	322	6243218	6616448	0.01	0.00	DPSCF300001	Hmel202006
1114070	1114198	2304904	2305032	129	129	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1114266	1114427	2303800	2303961	162	162	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1114767	1114961	2303333	2303527	195	195	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1116309	1116566	2296935	2297168	258	234	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1119732	1119860	3471781	3471909	129	129	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1120962	1121202	3472597	3472855	241	259	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1121400	1122011	3472977	3473582	612	606	6243218	6616448	0.01	0.01	DPSCF300001	Hmel202006
1122439	1122981	3474087	3474614	543	528	6243218	6616448	0.01	0.01	DPSCF300001	Hmel202006
1124419	1124586	3475373	3475540	168	168	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1124711	1124935	3475848	3476072	225	225	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1126039	1126299	3476198	3476428	261	231	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1126494	1126631	3476468	3476605	138	138	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1126695	1126897	3476877	3477082	203	206	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1126929	1127189	3477660	3477926	261	267	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1127787	1127918	3478698	3478826	132	129	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1128932	1129251	3480050	3480342	320	293	6243218	6616448	0.01	0.00	DPSCF300001	Hmel202006
1131866	1132147	3486069	3486347	282	279	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1133956	1134156	3486422	3486622	201	201	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1134872	1135141	3486813	3487082	270	270	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1135624	1135872	3489826	3490095	249	270	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1137017	1137265	3490545	3490781	249	237	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1137339	1137611	3491094	3491336	273	243	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1137675	1137941	3491522	3491788	267	267	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1138008	1138229	3492026	3492250	222	225	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1139105	1139437	3492494	3492826	333	333	6243218	6616448	0.01	0.01	DPSCF300001	Hmel202006
1139493	1139756	3493141	3493407	264	267	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1139861	1140043	3493687	3493866	183	180	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1140111	1140257	3494031	3494177	147	147	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1140407	1140693	3494582	3494859	287	278	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1140914	1141167	3495014	3495249	254	236	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1141257	1141469	3495404	3495610	213	207	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1141509	1141757	3495953	3496201	249	249	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1142045	1142308	3496553	3496816	264	264	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1142610	1142789	3497116	3497295	180	180	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1142993	1143226	3497546	3497770	234	225	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1143327	1143506	3497936	3498115	180	180	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1143601	1143846	3498424	3498669	246	246	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1143978	1144121	3498963	3499103	144	141	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1144394	1144637	3499369	3499612	244	244	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1144650	1144784	3499778	3499927	135	150	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1144883	1145035	3499895	3500044	153	150	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1145226	1145390	3500155	3500328	165	174	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1148476	1149021	3506015	3506565	546	551	6243218	6616448	0.01	0.01	DPSCF300001	Hmel202006
1152413	1152802	3510374	3510769	390	396	6243218	6616448	0.01	0.01	DPSCF300001	Hmel202006
1152882	1153112	3510892	3511113	231	222	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1154558	1155565	3512453	3513424	1008	972	6243218	6616448	0.02	0.01	DPSCF300001	Hmel202006
1162932	1163198	3530008	3530280	267	273	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1168959	1169514	3544470	3545031	556	562	6243218	6616448	0.01	0.01	DPSCF300001	Hmel202006
1169840	1169971	3545692	3545826	132	135	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1174044	1174271	3550323	3550569	228	247	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1177360	1177440	3555791	3555874	81	84	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1195405	1195518	3579247	3579360	114	114	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1209414	1209593	3599667	3599843	180	177	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1209893	1210027	3600139	3600276	135	138	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1210270	1210811	3601018	3601559	542	542	6243218	6616448	0.01	0.01	DPSCF300001	Hmel202006
1215614	1216369	3609898	3610693	756	796	6243218	6616448	0.01	0.01	DPSCF300001	Hmel202006
1216432	1216593	3610807	3610971	162	165	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1217341	1217433	3612354	3612446	93	93	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1218423	1218578	3614516	3614668	156	153	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1219420	1219653	3615656	3615871	234	216	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1220054	1220155	3617884	3617985	102	102	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1220543	1220786	3618580	3618826	244	247	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1223986	1224192	3621953	3622159	207	207	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1226548	1226664	3624715	3624831	117	117	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1231849	1232018	3640194	3640360	170	167	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1248202	1248664	3668337	3668859	463	523	6243218	6616448	0.01	0.01	DPSCF300001	Hmel202006
1249537	1249740	3670013	3670225	204	213	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1252195	1252383	3675753	3675941	189	189	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1253073	1253462	3677087	3677530	390	444	6243218	6616448	0.01	0.01	DPSCF300001	Hmel202006
1254470	1254661	3678519	3678728	192	210	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1271186	1271597	3708461	3708863	412	403	6243218	6616448	0.01	0.01	DPSCF300001	Hmel202006
1281562	1281696	3730600	3730728	135	129	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1286110	1286232	3736949	3737071	123	123	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1297322	1297486	3757135	3757293	165	159	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1297563	1297799	3757371	3757613	237	243	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1303293	1303605	3762379	3762688	313	310	6243218	6616448	0.01	0.00	DPSCF300001	Hmel202006
1310337	1310580	3776318	3776570	244	253	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1311727	1311909	3776925	3777110	183	186	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1311940	1312149	3777139	3777345	210	207	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1324024	1324164	3802463	3802603	141	141	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1327207	1328877	3809832	3811520	1671	1689	6243218	6616448	0.03	0.03	DPSCF300001	Hmel202006
1333322	1333640	3819810	3820128	319	319	6243218	6616448	0.01	0.00	DPSCF300001	Hmel202006
1334122	1335657	3821299	3822831	1536	1533	6243218	6616448	0.02	0.02	DPSCF300001	Hmel202006
1339525	1339797	3834322	3834576	273	255	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1339903	1340118	3834873	3835088	216	216	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1340701	1341036	3836213	3836530	336	318	6243218	6616448	0.01	0.00	DPSCF300001	Hmel202006
1342476	1346923	3837304	3841688	4448	4385	6243218	6616448	0.07	0.07	DPSCF300001	Hmel202006
1347593	1347774	3842742	3842923	182	182	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1347792	1348073	3843124	3843390	282	267	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1348677	1348883	3844516	3844719	207	204	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1349721	1350125	3845058	3845492	405	435	6243218	6616448	0.01	0.01	DPSCF300001	Hmel202006
1355191	1355960	3848826	3849601	770	776	6243218	6616448	0.01	0.01	DPSCF300001	Hmel202006
1355989	1356123	3849896	3850030	135	135	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1356490	1356791	3851178	3851482	302	305	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1357054	1357278	3851833	3852063	225	231	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1357536	1357679	3852165	3852308	144	144	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1358119	1358313	3852614	3852808	195	195	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1358337	1358548	3853159	3853397	212	239	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1358651	1358866	3853713	3853934	216	222	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1359051	1359320	3854393	3854656	270	264	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1359785	1359919	3854766	3854900	135	135	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1361504	1361809	3856167	3856469	306	303	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1362011	1362196	3856635	3856823	186	189	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1362228	1362494	3857066	3857341	267	276	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1362657	1362932	3857622	3857888	276	267	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1362945	1363082	3857882	3858031	138	150	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1363403	1363657	3858290	3858547	255	258	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1364037	1364237	3858615	3858815	201	201	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1364573	1364877	3859350	3859654	305	305	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1365014	1365178	3859785	3859949	165	165	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1365366	1365626	3860210	3860500	261	291	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1365961	1366197	3860636	3860872	237	237	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1366517	1366675	3861184	3861342	159	159	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1367016	1367204	3861498	3861689	189	192	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1367541	1367847	3861943	3862249	307	307	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1367993	1368190	3862442	3862657	198	216	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1368376	1368573	3862937	3863134	198	198	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1368746	1368913	3863368	3863535	168	168	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1369332	1369526	3863651	3863845	195	195	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1369823	1369996	3868469	3868627	174	159	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1370311	1370451	3868785	3868925	141	141	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1370987	1371198	3869414	3869625	212	212	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1371286	1371480	3870054	3870254	195	201	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1371597	1371905	3870737	3871030	309	294	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1371950	1372138	3871473	3871661	189	189	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1372246	1372520	3871742	3872019	275	278	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1374608	1375186	3876177	3876776	579	600	6243218	6616448	0.01	0.01	DPSCF300001	Hmel202006
1375848	1376027	3877878	3878057	180	180	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1376576	1376944	3878478	3878855	369	378	6243218	6616448	0.01	0.01	DPSCF300001	Hmel202006
1377250	1377738	3878913	3879383	489	471	6243218	6616448	0.01	0.01	DPSCF300001	Hmel202006
1379260	1379707	3881378	3881840	448	463	6243218	6616448	0.01	0.01	DPSCF300001	Hmel202006
1387097	1387273	3892109	3892285	177	177	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1387572	1387706	3892674	3892808	135	135	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1388351	1388557	3893641	3893847	207	207	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1388785	1389078	3894121	3894432	294	312	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1391117	1391272	3893086	3893250	156	165	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1402106	1402300	3948284	3948481	195	198	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1402501	1402602	3949071	3949172	102	102	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1402842	1402961	3949283	3949402	120	120	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1404153	1404528	3950113	3950482	376	370	6243218	6616448	0.01	0.01	DPSCF300001	Hmel202006
1407837	1408037	3954351	3954554	201	204	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1408774	1408977	3954932	3955135	204	204	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1416170	1416382	3965901	3966110	213	210	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1417061	1417267	3974043	3974249	207	207	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1418315	1418506	3976029	3976220	192	192	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1440451	1440975	1995972	1996487	525	516	6243218	6616448	0.01	0.01	DPSCF300001	Hmel202006
1441086	1441540	1995598	1996002	455	405	6243218	6616448	0.01	0.01	DPSCF300001	Hmel202006
1441708	1441926	1995320	1995535	219	216	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1442422	1442775	1994640	1995029	354	390	6243218	6616448	0.01	0.01	DPSCF300001	Hmel202006
1442805	1442951	1994479	1994631	147	153	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1443357	1443824	1993760	1994224	468	465	6243218	6616448	0.01	0.01	DPSCF300001	Hmel202006
1443824	1447003	1990322	1993591	3180	3270	6243218	6616448	0.05	0.05	DPSCF300001	Hmel202006
1447864	1448118	1989289	1989549	255	261	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1453863	1454039	1984277	1984453	177	177	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1454185	1454457	1982262	1982513	273	252	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1455198	1455422	1912082	1912318	225	237	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1458096	1458239	1981260	1981403	144	144	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1458320	1458541	1980745	1980930	222	186	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1458922	1459126	1979705	1979912	205	208	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1459978	1460172	1978341	1978538	195	198	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1463464	1463607	1974267	1974410	144	144	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1463467	1463613	1898881	1899039	147	159	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1466987	1467160	1786644	1786817	174	174	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1467754	1467915	1786021	1786182	162	162	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1469016	1469162	1783723	1783869	147	147	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1469390	1469857	1782562	1783005	468	444	6243218	6616448	0.01	0.01	DPSCF300001	Hmel202006
1469984	1470382	1781912	1782319	399	408	6243218	6616448	0.01	0.01	DPSCF300001	Hmel202006
1473929	1474108	1776885	1777064	180	180	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1474359	1474502	1776383	1776529	144	147	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1474756	1474896	1775589	1775729	141	141	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1475181	1475327	1773634	1773786	147	153	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1475373	1475603	1773005	1773235	231	231	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1476433	1477173	4026040	4026771	741	732	6243218	6616448	0.01	0.01	DPSCF300001	Hmel202006
1478434	1478786	1772544	1772896	353	353	6243218	6616448	0.01	0.01	DPSCF300001	Hmel202006
1482070	1482285	1764724	1764948	216	225	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1483452	1483652	1764336	1764506	201	171	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1483917	1484057	1763021	1763161	141	141	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1485185	1485319	1762528	1762665	135	138	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1485384	1485500	1762016	1762132	117	117	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1486842	1487045	1761332	1761538	204	207	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1487132	1487413	1760016	1760306	282	291	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1487824	1487937	1759531	1759638	114	108	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1488415	1488621	1758696	1758908	207	213	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1491737	1491859	1745186	1745305	123	120	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1493195	1493494	1742944	1743231	300	288	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1497331	1497537	1742168	1742374	207	207	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1505447	1505698	1739887	1740138	252	252	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1509667	1509843	1739167	1739361	177	195	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1509989	1510126	1733342	1733479	138	138	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1511306	1511482	1731653	1731829	177	177	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1511742	1512044	1731135	1731416	303	282	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1514742	1514897	1729932	1730090	156	159	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1517229	1517366	1725469	1725606	138	138	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1517526	1517981	1724771	1725190	456	420	6243218	6616448	0.01	0.01	DPSCF300001	Hmel202006
1517952	1518554	1723884	1724465	603	582	6243218	6616448	0.01	0.01	DPSCF300001	Hmel202006
1518628	1518720	1723471	1723563	93	93	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1518984	1519178	1723074	1723271	195	198	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1519357	1519515	1722125	1722286	159	162	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1520389	1520715	1721118	1721420	327	303	6243218	6616448	0.01	0.00	DPSCF300001	Hmel202006
1520854	1520949	1720965	1721060	96	96	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1521061	1521237	1720689	1720862	177	174	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1526024	1526242	1714370	1714582	219	213	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1526349	1526516	1713858	1714049	168	192	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1527089	1527283	1712711	1712905	195	195	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1527338	1527631	1711828	1712121	294	294	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1527764	1527901	1710684	1710821	138	138	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1527992	1528233	1710141	1710382	242	242	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1528521	1528826	1709715	1710029	306	315	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1530178	1532505	1705996	1708309	2328	2314	6243218	6616448	0.04	0.03	DPSCF300001	Hmel202006
1532777	1533145	1705509	1705922	369	414	6243218	6616448	0.01	0.01	DPSCF300001	Hmel202006
1534043	1534261	1703765	1703983	219	219	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1534304	1534459	1703344	1703499	156	156	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
1534570	1534767	1702846	1703043	198	198	6243218	6616448	0.00	0.00	DPSCF300001	Hmel202006
