# Species	Genes	Alg.-Conn.	Dp_OGS2_prots.fas	Mcinx_prots_noPA.fas
2	2	1	DPOGS203338-PA	MCINX016587
2	3	0.333	DPOGS203342-PA,DPOGS213047-PA	MCINX010467
2	2	1	DPOGS203350-PA	MCINX001996
2	2	1	DPOGS203355-PA	MCINX016454
2	2	1	DPOGS203362-PA	MCINX010466
2	2	1	DPOGS203366-PA	MCINX012844
2	2	1	DPOGS203367-PA	MCINX012845
2	2	1	DPOGS203368-PA	MCINX016586
2	2	1	DPOGS203369-PA	MCINX016589
2	2	1	DPOGS203373-PA	MCINX004170
2	2	1	DPOGS203375-PA	MCINX012383
2	2	1	DPOGS203378-PA	MCINX014884
2	2	1	DPOGS203379-PA	MCINX010239
2	2	1	DPOGS203381-PA	MCINX011020
2	2	1	DPOGS203387-PA	MCINX009752
2	2	1	DPOGS203388-PA	MCINX010461
2	2	1	DPOGS203389-PA	MCINX010460
2	2	1	DPOGS203390-PA	MCINX000686
2	2	1	DPOGS203391-PA	MCINX010458
2	2	1	DPOGS203392-PA	MCINX010456
2	2	1	DPOGS203393-PA	MCINX002303
2	2	1	DPOGS203397-PA	MCINX009876
2	2	1	DPOGS203398-PA	MCINX009880
2	2	1	DPOGS203400-PA	MCINX012324
2	2	1	DPOGS203401-PA	MCINX003857
2	2	1	DPOGS203403-PA	MCINX014318
2	2	1	DPOGS203406-PA	MCINX005339
2	2	1	DPOGS203407-PA	MCINX005335
2	2	1	DPOGS203409-PA	MCINX005332
2	2	1	DPOGS203410-PA	MCINX001699
2	2	1	DPOGS203412-PA	MCINX009809
2	2	1	DPOGS203414-PA	MCINX007264
2	2	1	DPOGS203416-PA	MCINX013877
2	2	1	DPOGS203417-PA	MCINX013874
2	2	1	DPOGS203425-PA	MCINX009220
2	2	1	DPOGS203426-PA	MCINX015990
2	2	1	DPOGS203428-PA	MCINX015993
2	2	1	DPOGS203435-PA	MCINX001073
2	2	1	DPOGS203439-PA	MCINX015493
2	2	1	DPOGS203441-PA	MCINX006638
2	2	1	DPOGS203443-PA	MCINX006468
2	2	1	DPOGS203448-PA	MCINX013351
2	2	1	DPOGS203458-PA	MCINX001074
2	2	1	DPOGS203466-PA	MCINX013129
2	2	1	DPOGS203471-PA	MCINX013122
2	2	1	DPOGS203478-PA	MCINX009154
2	2	1	DPOGS203480-PA	MCINX001164
2	2	1	DPOGS203481-PA	MCINX001165
2	2	1	DPOGS203486-PA	MCINX001167
2	2	1	DPOGS203490-PA	MCINX001171
2	2	1	DPOGS203491-PA	MCINX010968
2	2	1	DPOGS203495-PA	MCINX009049
2	2	1	DPOGS203499-PA	MCINX000473
2	2	1	DPOGS203501-PA	MCINX000471
2	2	1	DPOGS203503-PA	MCINX007768
2	2	1	DPOGS203516-PA	MCINX012513
2	2	1	DPOGS203517-PA	MCINX001502
2	2	1	DPOGS203520-PA	MCINX013447
2	2	1	DPOGS203523-PA	MCINX006888
2	2	1	DPOGS203524-PA	MCINX011965
2	2	1	DPOGS203525-PA	MCINX011964
2	2	1	DPOGS203527-PA	MCINX006883
2	2	1	DPOGS203528-PA	MCINX014668
2	2	1	DPOGS203538-PA	MCINX006884
2	2	1	DPOGS203540-PA	MCINX006886
2	2	1	DPOGS203542-PA	MCINX006887
2	2	1	DPOGS203546-PA	MCINX013451
2	2	1	DPOGS203547-PA	MCINX013448
2	2	1	DPOGS203548-PA	MCINX013446
2	2	1	DPOGS203551-PA	MCINX011435
2	3	0.333	DPOGS203552-PA,DPOGS203553-PA	MCINX010918
2	2	1	DPOGS203554-PA	MCINX007112
2	2	1	DPOGS203556-PA	MCINX013473
2	2	1	DPOGS203558-PA	MCINX015164
2	2	1	DPOGS203567-PA	MCINX000472
2	2	1	DPOGS203573-PA	MCINX009050
2	2	1	DPOGS203574-PA	MCINX001176
2	2	1	DPOGS203576-PA	MCINX001174
2	2	1	DPOGS203577-PA	MCINX001170
2	2	1	DPOGS203580-PA	MCINX001163
2	2	1	DPOGS203585-PA	MCINX010694
2	2	1	DPOGS203586-PA	MCINX009705
2	2	1	DPOGS203593-PA	MCINX002026
2	2	1	DPOGS203594-PA	MCINX000370
2	2	1	DPOGS203597-PA	MCINX007290
2	2	1	DPOGS203598-PA	MCINX007287
2	2	1	DPOGS203599-PA	MCINX007286
2	2	1	DPOGS203600-PA	MCINX007279
2	2	1	DPOGS203601-PA	MCINX008690
2	2	1	DPOGS203602-PA	MCINX001979
2	2	1	DPOGS203603-PA	MCINX001980
2	2	1	DPOGS203604-PA	MCINX003535
2	2	1	DPOGS203605-PA	MCINX003536
2	2	1	DPOGS203607-PA	MCINX002525
2	2	1	DPOGS203613-PA	MCINX003540
2	2	1	DPOGS203614-PA	MCINX003538
2	2	1	DPOGS203617-PA	MCINX001981
2	2	1	DPOGS203624-PA	MCINX015831
2	2	1	DPOGS203626-PA	MCINX011899
2	2	1	DPOGS203635-PA	MCINX008101
2	2	1	DPOGS203638-PA	MCINX001340
2	2	1	DPOGS203640-PA	MCINX001338
2	2	1	DPOGS203642-PA	MCINX001335
2	2	1	DPOGS203644-PA	MCINX003699
2	2	1	DPOGS203646-PA	MCINX003698
2	2	1	DPOGS203648-PA	MCINX011234
2	2	1	DPOGS203649-PA	MCINX000768
2	2	1	DPOGS203650-PA	MCINX007303
2	2	1	DPOGS203653-PA	MCINX011529
2	2	1	DPOGS203654-PA	MCINX011527
2	2	1	DPOGS203655-PA	MCINX014286
2	2	1	DPOGS203657-PA	MCINX003759
2	2	1	DPOGS203659-PA	MCINX003768
2	2	1	DPOGS203660-PA	MCINX003771
2	2	1	DPOGS203661-PA	MCINX003773
2	2	1	DPOGS203664-PA	MCINX000443
2	2	1	DPOGS203665-PA	MCINX011319
2	2	1	DPOGS203666-PA	MCINX011318
2	2	1	DPOGS203667-PA	MCINX011317
2	2	1	DPOGS203668-PA	MCINX002115
2	2	1	DPOGS203670-PA	MCINX002112
2	2	1	DPOGS203671-PA	MCINX015152
2	2	1	DPOGS203672-PA	MCINX014111
2	2	1	DPOGS203673-PA	MCINX014110
2	2	1	DPOGS203677-PA	MCINX005622
2	2	1	DPOGS203681-PA	MCINX002724
2	2	1	DPOGS203684-PA	MCINX011597
2	2	1	DPOGS203685-PA	MCINX011600
2	2	1	DPOGS203686-PA	MCINX011601
2	2	1	DPOGS203687-PA	MCINX016170
2	2	1	DPOGS203689-PA	MCINX007475
2	2	1	DPOGS203690-PA	MCINX007471
2	2	1	DPOGS203692-PA	MCINX009101
2	2	1	DPOGS203697-PA	MCINX007463
2	2	1	DPOGS203698-PA	MCINX004920
2	2	1	DPOGS203699-PA	MCINX003803
2	2	1	DPOGS203700-PA	MCINX000435
2	2	1	DPOGS203701-PA	MCINX000437
2	2	1	DPOGS203702-PA	MCINX000440
2	2	1	DPOGS203703-PA	MCINX011280
2	2	1	DPOGS203704-PA	MCINX011281
2	2	1	DPOGS203706-PA	MCINX011282
2	2	1	DPOGS203707-PA	MCINX011284
2	2	1	DPOGS203710-PA	MCINX012934
2	2	1	DPOGS203713-PA	MCINX002502
2	2	1	DPOGS203714-PA	MCINX002503
2	2	1	DPOGS203718-PA	MCINX005301
2	2	1	DPOGS203719-PA	MCINX005304
2	2	1	DPOGS203720-PA	MCINX007788
2	2	1	DPOGS203721-PA	MCINX016331
2	2	1	DPOGS203722-PA	MCINX016333
2	2	1	DPOGS203724-PA	MCINX016330
2	2	1	DPOGS203726-PA	MCINX013445
2	2	1	DPOGS203731-PA	MCINX009016
2	2	1	DPOGS203732-PA	MCINX009018
2	2	1	DPOGS203734-PA	MCINX001928
2	2	1	DPOGS203738-PA	MCINX013882
2	2	1	DPOGS203739-PA	MCINX009964
2	2	1	DPOGS203741-PA	MCINX005098
2	2	1	DPOGS203745-PA	MCINX000758
2	2	1	DPOGS203747-PA	MCINX000760
2	2	1	DPOGS203757-PA	MCINX006247
2	2	1	DPOGS203758-PA	MCINX000759
2	2	1	DPOGS203761-PA	MCINX007846
2	2	1	DPOGS203765-PA	MCINX009969
2	2	1	DPOGS203771-PA	MCINX009015
2	2	1	DPOGS203775-PA	MCINX014975
2	2	1	DPOGS203778-PA	MCINX015608
2	2	1	DPOGS203781-PA	MCINX016327
2	2	1	DPOGS203782-PA	MCINX016329
2	2	1	DPOGS203783-PA	MCINX013280
2	2	1	DPOGS203784-PA	MCINX016332
2	2	1	DPOGS203786-PA	MCINX007787
2	2	1	DPOGS203788-PA	MCINX002505
2	2	1	DPOGS203789-PA	MCINX012935
2	2	1	DPOGS203791-PA	MCINX011285
2	2	1	DPOGS203792-PA	MCINX011279
2	2	1	DPOGS203793-PA	MCINX000439
2	2	1	DPOGS203796-PA	MCINX000436
2	2	1	DPOGS203797-PA	MCINX000434
2	2	1	DPOGS203802-PA	MCINX004921
2	2	1	DPOGS203805-PA	MCINX007469
2	2	1	DPOGS203806-PA	MCINX007477
2	2	1	DPOGS203808-PA	MCINX009102
2	2	1	DPOGS203810-PA	MCINX016166
2	2	1	DPOGS203811-PA	MCINX016167
2	2	1	DPOGS203812-PA	MCINX016168
2	2	1	DPOGS203813-PA	MCINX011599
2	2	1	DPOGS203814-PA	MCINX012668
2	2	1	DPOGS203815-PA	MCINX002722
2	2	1	DPOGS203816-PA	MCINX005620
2	2	1	DPOGS203817-PA	MCINX005621
2	2	1	DPOGS203819-PA	MCINX011635
2	2	1	DPOGS203820-PA	MCINX012529
2	2	1	DPOGS203821-PA	MCINX000567
2	2	1	DPOGS203822-PA	MCINX000570
2	2	1	DPOGS203825-PA	MCINX002117
2	2	1	DPOGS203826-PA	MCINX002118
2	2	1	DPOGS203828-PA	MCINX009059
2	2	1	DPOGS203829-PA	MCINX000442
2	2	1	DPOGS203830-PA	MCINX000446
2	2	1	DPOGS203831-PA	MCINX003778
2	2	1	DPOGS203833-PA	MCINX003775
2	2	1	DPOGS203834-PA	MCINX003772
2	2	1	DPOGS203838-PA	MCINX003767
2	2	1	DPOGS203840-PA	MCINX011522
2	2	1	DPOGS203841-PA	MCINX011523
2	2	1	DPOGS203844-PA	MCINX011525
2	3	0.333	DPOGS203845-PA,DPOGS203846-PA	MCINX011528
2	2	1	DPOGS203849-PA	MCINX007304
2	2	1	DPOGS203850-PA	MCINX000769
2	2	1	DPOGS203851-PA	MCINX011233
2	2	1	DPOGS203852-PA	MCINX000075
2	2	1	DPOGS203855-PA	MCINX003051
2	2	1	DPOGS203858-PA	MCINX001334
2	2	1	DPOGS203860-PA	MCINX001339
2	2	1	DPOGS203861-PA	MCINX001342
2	2	1	DPOGS203864-PA	MCINX006056
2	2	1	DPOGS203866-PA	MCINX014278
2	2	1	DPOGS203867-PA	MCINX014277
2	2	1	DPOGS203868-PA	MCINX014276
2	2	1	DPOGS203870-PA	MCINX007945
2	2	1	DPOGS203876-PA	MCINX001857
2	2	1	DPOGS203877-PA	MCINX008816
2	2	1	DPOGS203878-PA	MCINX010814
2	2	1	DPOGS203884-PA	MCINX001858
2	2	1	DPOGS203885-PA	MCINX001856
2	2	1	DPOGS203889-PA	MCINX003162
2	2	1	DPOGS203890-PA	MCINX010197
2	2	1	DPOGS203891-PA	MCINX011764
2	2	1	DPOGS203900-PA	MCINX005190
2	2	1	DPOGS203902-PA	MCINX009274
2	2	1	DPOGS203903-PA	MCINX009271
2	2	1	DPOGS203904-PA	MCINX006365
2	2	1	DPOGS203906-PA	MCINX009650
2	2	1	DPOGS203908-PA	MCINX003221
2	2	1	DPOGS203910-PA	MCINX007776
2	2	1	DPOGS203912-PA	MCINX007778
2	2	1	DPOGS203914-PA	MCINX004662
2	2	1	DPOGS203915-PA	MCINX004666
2	2	1	DPOGS203916-PA	MCINX012877
2	2	1	DPOGS203918-PA	MCINX014297
2	2	1	DPOGS203919-PA	MCINX014296
2	2	1	DPOGS203920-PA	MCINX009523
2	2	1	DPOGS203922-PA	MCINX005455
2	2	1	DPOGS203924-PA	MCINX006307
2	2	1	DPOGS203926-PA	MCINX009147
2	2	1	DPOGS203927-PA	MCINX009145
2	2	1	DPOGS203932-PA	MCINX012404
2	2	1	DPOGS203933-PA	MCINX013640
2	2	1	DPOGS203934-PA	MCINX006601
2	2	1	DPOGS203936-PA	MCINX009656
2	2	1	DPOGS203937-PA	MCINX012469
2	2	1	DPOGS203938-PA	MCINX013221
2	2	1	DPOGS203939-PA	MCINX013225
2	2	1	DPOGS203940-PA	MCINX008424
2	2	1	DPOGS203942-PA	MCINX005481
2	2	1	DPOGS203943-PA	MCINX005480
2	2	1	DPOGS203948-PA	MCINX005482
2	2	1	DPOGS203949-PA	MCINX005484
2	2	1	DPOGS203950-PA	MCINX005487
2	2	1	DPOGS203951-PA	MCINX008426
2	2	1	DPOGS203952-PA	MCINX013223
2	2	1	DPOGS203955-PA	MCINX009654
2	2	1	DPOGS203956-PA	MCINX006600
2	2	1	DPOGS203958-PA	MCINX006054
2	2	1	DPOGS203959-PA	MCINX013639
2	2	1	DPOGS203960-PA	MCINX009139
2	2	1	DPOGS203961-PA	MCINX009140
2	2	1	DPOGS203962-PA	MCINX009141
2	2	1	DPOGS203966-PA	MCINX006050
2	2	1	DPOGS203967-PA	MCINX003369
2	2	1	DPOGS203968-PA	MCINX009524
2	2	1	DPOGS203972-PA	MCINX004665
2	2	1	DPOGS203974-PA	MCINX007775
2	2	1	DPOGS203975-PA	MCINX003215
2	2	1	DPOGS203978-PA	MCINX003223
2	2	1	DPOGS203979-PA	MCINX009653
2	2	1	DPOGS203981-PA	MCINX009651
2	2	1	DPOGS203982-PA	MCINX006366
2	2	1	DPOGS203983-PA	MCINX006368
2	2	1	DPOGS203984-PA	MCINX006369
2	2	1	DPOGS203985-PA	MCINX006370
2	2	1	DPOGS203987-PA	MCINX009265
2	2	1	DPOGS203989-PA	MCINX009270
2	2	1	DPOGS203992-PA	MCINX009275
2	2	1	DPOGS203993-PA	MCINX009276
2	2	1	DPOGS203995-PA	MCINX007002
2	2	1	DPOGS203998-PA	MCINX006927
2	2	1	DPOGS204003-PA	MCINX003788
2	2	1	DPOGS204004-PA	MCINX009564
2	2	1	DPOGS204005-PA	MCINX010849
2	2	1	DPOGS204008-PA	MCINX010850
2	2	1	DPOGS204014-PA	MCINX013976
2	2	1	DPOGS204016-PA	MCINX013978
2	2	1	DPOGS204017-PA	MCINX009694
2	2	1	DPOGS204019-PA	MCINX011198
2	2	1	DPOGS204026-PA	MCINX000950
2	2	1	DPOGS204027-PA	MCINX000947
2	2	1	DPOGS204028-PA	MCINX000944
2	2	1	DPOGS204030-PA	MCINX007660
2	2	1	DPOGS204031-PA	MCINX007658
2	2	1	DPOGS204032-PA	MCINX007659
2	2	1	DPOGS204033-PA	MCINX007661
2	2	1	DPOGS204034-PA	MCINX007662
2	2	1	DPOGS204039-PA	MCINX007296
2	2	1	DPOGS204041-PA	MCINX012763
2	2	1	DPOGS204042-PA	MCINX005749
2	2	1	DPOGS204043-PA	MCINX005750
2	2	1	DPOGS204045-PA	MCINX004328
2	2	1	DPOGS204046-PA	MCINX001061
2	2	1	DPOGS204049-PA	MCINX004672
2	2	1	DPOGS204050-PA	MCINX013979
2	3	0.333	DPOGS204052-PA,DPOGS204053-PA	MCINX013975
2	2	1	DPOGS204057-PA	MCINX010822
2	2	1	DPOGS204062-PA	MCINX012377
2	2	1	DPOGS204063-PA	MCINX009323
2	2	1	DPOGS204065-PA	MCINX007879
2	2	1	DPOGS204067-PA	MCINX004560
2	2	1	DPOGS204082-PA	MCINX015919
2	2	1	DPOGS204086-PA	MCINX006152
2	2	1	DPOGS204089-PA	MCINX014507
2	2	1	DPOGS204103-PA	MCINX008786
2	2	1	DPOGS204104-PA	MCINX008784
2	2	1	DPOGS204105-PA	MCINX008781
2	2	1	DPOGS204107-PA	MCINX008780
2	2	1	DPOGS204110-PA	MCINX016427
2	2	1	DPOGS204117-PA	MCINX009894
2	2	1	DPOGS204118-PA	MCINX009897
2	2	1	DPOGS204120-PA	MCINX009898
2	2	1	DPOGS204121-PA	MCINX009900
2	2	1	DPOGS204122-PA	MCINX009902
2	2	1	DPOGS204123-PA	MCINX011978
2	2	1	DPOGS204125-PA	MCINX009901
2	2	1	DPOGS204126-PA	MCINX009899
2	2	1	DPOGS204127-PA	MCINX009895
2	2	1	DPOGS204129-PA	MCINX014780
2	2	1	DPOGS204130-PA	MCINX014781
2	2	1	DPOGS204134-PA	MCINX008782
2	2	1	DPOGS204136-PA	MCINX008785
2	2	1	DPOGS204137-PA	MCINX008788
2	2	1	DPOGS204139-PA	MCINX009118
2	2	1	DPOGS204140-PA	MCINX009117
2	2	1	DPOGS204141-PA	MCINX009115
2	2	1	DPOGS204146-PA	MCINX003660
2	2	1	DPOGS204147-PA	MCINX003658
2	2	1	DPOGS204149-PA	MCINX005101
2	2	1	DPOGS204154-PA	MCINX002415
2	2	1	DPOGS204156-PA	MCINX003033
2	2	1	DPOGS204160-PA	MCINX005815
2	2	1	DPOGS204161-PA	MCINX005813
2	2	1	DPOGS204162-PA	MCINX015546
2	2	1	DPOGS204163-PA	MCINX013929
2	2	1	DPOGS204164-PA	MCINX013930
2	2	1	DPOGS204167-PA	MCINX010275
2	2	1	DPOGS204170-PA	MCINX010279
2	2	1	DPOGS204171-PA	MCINX010278
2	2	1	DPOGS204172-PA	MCINX008123
2	2	1	DPOGS204173-PA	MCINX008121
2	2	1	DPOGS204174-PA	MCINX008120
2	2	1	DPOGS204176-PA	MCINX008117
2	2	1	DPOGS204178-PA	MCINX008115
2	2	1	DPOGS204179-PA	MCINX008119
2	2	1	DPOGS204183-PA	MCINX010282
2	2	1	DPOGS204185-PA	MCINX006890
2	2	1	DPOGS204190-PA	MCINX009599
2	2	1	DPOGS204193-PA	MCINX013923
2	2	1	DPOGS204198-PA	MCINX005816
2	2	1	DPOGS204200-PA	MCINX000703
2	2	1	DPOGS204202-PA	MCINX003030
2	2	1	DPOGS204203-PA	MCINX002417
2	2	1	DPOGS204204-PA	MCINX002413
2	2	1	DPOGS204208-PA	MCINX003656
2	2	1	DPOGS204214-PA	MCINX012364
2	2	1	DPOGS204221-PA	MCINX011397
2	2	1	DPOGS204222-PA	MCINX011399
2	2	1	DPOGS204224-PA	MCINX012113
2	2	1	DPOGS204225-PA	MCINX000165
2	2	1	DPOGS204227-PA	MCINX000162
2	2	1	DPOGS204228-PA	MCINX007138
2	2	1	DPOGS204234-PA	MCINX002337
2	2	1	DPOGS204236-PA	MCINX002335
2	2	1	DPOGS204237-PA	MCINX002334
2	2	1	DPOGS204238-PA	MCINX002331
2	2	1	DPOGS204239-PA	MCINX002329
2	2	1	DPOGS204242-PA	MCINX002328
2	2	1	DPOGS204243-PA	MCINX011875
2	2	1	DPOGS204246-PA	MCINX006515
2	2	1	DPOGS204247-PA	MCINX006514
2	2	1	DPOGS204248-PA	MCINX014678
2	2	1	DPOGS204250-PA	MCINX014676
2	2	1	DPOGS204251-PA	MCINX014675
2	2	1	DPOGS204253-PA	MCINX014674
2	2	1	DPOGS204254-PA	MCINX007792
2	2	1	DPOGS204256-PA	MCINX010146
2	2	1	DPOGS204260-PA	MCINX015159
2	2	1	DPOGS204267-PA	MCINX015659
2	2	1	DPOGS204276-PA	MCINX003454
2	2	1	DPOGS204278-PA	MCINX003457
2	2	1	DPOGS204279-PA	MCINX003458
2	2	1	DPOGS204281-PA	MCINX011554
2	2	1	DPOGS204282-PA	MCINX010181
2	2	1	DPOGS204286-PA	MCINX015660
2	2	1	DPOGS204287-PA	MCINX015663
2	2	1	DPOGS204288-PA	MCINX015666
2	2	1	DPOGS204289-PA	MCINX015669
2	2	1	DPOGS204290-PA	MCINX015671
2	2	1	DPOGS204292-PA	MCINX010147
2	2	1	DPOGS204293-PA	MCINX007791
2	2	1	DPOGS204294-PA	MCINX014672
2	2	1	DPOGS204296-PA	MCINX014677
2	2	1	DPOGS204297-PA	MCINX006513
2	2	1	DPOGS204300-PA	MCINX011874
2	2	1	DPOGS204301-PA	MCINX002332
2	2	1	DPOGS204302-PA	MCINX002336
2	2	1	DPOGS204303-PA	MCINX002339
2	2	1	DPOGS204306-PA	MCINX012052
2	2	1	DPOGS204308-PA	MCINX007137
2	2	1	DPOGS204311-PA	MCINX000166
2	2	1	DPOGS204313-PA	MCINX011405
2	2	1	DPOGS204315-PA	MCINX012784
2	2	1	DPOGS204316-PA	MCINX011401
2	2	1	DPOGS204317-PA	MCINX011400
2	2	1	DPOGS204318-PA	MCINX011002
2	2	1	DPOGS204322-PA	MCINX004030
2	2	1	DPOGS204324-PA	MCINX000290
2	2	1	DPOGS204325-PA	MCINX000289
2	2	1	DPOGS204327-PA	MCINX000286
2	2	1	DPOGS204328-PA	MCINX000284
2	2	1	DPOGS204330-PA	MCINX000282
2	3	0.333	DPOGS204331-PA,DPOGS204332-PA	MCINX001390
2	2	1	DPOGS204333-PA	MCINX007422
2	2	1	DPOGS204334-PA	MCINX007420
2	2	1	DPOGS204336-PA	MCINX007417
2	2	1	DPOGS204340-PA	MCINX007421
2	2	1	DPOGS204342-PA	MCINX000283
2	2	1	DPOGS204343-PA	MCINX000285
2	2	1	DPOGS204344-PA	MCINX000287
2	2	1	DPOGS204346-PA	MCINX005063
2	2	1	DPOGS204349-PA	MCINX004027
2	2	1	DPOGS204350-PA	MCINX004029
2	2	1	DPOGS204351-PA	MCINX004031
2	3	0.333	DPOGS204353-PA,DPOGS209916-PA	MCINX009709
2	2	1	DPOGS204354-PA	MCINX010054
2	2	1	DPOGS204357-PA	MCINX011200
2	2	1	DPOGS204358-PA	MCINX015631
2	2	1	DPOGS204359-PA	MCINX007900
2	2	1	DPOGS204360-PA	MCINX007109
2	2	1	DPOGS204366-PA	MCINX004351
2	2	1	DPOGS204368-PA	MCINX007665
2	2	1	DPOGS204371-PA	MCINX010053
2	2	1	DPOGS204377-PA	MCINX005882
2	2	1	DPOGS204378-PA	MCINX005881
2	2	1	DPOGS204382-PA	MCINX005877
2	2	1	DPOGS204383-PA	MCINX005874
2	2	1	DPOGS204385-PA	MCINX001551
2	2	1	DPOGS204386-PA	MCINX001552
2	2	1	DPOGS204387-PA	MCINX001553
2	2	1	DPOGS204388-PA	MCINX001555
2	2	1	DPOGS204389-PA	MCINX001557
2	2	1	DPOGS204392-PA	MCINX011078
2	2	1	DPOGS204393-PA	MCINX011077
2	2	1	DPOGS204395-PA	MCINX012715
2	2	1	DPOGS204398-PA	MCINX016204
2	2	1	DPOGS204401-PA	MCINX007498
2	2	1	DPOGS204403-PA	MCINX008722
2	2	1	DPOGS204409-PA	MCINX013432
2	2	1	DPOGS204411-PA	MCINX007689
2	2	1	DPOGS204412-PA	MCINX007690
2	2	1	DPOGS204413-PA	MCINX006463
2	3	0.333	DPOGS204415-PA,DPOGS204418-PA	MCINX002322
2	2	1	DPOGS204420-PA	MCINX002320
2	2	1	DPOGS204422-PA	MCINX002316
2	2	1	DPOGS204423-PA	MCINX002314
2	2	1	DPOGS204429-PA	MCINX000276
2	2	1	DPOGS204430-PA	MCINX013215
2	2	1	DPOGS204433-PA	MCINX014037
2	2	1	DPOGS204440-PA	MCINX002766
2	2	1	DPOGS204443-PA	MCINX002767
2	2	1	DPOGS204444-PA	MCINX014301
2	3	0.333	DPOGS204445-PA	MCINX013560,MCINX000898
2	2	1	DPOGS204447-PA	MCINX001333
2	2	1	DPOGS204450-PA	MCINX010937
2	2	1	DPOGS204456-PA	MCINX013214
2	2	1	DPOGS204457-PA	MCINX000275
2	2	1	DPOGS204458-PA	MCINX000277
2	2	1	DPOGS204459-PA	MCINX000278
2	2	1	DPOGS204460-PA	MCINX000280
2	2	1	DPOGS204461-PA	MCINX008694
2	2	1	DPOGS204463-PA	MCINX004047
2	2	1	DPOGS204466-PA	MCINX004053
2	2	1	DPOGS204467-PA	MCINX002315
2	2	1	DPOGS204468-PA	MCINX002321
2	2	1	DPOGS204470-PA	MCINX001280
2	2	1	DPOGS204472-PA	MCINX001275
2	2	1	DPOGS204476-PA	MCINX007688
2	2	1	DPOGS204479-PA	MCINX007340
2	2	1	DPOGS204480-PA	MCINX007499
2	2	1	DPOGS204481-PA	MCINX007501
2	2	1	DPOGS204482-PA	MCINX007503
2	2	1	DPOGS204483-PA	MCINX016208
2	2	1	DPOGS204485-PA	MCINX016206
2	2	1	DPOGS204487-PA	MCINX012704
2	2	1	DPOGS204488-PA	MCINX012705
2	2	1	DPOGS204489-PA	MCINX012707
2	2	1	DPOGS204491-PA	MCINX012714
2	2	1	DPOGS204492-PA	MCINX003494
2	2	1	DPOGS204494-PA	MCINX003495
2	4	0.146	DPOGS204495-PA,DPOGS204496-PA	MCINX011075,MCINX006919
2	2	1	DPOGS204497-PA	MCINX011079
2	2	1	DPOGS204498-PA	MCINX002641
2	2	1	DPOGS204499-PA	MCINX002643
2	2	1	DPOGS204500-PA	MCINX001558
2	2	1	DPOGS204501-PA	MCINX001556
2	2	1	DPOGS204503-PA	MCINX005873
2	2	1	DPOGS204504-PA	MCINX005875
2	2	1	DPOGS204505-PA	MCINX005876
2	2	1	DPOGS204507-PA	MCINX000775
2	2	1	DPOGS204508-PA	MCINX000776
2	2	1	DPOGS204509-PA	MCINX005028
2	2	1	DPOGS204510-PA	MCINX011025
2	2	1	DPOGS204515-PA	MCINX016263
2	2	1	DPOGS204516-PA	MCINX016262
2	2	1	DPOGS204517-PA	MCINX016261
2	2	1	DPOGS204523-PA	MCINX005421
2	2	1	DPOGS204524-PA	MCINX005423
2	2	1	DPOGS204525-PA	MCINX012315
2	3	1	DPOGS204528-PA,DPOGS204529-PA	MCINX005990
2	2	1	DPOGS204531-PA	MCINX005988
2	2	1	DPOGS204534-PA	MCINX002000
2	3	0.333	DPOGS204537-PA,DPOGS204538-PA	MCINX002002
2	2	1	DPOGS204541-PA	MCINX009097
2	2	1	DPOGS204544-PA	MCINX009094
2	2	1	DPOGS204546-PA	MCINX009093
2	2	1	DPOGS204547-PA	MCINX016634
2	3	0.333	DPOGS204548-PA,DPOGS204549-PA	MCINX002004
2	2	1	DPOGS204550-PA	MCINX002003
2	2	1	DPOGS204552-PA	MCINX014416
2	2	1	DPOGS204553-PA	MCINX005987
2	2	1	DPOGS204554-PA	MCINX005989
2	2	1	DPOGS204555-PA	MCINX005992
2	2	1	DPOGS204558-PA	MCINX005422
2	2	1	DPOGS204562-PA	MCINX011372
2	2	1	DPOGS204565-PA	MCINX008275
2	2	1	DPOGS204566-PA	MCINX015393
2	2	1	DPOGS204567-PA	MCINX013727
2	2	1	DPOGS204568-PA	MCINX002295
2	2	1	DPOGS204570-PA	MCINX013726
2	2	1	DPOGS204571-PA	MCINX008276
2	2	1	DPOGS204572-PA	MCINX009279
2	2	1	DPOGS204574-PA	MCINX008223
2	2	1	DPOGS204579-PA	MCINX008225
2	2	1	DPOGS204580-PA	MCINX009282
2	2	1	DPOGS204583-PA	MCINX007035
2	2	1	DPOGS204584-PA	MCINX007037
2	2	1	DPOGS204589-PA	MCINX007039
2	2	1	DPOGS204592-PA	MCINX004961
2	2	1	DPOGS204597-PA	MCINX014449
2	2	1	DPOGS204601-PA	MCINX013590
2	2	1	DPOGS204603-PA	MCINX009906
2	2	1	DPOGS204605-PA	MCINX003429
2	2	1	DPOGS204606-PA	MCINX010852
2	2	1	DPOGS204608-PA	MCINX015903
2	2	1	DPOGS204609-PA	MCINX003431
2	2	1	DPOGS204615-PA	MCINX000638
2	2	1	DPOGS204617-PA	MCINX010186
2	2	1	DPOGS204618-PA	MCINX000551
2	2	1	DPOGS204619-PA	MCINX004550
2	2	1	DPOGS204623-PA	MCINX000641
2	2	1	DPOGS204627-PA	MCINX002802
2	2	1	DPOGS204637-PA	MCINX002805
2	2	1	DPOGS204639-PA	MCINX002803
2	2	1	DPOGS204644-PA	MCINX008670
2	3	0.333	DPOGS204645-PA,DPOGS204646-PA	MCINX008666
