5646281	5646859	13412018	13411440	579	579	56.99	72.54	0.00	9044871	14179218	0.01	0.00	2	-2	Hmel2_Chr02	Mcinx_Chr01
5709906	5708446	5158866	5157409	1461	1458	57.49	77.62	0.00	9044871	14179218	0.02	0.01	-1	-1	Hmel2_Chr02	Mcinx_Chr01
5891933	5892097	2230881	2231039	165	159	74.55	85.45	0.91	9044871	8450244	0.00	0.00	2	3	Hmel2_Chr02	Mcinx_Chr21
5894261	5894416	2232759	2232914	156	156	73.08	90.38	0.00	9044871	8450244	0.00	0.00	2	3	Hmel2_Chr02	Mcinx_Chr21
5895453	5895608	2233532	2233702	156	171	63.16	75.44	0.88	9044871	8450244	0.00	0.00	3	2	Hmel2_Chr02	Mcinx_Chr21
5895901	5896053	2234101	2234262	153	162	75.93	85.19	0.00	9044871	8450244	0.00	0.00	1	1	Hmel2_Chr02	Mcinx_Chr21
5900329	5900138	3736644	3736453	192	192	81.25	87.50	3.12	9044871	8450244	0.00	0.00	-3	-1	Hmel2_Chr02	Mcinx_Chr21
5903966	5903736	3743593	3743369	231	225	67.50	78.75	2.50	9044871	8450244	0.00	0.00	-2	-3	Hmel2_Chr02	Mcinx_Chr21
5906208	5906020	3746300	3746103	189	198	71.64	77.61	2.24	9044871	8450244	0.00	0.00	-1	-2	Hmel2_Chr02	Mcinx_Chr21
5915341	5915526	3765695	3765877	186	183	85.48	91.94	0.00	9044871	8450244	0.00	0.00	1	2	Hmel2_Chr02	Mcinx_Chr21
5920911	5921243	3768700	3769038	333	339	85.84	89.38	1.77	9044871	8450244	0.00	0.00	3	1	Hmel2_Chr02	Mcinx_Chr21
5926835	5927083	3775695	3775943	249	249	96.39	98.80	0.00	9044871	8450244	0.00	0.00	2	3	Hmel2_Chr02	Mcinx_Chr21
5928204	5928332	3777795	3777932	129	138	60.87	71.74	4.35	9044871	8450244	0.00	0.00	3	3	Hmel2_Chr02	Mcinx_Chr21
5934396	5934563	3783638	3783811	168	174	70.69	81.03	1.72	9044871	8450244	0.00	0.00	3	2	Hmel2_Chr02	Mcinx_Chr21
5938791	5939201	3791409	3791819	411	411	70.80	77.37	2.92	9044871	8450244	0.00	0.00	3	3	Hmel2_Chr02	Mcinx_Chr21
5939309	5939683	3791901	3792290	375	390	50.00	58.82	2.94	9044871	8450244	0.00	0.00	2	3	Hmel2_Chr02	Mcinx_Chr21
5939881	5940012	3792419	3792553	132	135	64.44	82.22	4.44	9044871	8450244	0.00	0.00	1	2	Hmel2_Chr02	Mcinx_Chr21
5940479	5940709	3793542	3793784	231	243	60.49	70.37	0.62	9044871	8450244	0.00	0.00	2	3	Hmel2_Chr02	Mcinx_Chr21
5943163	5943294	3796232	3796363	132	132	70.45	81.82	0.00	9044871	8450244	0.00	0.00	1	2	Hmel2_Chr02	Mcinx_Chr21
5952076	5951960	3799350	3799234	117	117	71.79	82.05	0.00	9044871	8450244	0.00	0.00	-3	-1	Hmel2_Chr02	Mcinx_Chr21
6046408	6046289	5526777	5526643	120	135	77.78	80.00	2.22	9044871	8450244	0.00	0.00	-3	-1	Hmel2_Chr02	Mcinx_Chr21
6058352	6058176	5544751	5544569	177	183	50.00	61.29	5.65	9044871	8450244	0.00	0.00	-2	-3	Hmel2_Chr02	Mcinx_Chr21
6098635	6098501	5590897	5590763	135	135	75.56	82.22	4.44	9044871	8450244	0.00	0.00	-3	-3	Hmel2_Chr02	Mcinx_Chr21
6106443	6106336	5598482	5598372	108	111	64.86	70.27	2.70	9044871	8450244	0.00	0.00	-1	-2	Hmel2_Chr02	Mcinx_Chr21
6106748	6106894	5598766	5598915	147	150	78.00	86.00	0.00	9044871	8450244	0.00	0.00	2	1	Hmel2_Chr02	Mcinx_Chr21
6117977	6118063	5613273	5613356	87	84	82.76	89.66	3.45	9044871	8450244	0.00	0.00	2	3	Hmel2_Chr02	Mcinx_Chr21
6187399	6187262	5705610	5705497	138	114	63.04	63.04	0.00	9044871	8450244	0.00	0.00	-3	-1	Hmel2_Chr02	Mcinx_Chr21
6194915	6194781	5717086	5716937	135	150	56.00	66.00	0.00	9044871	8450244	0.00	0.00	-2	-3	Hmel2_Chr02	Mcinx_Chr21
6249740	6250264	5779971	5780495	525	525	61.14	80.00	0.00	9044871	8450244	0.01	0.01	2	3	Hmel2_Chr02	Mcinx_Chr21
6262171	6262082	5791507	5791418	90	90	93.33	100.00	3.33	9044871	8450244	0.00	0.00	-3	-3	Hmel2_Chr02	Mcinx_Chr21
6267266	6268300	5797039	5798133	1035	1095	49.46	65.76	0.00	9044871	8450244	0.01	0.01	2	1	Hmel2_Chr02	Mcinx_Chr21
6377646	6377482	5821726	5821559	165	168	66.07	78.57	1.79	9044871	8450244	0.00	0.00	-1	-3	Hmel2_Chr02	Mcinx_Chr21
6377855	6377634	5822225	5822016	222	210	58.44	70.13	0.65	9044871	8450244	0.00	0.00	-2	-2	Hmel2_Chr02	Mcinx_Chr21
6378820	6378530	5823008	5822739	291	270	62.89	72.16	2.06	9044871	8450244	0.00	0.00	-3	-2	Hmel2_Chr02	Mcinx_Chr21
6382947	6382759	5831038	5830850	189	189	82.54	93.65	1.59	9044871	8450244	0.00	0.00	-1	-3	Hmel2_Chr02	Mcinx_Chr21
6383561	6383334	5831475	5831254	228	222	67.11	81.58	1.97	9044871	8450244	0.00	0.00	-2	-1	Hmel2_Chr02	Mcinx_Chr21
6399756	6399538	8328112	8328330	219	219	76.71	87.67	0.00	9044871	14179218	0.00	0.00	-1	1	Hmel2_Chr02	Mcinx_Chr01
6402288	6402142	5847428	5847282	147	147	73.47	87.76	3.06	9044871	8450244	0.00	0.00	-1	-2	Hmel2_Chr02	Mcinx_Chr21
6402696	6402457	5848023	5847799	240	225	77.50	85.00	0.62	9044871	8450244	0.00	0.00	-1	-1	Hmel2_Chr02	Mcinx_Chr21
6405451	6405263	5851980	5851786	189	195	80.00	89.23	3.85	9044871	8450244	0.00	0.00	-3	-1	Hmel2_Chr02	Mcinx_Chr21
6418431	6418312	5865371	5865252	120	120	92.50	100.00	0.00	9044871	8450244	0.00	0.00	-1	-2	Hmel2_Chr02	Mcinx_Chr21
6419436	6419305	5866164	5866009	132	156	61.11	62.96	5.56	9044871	8450244	0.00	0.00	-1	-1	Hmel2_Chr02	Mcinx_Chr21
6440790	6440512	5890947	5890672	279	276	74.47	82.98	2.13	9044871	8450244	0.00	0.00	-1	-1	Hmel2_Chr02	Mcinx_Chr21
6442572	6442414	5894104	5893946	159	159	79.25	94.34	0.00	9044871	8450244	0.00	0.00	-1	-3	Hmel2_Chr02	Mcinx_Chr21
6444660	6444502	5896086	5895928	159	159	73.58	88.68	0.00	9044871	8450244	0.00	0.00	-1	-1	Hmel2_Chr02	Mcinx_Chr21
6466232	6466354	5922545	5922676	123	132	70.45	81.82	3.41	9044871	8450244	0.00	0.00	2	2	Hmel2_Chr02	Mcinx_Chr21
6493020	6493265	5970680	5970943	246	264	68.54	77.53	5.06	9044871	8450244	0.00	0.00	3	2	Hmel2_Chr02	Mcinx_Chr21
6508707	6509453	6000699	6001442	747	744	53.41	70.28	0.00	9044871	8450244	0.01	0.01	3	3	Hmel2_Chr02	Mcinx_Chr21
6591754	6590921	6032389	6033219	834	831	56.12	75.18	0.90	9044871	8450244	0.01	0.01	-3	1	Hmel2_Chr02	Mcinx_Chr21
6612640	6611303	6047688	6046390	1338	1299	53.79	72.99	1.00	9044871	8450244	0.01	0.02	-3	-1	Hmel2_Chr02	Mcinx_Chr21
6618244	6618053	6059061	6058870	192	192	79.69	92.19	0.00	9044871	8450244	0.00	0.00	-3	-1	Hmel2_Chr02	Mcinx_Chr21
6618757	6618593	6060120	6059956	165	165	83.64	89.09	1.82	9044871	8450244	0.00	0.00	-3	-1	Hmel2_Chr02	Mcinx_Chr21
6658732	6658409	6089118	6088789	324	330	64.04	72.81	1.32	9044871	8450244	0.00	0.00	-3	-1	Hmel2_Chr02	Mcinx_Chr21
6662387	6662145	6094750	6094508	243	243	79.01	87.65	0.00	9044871	8450244	0.00	0.00	-2	-3	Hmel2_Chr02	Mcinx_Chr21
6675427	6675582	6103428	6103583	156	156	74.07	79.63	5.56	9044871	8450244	0.00	0.00	1	3	Hmel2_Chr02	Mcinx_Chr21
6676851	6676997	6106075	6106215	147	141	71.43	75.51	3.06	9044871	8450244	0.00	0.00	3	1	Hmel2_Chr02	Mcinx_Chr21
6679530	6679697	6110817	6110999	168	183	72.13	81.97	1.64	9044871	8450244	0.00	0.00	3	3	Hmel2_Chr02	Mcinx_Chr21
6870582	6870854	7629508	7629239	273	270	59.57	69.15	5.32	9044871	8450244	0.00	0.00	3	-3	Hmel2_Chr02	Mcinx_Chr21
6872095	6872316	7625199	7624990	222	210	73.68	82.89	5.92	9044871	8450244	0.00	0.00	1	-1	Hmel2_Chr02	Mcinx_Chr21
6875209	6875388	7621554	7621390	180	165	71.67	80.00	0.00	9044871	8450244	0.00	0.00	1	-1	Hmel2_Chr02	Mcinx_Chr21
6875760	6875900	7620825	7620685	141	141	74.47	85.11	2.13	9044871	8450244	0.00	0.00	3	-1	Hmel2_Chr02	Mcinx_Chr21
6993046	6993201	6819597	6819418	156	180	73.33	81.67	0.00	9044871	8450244	0.00	0.00	1	-1	Hmel2_Chr02	Mcinx_Chr21
6993815	6993991	6817938	6817768	177	171	89.83	93.22	0.00	9044871	8450244	0.00	0.00	2	-1	Hmel2_Chr02	Mcinx_Chr21
6994373	6994921	6817507	6816929	549	579	61.14	73.06	1.30	9044871	8450244	0.01	0.01	2	-3	Hmel2_Chr02	Mcinx_Chr21
6995810	6996655	6816018	6815239	846	780	49.14	63.57	0.17	9044871	8450244	0.01	0.01	2	-1	Hmel2_Chr02	Mcinx_Chr21
6997897	6998052	6813606	6813472	156	135	73.08	76.92	3.85	9044871	8450244	0.00	0.00	1	-1	Hmel2_Chr02	Mcinx_Chr21
6998527	6998655	6812813	6812685	129	129	93.02	93.02	0.00	9044871	8450244	0.00	0.00	1	-2	Hmel2_Chr02	Mcinx_Chr21
7000801	7000917	6810985	6810869	117	117	76.92	89.74	0.00	9044871	8450244	0.00	0.00	1	-3	Hmel2_Chr02	Mcinx_Chr21
7002151	7002276	6808129	6807980	126	150	72.00	76.00	3.00	9044871	8450244	0.00	0.00	1	-3	Hmel2_Chr02	Mcinx_Chr21
7005563	7005300	6802429	6802737	264	309	49.51	65.05	0.97	9044871	8450244	0.00	0.00	-2	1	Hmel2_Chr02	Mcinx_Chr21
7005816	7005679	6801922	6802059	138	138	93.48	93.48	0.00	9044871	8450244	0.00	0.00	-1	1	Hmel2_Chr02	Mcinx_Chr21
7013261	7013124	6792840	6792977	138	138	100.00	100.00	0.00	9044871	8450244	0.00	0.00	-2	3	Hmel2_Chr02	Mcinx_Chr21
7094951	7095223	6072502	6072783	273	282	55.79	73.68	0.00	9044871	14179218	0.00	0.00	2	1	Hmel2_Chr02	Mcinx_Chr01
7119026	7118847	8945318	8945184	180	135	56.67	66.67	0.00	9044871	14179218	0.00	0.00	-2	-2	Hmel2_Chr02	Mcinx_Chr01
7187271	7187507	8410755	8411003	237	249	79.52	85.54	0.60	9044871	8450244	0.00	0.00	3	3	Hmel2_Chr02	Mcinx_Chr21
7188942	7189172	8416964	8417206	231	243	75.31	82.72	2.47	9044871	8450244	0.00	0.00	3	2	Hmel2_Chr02	Mcinx_Chr21
7210039	7209935	8441741	8441637	105	105	85.71	91.43	2.86	9044871	8450244	0.00	0.00	-3	-2	Hmel2_Chr02	Mcinx_Chr21
7214696	7214421	8449661	8449389	276	273	73.12	86.02	0.00	9044871	8450244	0.00	0.00	-2	-2	Hmel2_Chr02	Mcinx_Chr21
7237048	7236863	4255417	4255608	186	192	64.06	71.88	5.47	9044871	8450244	0.00	0.00	-3	1	Hmel2_Chr02	Mcinx_Chr21
7239639	7239469	7029842	7029672	171	171	70.18	87.72	0.00	9044871	8450244	0.00	0.00	-1	-2	Hmel2_Chr02	Mcinx_Chr21
7241648	7241439	7001230	7001015	210	216	76.39	86.11	0.00	9044871	8450244	0.00	0.00	-2	-3	Hmel2_Chr02	Mcinx_Chr21
7250648	7250301	4200929	4201243	348	315	45.76	65.25	1.27	9044871	8450244	0.00	0.00	-2	2	Hmel2_Chr02	Mcinx_Chr21
7257512	7257258	4197585	4197833	255	249	67.06	83.53	1.76	9044871	8450244	0.00	0.00	-2	3	Hmel2_Chr02	Mcinx_Chr21
7257970	7257719	4236129	4236374	252	246	48.81	66.67	1.79	9044871	8450244	0.00	0.00	-3	3	Hmel2_Chr02	Mcinx_Chr21
7264609	7264499	7907980	7907870	111	111	70.27	78.38	1.35	9044871	8450244	0.00	0.00	-3	-3	Hmel2_Chr02	Mcinx_Chr21
7287633	7287782	7997694	7997542	150	153	76.47	88.24	3.92	9044871	8450244	0.00	0.00	3	-1	Hmel2_Chr02	Mcinx_Chr21
7288579	7288908	7996520	7996206	330	315	59.65	73.68	1.32	9044871	8450244	0.00	0.00	1	-2	Hmel2_Chr02	Mcinx_Chr21
7289497	7289700	7995684	7995481	204	204	75.00	86.76	0.74	9044871	8450244	0.00	0.00	1	-1	Hmel2_Chr02	Mcinx_Chr21
7292256	7292483	7985271	7985053	228	219	80.26	86.84	1.32	9044871	8450244	0.00	0.00	3	-1	Hmel2_Chr02	Mcinx_Chr21
7390972	7391223	3837324	3837590	252	267	62.37	67.74	2.15	9044871	8450244	0.00	0.00	1	3	Hmel2_Chr02	Mcinx_Chr21
7391836	7391552	3838100	3837810	285	291	78.35	90.72	0.52	9044871	8450244	0.00	0.00	-3	-2	Hmel2_Chr02	Mcinx_Chr21
7392362	7392138	3838825	3838604	225	222	73.33	85.33	0.00	9044871	8450244	0.00	0.00	-2	-3	Hmel2_Chr02	Mcinx_Chr21
7392841	7392659	3839468	3839286	183	183	88.52	91.80	0.00	9044871	8450244	0.00	0.00	-3	-2	Hmel2_Chr02	Mcinx_Chr21
7395265	7395041	3842742	3842488	225	255	58.82	78.82	0.59	9044871	8450244	0.00	0.00	-3	-1	Hmel2_Chr02	Mcinx_Chr21
7395945	7395766	3843279	3843100	180	180	63.33	75.00	0.00	9044871	8450244	0.00	0.00	-1	-1	Hmel2_Chr02	Mcinx_Chr21
7397708	7397592	3847986	3847864	117	123	73.17	85.37	0.00	9044871	8450244	0.00	0.00	-2	-1	Hmel2_Chr02	Mcinx_Chr21
7399226	7398987	3848455	3848231	240	225	67.50	77.50	0.00	9044871	8450244	0.00	0.00	-2	-3	Hmel2_Chr02	Mcinx_Chr21
7400524	7400063	3850252	3849785	462	468	56.52	67.70	4.66	9044871	8450244	0.01	0.01	-3	-3	Hmel2_Chr02	Mcinx_Chr21
7400810	7400664	3851071	3850925	147	147	93.88	97.96	0.00	9044871	8450244	0.00	0.00	-2	-3	Hmel2_Chr02	Mcinx_Chr21
7401304	7401173	3851567	3851436	132	132	81.82	84.09	4.55	9044871	8450244	0.00	0.00	-3	-2	Hmel2_Chr02	Mcinx_Chr21
7402259	7402372	3853355	3853468	114	114	86.84	89.47	1.32	9044871	8450244	0.00	0.00	2	2	Hmel2_Chr02	Mcinx_Chr21
7402951	7403091	3853961	3854101	141	141	87.23	89.36	0.00	9044871	8450244	0.00	0.00	1	2	Hmel2_Chr02	Mcinx_Chr21
7405337	7405438	3858084	3858185	102	102	94.12	100.00	0.00	9044871	8450244	0.00	0.00	2	3	Hmel2_Chr02	Mcinx_Chr21
7417106	7417294	3874642	3874824	189	183	60.32	65.08	4.76	9044871	8450244	0.00	0.00	2	1	Hmel2_Chr02	Mcinx_Chr21
7425958	7425794	3888283	3888116	165	168	76.79	89.29	0.00	9044871	8450244	0.00	0.00	-3	-3	Hmel2_Chr02	Mcinx_Chr21
7428388	7428098	3893024	3892698	291	327	60.34	68.97	0.86	9044871	8450244	0.00	0.00	-3	-2	Hmel2_Chr02	Mcinx_Chr21
7445811	7445653	3912377	3912219	159	159	84.91	90.57	1.89	9044871	8450244	0.00	0.00	-1	-2	Hmel2_Chr02	Mcinx_Chr21
7446261	7446073	3913210	3913019	189	192	78.12	85.94	0.78	9044871	8450244	0.00	0.00	-1	-3	Hmel2_Chr02	Mcinx_Chr21
7446850	7446608	3913894	3913640	243	255	81.18	89.41	0.00	9044871	8450244	0.00	0.00	-3	-3	Hmel2_Chr02	Mcinx_Chr21
7460932	7460795	3938152	3938018	138	135	70.21	78.72	0.00	9044871	8450244	0.00	0.00	-3	-3	Hmel2_Chr02	Mcinx_Chr21
7465078	7465467	3942753	3943094	390	342	50.76	61.36	1.89	9044871	8450244	0.00	0.00	1	3	Hmel2_Chr02	Mcinx_Chr21
7468764	7468543	3947503	3947276	222	228	65.79	82.89	0.00	9044871	8450244	0.00	0.00	-1	-3	Hmel2_Chr02	Mcinx_Chr21
7495138	7495293	3988741	3988908	156	168	85.71	87.50	0.00	9044871	8450244	0.00	0.00	1	1	Hmel2_Chr02	Mcinx_Chr21
7572782	7573069	4074955	4075236	288	282	55.56	66.67	4.04	9044871	8450244	0.00	0.00	2	1	Hmel2_Chr02	Mcinx_Chr21
7578717	7579055	4089643	4089939	339	297	53.10	66.37	0.88	9044871	8450244	0.00	0.00	3	1	Hmel2_Chr02	Mcinx_Chr21
7580615	7580764	4092552	4092701	150	150	86.00	96.00	0.00	9044871	8450244	0.00	0.00	2	3	Hmel2_Chr02	Mcinx_Chr21
7581491	7581691	4093424	4093621	201	198	80.60	89.55	1.49	9044871	8450244	0.00	0.00	2	2	Hmel2_Chr02	Mcinx_Chr21
7608866	7608591	4147224	4146949	276	276	75.00	86.96	1.63	9044871	8450244	0.00	0.00	-2	-1	Hmel2_Chr02	Mcinx_Chr21
7610212	7610018	4149467	4149273	195	195	78.46	81.54	0.77	9044871	8450244	0.00	0.00	-3	-2	Hmel2_Chr02	Mcinx_Chr21
7612281	7612168	4153090	4152977	114	114	89.47	94.74	2.63	9044871	8450244	0.00	0.00	-1	-3	Hmel2_Chr02	Mcinx_Chr21
7624531	7624280	4167801	4167547	252	255	53.41	67.05	1.70	9044871	8450244	0.00	0.00	-3	-1	Hmel2_Chr02	Mcinx_Chr21
7637805	7638026	4181063	4181287	222	225	54.67	65.33	3.33	9044871	8450244	0.00	0.00	3	2	Hmel2_Chr02	Mcinx_Chr21
7639809	7640015	4182267	4182485	207	219	58.11	75.68	5.41	9044871	8450244	0.00	0.00	3	3	Hmel2_Chr02	Mcinx_Chr21
7650364	7650182	4192388	4192203	183	186	75.81	79.03	0.00	9044871	8450244	0.00	0.00	-3	-2	Hmel2_Chr02	Mcinx_Chr21
7650634	7650503	4193917	4193783	132	135	75.56	80.00	1.11	9044871	8450244	0.00	0.00	-3	-3	Hmel2_Chr02	Mcinx_Chr21
7655198	7655052	4195028	4194882	147	147	69.39	79.59	0.00	9044871	8450244	0.00	0.00	-2	-2	Hmel2_Chr02	Mcinx_Chr21
7740689	7740357	7754816	7754484	333	333	73.87	87.39	0.00	9044871	8450244	0.00	0.00	-2	-2	Hmel2_Chr02	Mcinx_Chr21
7745684	7745965	7766350	7766673	282	324	50.93	58.33	1.85	9044871	8450244	0.00	0.00	2	1	Hmel2_Chr02	Mcinx_Chr21
7751919	7751620	7774712	7774410	300	303	76.47	89.22	0.98	9044871	8450244	0.00	0.00	-1	-2	Hmel2_Chr02	Mcinx_Chr21
7753205	7753020	7775247	7775062	186	186	66.13	77.42	1.61	9044871	8450244	0.00	0.00	-2	-1	Hmel2_Chr02	Mcinx_Chr21
7754942	7754616	7777333	7776998	327	336	71.43	83.04	0.89	9044871	8450244	0.00	0.00	-2	-3	Hmel2_Chr02	Mcinx_Chr21
7755458	7755318	7778456	7778316	141	141	91.49	93.62	0.00	9044871	8450244	0.00	0.00	-2	-2	Hmel2_Chr02	Mcinx_Chr21
7756076	7755807	7779535	7779290	270	246	77.78	84.44	2.78	9044871	8450244	0.00	0.00	-2	-3	Hmel2_Chr02	Mcinx_Chr21
7756424	7756311	7780457	7780344	114	114	89.47	92.11	0.00	9044871	8450244	0.00	0.00	-2	-2	Hmel2_Chr02	Mcinx_Chr21
7759989	7760210	7786949	7787173	222	225	55.13	64.10	3.85	9044871	8450244	0.00	0.00	3	2	Hmel2_Chr02	Mcinx_Chr21
7761535	7761344	7789770	7789579	192	192	75.00	87.50	0.00	9044871	8450244	0.00	0.00	-3	-1	Hmel2_Chr02	Mcinx_Chr21
7787169	7786882	8149209	8148895	288	315	50.93	62.04	3.24	9044871	8450244	0.00	0.00	-1	-1	Hmel2_Chr02	Mcinx_Chr21
7787971	7787861	8149645	8149535	111	111	83.78	89.19	2.70	9044871	8450244	0.00	0.00	-3	-3	Hmel2_Chr02	Mcinx_Chr21
7788484	7788272	8150886	8150677	213	210	88.73	91.55	1.41	9044871	8450244	0.00	0.00	-3	-1	Hmel2_Chr02	Mcinx_Chr21
7788908	7788759	8152043	8151888	150	156	69.23	84.62	0.00	9044871	8450244	0.00	0.00	-2	-2	Hmel2_Chr02	Mcinx_Chr21
7796147	7795926	8159478	8159254	222	225	69.33	78.67	0.67	9044871	8450244	0.00	0.00	-2	-1	Hmel2_Chr02	Mcinx_Chr21
7848682	7848870	8215568	8215753	189	186	87.30	92.06	1.59	9044871	8450244	0.00	0.00	1	2	Hmel2_Chr02	Mcinx_Chr21
7856976	7857470	8223371	8223871	495	501	60.00	77.65	0.59	9044871	8450244	0.01	0.01	3	2	Hmel2_Chr02	Mcinx_Chr21
7916183	7916440	5960091	5960321	258	231	60.47	70.93	0.58	9044871	14179218	0.00	0.00	2	3	Hmel2_Chr02	Mcinx_Chr01
7916840	7917112	5961088	5961360	273	273	56.99	74.19	2.69	9044871	14179218	0.00	0.00	2	1	Hmel2_Chr02	Mcinx_Chr01
7917426	7917533	5961962	5962069	108	108	83.33	86.11	2.78	9044871	14179218	0.00	0.00	3	2	Hmel2_Chr02	Mcinx_Chr01
7920046	7920273	5965439	5965672	228	234	73.75	85.00	0.62	9044871	14179218	0.00	0.00	1	2	Hmel2_Chr02	Mcinx_Chr01
7921615	7921746	5968582	5968713	132	132	79.55	88.64	1.14	9044871	14179218	0.00	0.00	1	1	Hmel2_Chr02	Mcinx_Chr01
7931579	7931136	5983964	5983518	444	447	73.83	87.25	0.00	9044871	14179218	0.00	0.00	-2	-2	Hmel2_Chr02	Mcinx_Chr01
7940094	7940225	504611	504742	132	132	63.64	72.73	1.14	9044871	8450244	0.00	0.00	3	2	Hmel2_Chr02	Mcinx_Chr21
7999622	7999825	8288745	8288542	204	204	85.29	92.65	0.00	9044871	8450244	0.00	0.00	2	-1	Hmel2_Chr02	Mcinx_Chr21
8002912	8003130	8285890	8285690	219	201	52.70	66.22	2.70	9044871	8450244	0.00	0.00	1	-3	Hmel2_Chr02	Mcinx_Chr21
8003130	8003306	8285524	8285366	177	159	74.58	79.66	0.85	9044871	8450244	0.00	0.00	3	-3	Hmel2_Chr02	Mcinx_Chr21
8006284	8006439	8282709	8282554	156	156	90.38	98.08	0.00	9044871	8450244	0.00	0.00	1	-1	Hmel2_Chr02	Mcinx_Chr21
8007168	8007281	8280878	8280765	114	114	76.32	86.84	0.00	9044871	8450244	0.00	0.00	3	-2	Hmel2_Chr02	Mcinx_Chr21
8008237	8008389	8279797	8279615	153	183	70.49	73.77	1.64	9044871	8450244	0.00	0.00	1	-3	Hmel2_Chr02	Mcinx_Chr21
8008593	8008775	8279369	8279181	183	189	67.19	75.00	0.78	9044871	8450244	0.00	0.00	3	-2	Hmel2_Chr02	Mcinx_Chr21
8008923	8009183	8278241	8277966	261	276	54.74	70.53	1.58	9044871	8450244	0.00	0.00	3	-2	Hmel2_Chr02	Mcinx_Chr21
8012186	8012293	8276732	8276625	108	108	97.22	100.00	0.00	9044871	8450244	0.00	0.00	2	-2	Hmel2_Chr02	Mcinx_Chr21
8016781	8016999	8276384	8276145	219	240	51.25	60.00	4.38	9044871	8450244	0.00	0.00	1	-2	Hmel2_Chr02	Mcinx_Chr21
8017252	8017446	8275712	8275518	195	195	78.46	86.15	0.00	9044871	8450244	0.00	0.00	1	-2	Hmel2_Chr02	Mcinx_Chr21
8019820	8020056	8272424	8272254	237	171	52.50	57.50	1.88	9044871	8450244	0.00	0.00	1	-2	Hmel2_Chr02	Mcinx_Chr21
8020508	8020663	8271106	8270915	156	192	51.56	59.38	3.12	9044871	8450244	0.00	0.00	2	-3	Hmel2_Chr02	Mcinx_Chr21
8024541	8024383	8264673	8264837	159	165	54.55	65.45	3.64	9044871	8450244	0.00	0.00	-1	3	Hmel2_Chr02	Mcinx_Chr21
8086169	8086035	7189887	7190021	135	135	77.78	84.44	1.11	9044871	8450244	0.00	0.00	-2	3	Hmel2_Chr02	Mcinx_Chr21
8086608	8086411	7189133	7189318	198	186	74.24	77.27	0.00	9044871	8450244	0.00	0.00	-1	2	Hmel2_Chr02	Mcinx_Chr21
8087624	8087394	7186819	7187067	231	249	61.45	69.88	1.81	9044871	8450244	0.00	0.00	-2	1	Hmel2_Chr02	Mcinx_Chr21
8088184	8088080	7186245	7186349	105	105	85.71	94.29	0.00	9044871	8450244	0.00	0.00	-3	3	Hmel2_Chr02	Mcinx_Chr21
8094601	8094756	7178528	7178370	156	159	67.92	81.13	4.72	9044871	8450244	0.00	0.00	1	-2	Hmel2_Chr02	Mcinx_Chr21
8095650	8096135	7175743	7175252	486	492	56.10	69.51	0.00	9044871	8450244	0.01	0.01	3	-3	Hmel2_Chr02	Mcinx_Chr21
8097204	8097440	7173955	7173731	237	225	55.00	72.50	5.62	9044871	8450244	0.00	0.00	3	-3	Hmel2_Chr02	Mcinx_Chr21
8102347	8102183	7164267	7164458	165	192	62.50	73.44	2.34	9044871	8450244	0.00	0.00	-3	3	Hmel2_Chr02	Mcinx_Chr21
8102823	8102635	7163514	7163672	189	159	65.08	73.02	3.97	9044871	8450244	0.00	0.00	-1	3	Hmel2_Chr02	Mcinx_Chr21
8103386	8103216	7163266	7163451	171	186	70.31	76.56	3.12	9044871	8450244	0.00	0.00	-2	1	Hmel2_Chr02	Mcinx_Chr21
8105733	8105509	7160876	7161115	225	240	78.75	82.50	2.50	9044871	8450244	0.00	0.00	-1	2	Hmel2_Chr02	Mcinx_Chr21
8109627	8109433	7159459	7159656	195	198	63.64	74.24	0.76	9044871	8450244	0.00	0.00	-1	1	Hmel2_Chr02	Mcinx_Chr21
8115848	8115657	7157196	7157378	192	183	79.69	82.81	0.78	9044871	8450244	0.00	0.00	-2	3	Hmel2_Chr02	Mcinx_Chr21
8116182	8116090	7156601	7156693	93	93	90.32	90.32	0.00	9044871	8450244	0.00	0.00	-1	2	Hmel2_Chr02	Mcinx_Chr21
8126055	8126354	7145317	7145033	300	285	68.32	78.22	2.97	9044871	8450244	0.00	0.00	3	-3	Hmel2_Chr02	Mcinx_Chr21
8126867	8127061	7144489	7144292	195	198	77.27	83.33	3.79	9044871	8450244	0.00	0.00	2	-3	Hmel2_Chr02	Mcinx_Chr21
8130652	8130446	7139254	7139460	207	207	63.77	73.91	2.90	9044871	8450244	0.00	0.00	-3	1	Hmel2_Chr02	Mcinx_Chr21
8131127	8130978	7138723	7138872	150	150	92.00	96.00	0.00	9044871	8450244	0.00	0.00	-2	1	Hmel2_Chr02	Mcinx_Chr21
8133868	8133719	7136240	7136452	150	213	63.38	66.20	5.63	9044871	8450244	0.00	0.00	-3	2	Hmel2_Chr02	Mcinx_Chr21
8134446	8134303	7135458	7135601	144	144	87.50	91.67	2.08	9044871	8450244	0.00	0.00	-1	3	Hmel2_Chr02	Mcinx_Chr21
8135371	8135249	7132221	7132352	123	132	77.27	77.27	3.41	9044871	8450244	0.00	0.00	-3	3	Hmel2_Chr02	Mcinx_Chr21
8140681	8141187	7123537	7123055	507	483	82.84	89.94	1.48	9044871	8450244	0.01	0.01	1	-3	Hmel2_Chr02	Mcinx_Chr21
