/panfs/pfs.acf.ku.edu/scratch/jwalters/monarch_Zlinkage_orthology/neoZ_mummer/Mcinx_mummer/../DPSCF300001.fas /panfs/pfs.acf.ku.edu/scratch/jwalters/monarch_Zlinkage_orthology/neoZ_mummer/Mcinx_mummer/../Mcinx_chr21.fas
PROMER

[S1]	[E1]	[S2]	[E2]	[LEN 1]	[LEN 2]	[LEN R]	[LEN Q]	[COV R]	[COV Q]	[TAGS]
1139442	1139732	200968	201258	291	291	6243218	245722	0.00	0.12	DPSCF300001	chr21_superscaffold14
1139852	1140046	202630	202836	195	207	6243218	245722	0.00	0.08	DPSCF300001	chr21_superscaffold14
1140048	1140257	203017	203223	210	207	6243218	245722	0.00	0.08	DPSCF300001	chr21_superscaffold14
1140392	1140679	203730	203996	288	267	6243218	245722	0.00	0.11	DPSCF300001	chr21_superscaffold14
1140977	1141189	204532	204765	213	234	6243218	245722	0.00	0.10	DPSCF300001	chr21_superscaffold14
1141257	1141415	204911	205069	159	159	6243218	245722	0.00	0.06	DPSCF300001	chr21_superscaffold14
1141509	1141748	205611	205850	240	240	6243218	245722	0.00	0.10	DPSCF300001	chr21_superscaffold14
1142048	1142302	206129	206383	255	255	6243218	245722	0.00	0.10	DPSCF300001	chr21_superscaffold14
1142592	1142783	206710	206898	192	189	6243218	245722	0.00	0.08	DPSCF300001	chr21_superscaffold14
1143594	1143963	207447	207780	370	334	6243218	245722	0.01	0.14	DPSCF300001	chr21_superscaffold14
1144368	1144579	208859	209079	212	221	6243218	245722	0.00	0.09	DPSCF300001	chr21_superscaffold14
1144701	1144790	209614	209703	90	90	6243218	245722	0.00	0.04	DPSCF300001	chr21_superscaffold14
1148392	1148592	215313	215543	201	231	6243218	245722	0.00	0.09	DPSCF300001	chr21_superscaffold14
1148665	1149979	215611	216922	1315	1312	6243218	245722	0.02	0.53	DPSCF300001	chr21_superscaffold14
1150415	1150825	217374	217826	411	453	6243218	245722	0.01	0.18	DPSCF300001	chr21_superscaffold14
1152521	1152799	223273	223554	279	282	6243218	245722	0.00	0.11	DPSCF300001	chr21_superscaffold14
1152831	1153109	223627	223890	279	264	6243218	245722	0.00	0.11	DPSCF300001	chr21_superscaffold14
1154615	1155562	225979	226947	948	969	6243218	245722	0.02	0.39	DPSCF300001	chr21_superscaffold14
1155981	1156121	227976	228122	141	147	6243218	245722	0.00	0.06	DPSCF300001	chr21_superscaffold14
1156176	1156295	228224	228343	120	120	6243218	245722	0.00	0.05	DPSCF300001	chr21_superscaffold14
1209364	1209627	549	818	264	270	6243218	308123	0.00	0.09	DPSCF300001	chr21_superscaffold19
1209887	1210068	1067	1263	182	197	6243218	308123	0.00	0.06	DPSCF300001	chr21_superscaffold19
1210317	1210955	1577	2207	639	631	6243218	308123	0.01	0.20	DPSCF300001	chr21_superscaffold19
1214689	1214959	9281	9566	271	286	6243218	308123	0.00	0.09	DPSCF300001	chr21_superscaffold19
1215619	1216369	10217	10951	751	735	6243218	308123	0.01	0.24	DPSCF300001	chr21_superscaffold19
1216469	1216600	11254	11385	132	132	6243218	308123	0.00	0.04	DPSCF300001	chr21_superscaffold19
1217289	1217420	13235	13378	132	144	6243218	308123	0.00	0.05	DPSCF300001	chr21_superscaffold19
1218371	1218549	15015	15187	179	173	6243218	308123	0.00	0.06	DPSCF300001	chr21_superscaffold19
1219343	1219617	15689	15963	275	275	6243218	308123	0.00	0.09	DPSCF300001	chr21_superscaffold19
1220054	1220179	17134	17256	126	123	6243218	308123	0.00	0.04	DPSCF300001	chr21_superscaffold19
1220579	1220803	17461	17685	225	225	6243218	308123	0.00	0.07	DPSCF300001	chr21_superscaffold19
1223985	1224274	24280	24527	290	248	6243218	308123	0.00	0.08	DPSCF300001	chr21_superscaffold19
1225036	1225517	26832	27316	482	485	6243218	308123	0.01	0.16	DPSCF300001	chr21_superscaffold19
1225935	1226090	27762	27911	156	150	6243218	308123	0.00	0.05	DPSCF300001	chr21_superscaffold19
1226533	1226734	28391	28598	202	208	6243218	308123	0.00	0.07	DPSCF300001	chr21_superscaffold19
1228785	1229169	36142	36535	385	394	6243218	308123	0.01	0.13	DPSCF300001	chr21_superscaffold19
1231883	1232117	47122	47338	235	217	6243218	308123	0.00	0.07	DPSCF300001	chr21_superscaffold19
1235350	1235573	52046	52287	224	242	6243218	308123	0.00	0.08	DPSCF300001	chr21_superscaffold19
1236125	1236274	52630	52776	150	147	6243218	308123	0.00	0.05	DPSCF300001	chr21_superscaffold19
1237470	1237667	54901	55086	198	186	6243218	308123	0.00	0.06	DPSCF300001	chr21_superscaffold19
1246123	1246320	75638	75844	198	207	6243218	308123	0.00	0.07	DPSCF300001	chr21_superscaffold19
1248207	1248862	79190	79842	656	653	6243218	308123	0.01	0.21	DPSCF300001	chr21_superscaffold19
1252101	1252506	86962	87370	406	409	6243218	308123	0.01	0.13	DPSCF300001	chr21_superscaffold19
1253091	1253333	88027	88266	243	240	6243218	308123	0.00	0.08	DPSCF300001	chr21_superscaffold19
1254509	1254673	89547	89711	165	165	6243218	308123	0.00	0.05	DPSCF300001	chr21_superscaffold19
1260924	1261214	104341	104613	291	273	6243218	308123	0.00	0.09	DPSCF300001	chr21_superscaffold19
1279899	1280084	149854	150042	186	189	6243218	308123	0.00	0.06	DPSCF300001	chr21_superscaffold19
1281540	1281667	155141	155277	128	137	6243218	308123	0.00	0.04	DPSCF300001	chr21_superscaffold19
1303271	1303504	200565	200798	234	234	6243218	308123	0.00	0.08	DPSCF300001	chr21_superscaffold19
1310228	1310564	217126	217489	337	364	6243218	308123	0.01	0.12	DPSCF300001	chr21_superscaffold19
1311991	1312354	218065	218413	364	349	6243218	308123	0.01	0.11	DPSCF300001	chr21_superscaffold19
1313636	1313821	223118	223291	186	174	6243218	308123	0.00	0.06	DPSCF300001	chr21_superscaffold19
1315170	1315520	227205	227597	351	393	6243218	308123	0.01	0.13	DPSCF300001	chr21_superscaffold19
1327339	1328889	254880	256439	1551	1560	6243218	308123	0.02	0.51	DPSCF300001	chr21_superscaffold19
1333243	1333747	269478	269985	505	508	6243218	308123	0.01	0.16	DPSCF300001	chr21_superscaffold19
1334668	1335654	270971	271958	987	988	6243218	308123	0.02	0.32	DPSCF300001	chr21_superscaffold19
1339160	1339297	281894	282043	138	150	6243218	308123	0.00	0.05	DPSCF300001	chr21_superscaffold19
1339609	1339815	282806	283012	207	207	6243218	308123	0.00	0.07	DPSCF300001	chr21_superscaffold19
1339912	1340125	283376	283589	214	214	6243218	308123	0.00	0.07	DPSCF300001	chr21_superscaffold19
1340701	1341033	284924	285247	333	324	6243218	308123	0.01	0.11	DPSCF300001	chr21_superscaffold19
1342488	1346962	286000	290534	4475	4535	6243218	308123	0.07	1.47	DPSCF300001	chr21_superscaffold19
1388339	1388560	421	642	222	222	6243218	387342	0.00	0.06	DPSCF300001	chr21_superscaffold20
1402106	1402267	3541	3702	162	162	6243218	387342	0.00	0.04	DPSCF300001	chr21_superscaffold20
1402447	1402608	3879	4019	162	141	6243218	387342	0.00	0.04	DPSCF300001	chr21_superscaffold20
1402806	1402976	4372	4542	171	171	6243218	387342	0.00	0.04	DPSCF300001	chr21_superscaffold20
1404150	1404362	5083	5295	213	213	6243218	387342	0.00	0.05	DPSCF300001	chr21_superscaffold20
1405248	1405361	8727	8840	114	114	6243218	387342	0.00	0.03	DPSCF300001	chr21_superscaffold20
1407825	1408065	13194	13437	241	244	6243218	387342	0.00	0.06	DPSCF300001	chr21_superscaffold20
1416789	1416950	29620	29769	162	150	6243218	387342	0.00	0.04	DPSCF300001	chr21_superscaffold20
1417046	1417294	30134	30382	249	249	6243218	387342	0.00	0.06	DPSCF300001	chr21_superscaffold20
1418213	1418494	33600	33869	282	270	6243218	387342	0.00	0.07	DPSCF300001	chr21_superscaffold20
1419173	1419362	34130	34319	190	190	6243218	387342	0.00	0.05	DPSCF300001	chr21_superscaffold20
1440580	1440957	30414	30812	378	399	6243218	90659	0.01	0.44	DPSCF300001	chr21_superscaffold7
1441382	1441534	30010	30162	153	153	6243218	90659	0.00	0.17	DPSCF300001	chr21_superscaffold7
1441642	1441902	29322	29567	261	246	6243218	90659	0.00	0.27	DPSCF300001	chr21_superscaffold7
1442425	1442670	28626	28892	246	267	6243218	90659	0.00	0.29	DPSCF300001	chr21_superscaffold7
1443498	1443743	27337	27573	246	237	6243218	90659	0.00	0.26	DPSCF300001	chr21_superscaffold7
1443824	1447009	23818	27079	3186	3262	6243218	90659	0.05	3.60	DPSCF300001	chr21_superscaffold7
1458941	1459129	12206	12391	189	186	6243218	90659	0.00	0.21	DPSCF300001	chr21_superscaffold7
1459168	1459305	11713	11850	138	138	6243218	90659	0.00	0.15	DPSCF300001	chr21_superscaffold7
1459978	1460127	10391	10540	150	150	6243218	90659	0.00	0.17	DPSCF300001	chr21_superscaffold7
1469016	1469156	7257	7397	141	141	6243218	8544	0.00	1.65	DPSCF300001	chr21_superscaffold29
1469510	1469704	8338	8532	195	195	6243218	8544	0.00	2.28	DPSCF300001	chr21_superscaffold29
1482070	1482330	15159	15434	261	276	6243218	23614	0.00	1.17	DPSCF300001	chr21_superscaffold32
1483512	1483778	14634	14870	267	237	6243218	23614	0.00	1.00	DPSCF300001	chr21_superscaffold32
1483893	1484132	13862	14080	240	219	6243218	23614	0.00	0.93	DPSCF300001	chr21_superscaffold32
1485200	1485355	13487	13642	156	156	6243218	23614	0.00	0.66	DPSCF300001	chr21_superscaffold32
1486842	1487054	11447	11668	213	222	6243218	23614	0.00	0.94	DPSCF300001	chr21_superscaffold32
1487309	1487416	9550	9657	108	108	6243218	23614	0.00	0.46	DPSCF300001	chr21_superscaffold32
1487815	1487937	8863	8979	123	117	6243218	23614	0.00	0.50	DPSCF300001	chr21_superscaffold32
1488460	1488576	7918	8037	117	120	6243218	23614	0.00	0.51	DPSCF300001	chr21_superscaffold32
1491733	1491873	2248	2376	141	129	6243218	23614	0.00	0.55	DPSCF300001	chr21_superscaffold32
1534091	1534258	27	197	168	171	6243218	603469	0.00	0.03	DPSCF300001	chr21_superscaffold13
1534232	1534468	974	1180	237	207	6243218	603469	0.00	0.03	DPSCF300001	chr21_superscaffold13
1534570	1534812	1660	1905	243	246	6243218	603469	0.00	0.04	DPSCF300001	chr21_superscaffold13
1534908	1535192	2283	2543	285	261	6243218	603469	0.00	0.04	DPSCF300001	chr21_superscaffold13
1535432	1535737	3457	3735	306	279	6243218	603469	0.00	0.05	DPSCF300001	chr21_superscaffold13
1536093	1536236	4834	4977	144	144	6243218	603469	0.00	0.02	DPSCF300001	chr21_superscaffold13
1536368	1536730	5134	5508	363	375	6243218	603469	0.01	0.06	DPSCF300001	chr21_superscaffold13
1536796	1537089	5602	5895	294	294	6243218	603469	0.00	0.05	DPSCF300001	chr21_superscaffold13
1541814	1541975	10532	10690	162	159	6243218	603469	0.00	0.03	DPSCF300001	chr21_superscaffold13
1544223	1544372	16997	17158	150	162	6243218	603469	0.00	0.03	DPSCF300001	chr21_superscaffold13
1545515	1545688	22090	22263	174	174	6243218	603469	0.00	0.03	DPSCF300001	chr21_superscaffold13
1555038	1555252	42999	43225	215	227	6243218	603469	0.00	0.04	DPSCF300001	chr21_superscaffold13
1558658	1558882	52919	53143	225	225	6243218	603469	0.00	0.04	DPSCF300001	chr21_superscaffold13
1559182	1559301	53666	53785	120	120	6243218	603469	0.00	0.02	DPSCF300001	chr21_superscaffold13
1559753	1559925	54697	54848	173	152	6243218	603469	0.00	0.03	DPSCF300001	chr21_superscaffold13
1559976	1560356	56501	56797	381	297	6243218	603469	0.01	0.05	DPSCF300001	chr21_superscaffold13
1560677	1560838	58597	58758	162	162	6243218	603469	0.00	0.03	DPSCF300001	chr21_superscaffold13
1561178	1561282	59577	59681	105	105	6243218	603469	0.00	0.02	DPSCF300001	chr21_superscaffold13
1561488	1561655	60668	60841	168	174	6243218	603469	0.00	0.03	DPSCF300001	chr21_superscaffold13
1561927	1562094	63254	63421	168	168	6243218	603469	0.00	0.03	DPSCF300001	chr21_superscaffold13
1562598	1562792	64383	64577	195	195	6243218	603469	0.00	0.03	DPSCF300001	chr21_superscaffold13
1563424	1563951	66441	66968	528	528	6243218	603469	0.01	0.09	DPSCF300001	chr21_superscaffold13
1565202	1565393	75001	75192	192	192	6243218	603469	0.00	0.03	DPSCF300001	chr21_superscaffold13
1565728	1565871	75752	75895	144	144	6243218	603469	0.00	0.02	DPSCF300001	chr21_superscaffold13
1566139	1566299	76662	76822	161	161	6243218	603469	0.00	0.03	DPSCF300001	chr21_superscaffold13
1566580	1566672	77437	77529	93	93	6243218	603469	0.00	0.02	DPSCF300001	chr21_superscaffold13
1570653	1570937	88134	88427	285	294	6243218	603469	0.00	0.05	DPSCF300001	chr21_superscaffold13
1571728	1572009	92306	92596	282	291	6243218	603469	0.00	0.05	DPSCF300001	chr21_superscaffold13
1577722	1577943	108460	108693	222	234	6243218	603469	0.00	0.04	DPSCF300001	chr21_superscaffold13
1598718	1599164	141629	142072	447	444	6243218	603469	0.01	0.07	DPSCF300001	chr21_superscaffold13
1599496	1599675	142829	143008	180	180	6243218	603469	0.00	0.03	DPSCF300001	chr21_superscaffold13
1600301	1600623	143923	144242	323	320	6243218	603469	0.01	0.05	DPSCF300001	chr21_superscaffold13
1600677	1601015	144267	144593	339	327	6243218	603469	0.01	0.05	DPSCF300001	chr21_superscaffold13
1601043	1601167	145786	145913	125	128	6243218	603469	0.00	0.02	DPSCF300001	chr21_superscaffold13
1601219	1601698	146148	146649	480	502	6243218	603469	0.01	0.08	DPSCF300001	chr21_superscaffold13
1601714	1602007	146893	147204	294	312	6243218	603469	0.00	0.05	DPSCF300001	chr21_superscaffold13
1601972	1602181	147480	147698	210	219	6243218	603469	0.00	0.04	DPSCF300001	chr21_superscaffold13
1602536	1602676	148257	148403	141	147	6243218	603469	0.00	0.02	DPSCF300001	chr21_superscaffold13
1603077	1603343	148484	148750	267	267	6243218	603469	0.00	0.04	DPSCF300001	chr21_superscaffold13
1603515	1603712	148999	149196	198	198	6243218	603469	0.00	0.03	DPSCF300001	chr21_superscaffold13
1605170	1605370	152398	152598	201	201	6243218	603469	0.00	0.03	DPSCF300001	chr21_superscaffold13
1605577	1605708	153405	153536	132	132	6243218	603469	0.00	0.02	DPSCF300001	chr21_superscaffold13
1606101	1606283	154115	154294	183	180	6243218	603469	0.00	0.03	DPSCF300001	chr21_superscaffold13
1606360	1606524	154747	154911	165	165	6243218	603469	0.00	0.03	DPSCF300001	chr21_superscaffold13
1606735	1606959	155236	155466	225	231	6243218	603469	0.00	0.04	DPSCF300001	chr21_superscaffold13
1609540	1609677	173399	173536	138	138	6243218	603469	0.00	0.02	DPSCF300001	chr21_superscaffold13
1610568	1610786	175788	176012	219	225	6243218	603469	0.00	0.04	DPSCF300001	chr21_superscaffold13
1612757	1612930	178941	179120	174	180	6243218	603469	0.00	0.03	DPSCF300001	chr21_superscaffold13
1616721	1617014	186245	186553	294	309	6243218	603469	0.00	0.05	DPSCF300001	chr21_superscaffold13
1617501	1617692	186863	187054	192	192	6243218	603469	0.00	0.03	DPSCF300001	chr21_superscaffold13
1618628	1618921	188930	189223	294	294	6243218	603469	0.00	0.05	DPSCF300001	chr21_superscaffold13
1619055	1619258	189927	190127	204	201	6243218	603469	0.00	0.03	DPSCF300001	chr21_superscaffold13
1619560	1619697	191557	191694	138	138	6243218	603469	0.00	0.02	DPSCF300001	chr21_superscaffold13
1620018	1620426	194861	195260	409	400	6243218	603469	0.01	0.07	DPSCF300001	chr21_superscaffold13
1620581	1620814	196603	196818	234	216	6243218	603469	0.00	0.04	DPSCF300001	chr21_superscaffold13
1637617	1638132	218671	219216	516	546	6243218	603469	0.01	0.09	DPSCF300001	chr21_superscaffold13
1638295	1638459	219283	219447	165	165	6243218	603469	0.00	0.03	DPSCF300001	chr21_superscaffold13
1657062	1657227	261907	262078	166	172	6243218	603469	0.00	0.03	DPSCF300001	chr21_superscaffold13
1668596	1668793	281325	281522	198	198	6243218	603469	0.00	0.03	DPSCF300001	chr21_superscaffold13
1668970	1669149	281943	282113	180	171	6243218	603469	0.00	0.03	DPSCF300001	chr21_superscaffold13
1669842	1669979	283115	283252	138	138	6243218	603469	0.00	0.02	DPSCF300001	chr21_superscaffold13
1670050	1670153	284369	284472	104	104	6243218	603469	0.00	0.02	DPSCF300001	chr21_superscaffold13
1671399	1671982	288525	289141	584	617	6243218	603469	0.01	0.10	DPSCF300001	chr21_superscaffold13
1672060	1672197	289205	289342	138	138	6243218	603469	0.00	0.02	DPSCF300001	chr21_superscaffold13
1673242	1673502	291660	291926	261	267	6243218	603469	0.00	0.04	DPSCF300001	chr21_superscaffold13
1674083	1674341	292230	292485	259	256	6243218	603469	0.00	0.04	DPSCF300001	chr21_superscaffold13
1677137	1677526	296591	296980	390	390	6243218	603469	0.01	0.06	DPSCF300001	chr21_superscaffold13
1677482	1677664	297514	297693	183	180	6243218	603469	0.00	0.03	DPSCF300001	chr21_superscaffold13
1677857	1678102	298859	299104	246	246	6243218	603469	0.00	0.04	DPSCF300001	chr21_superscaffold13
1678168	1678356	299925	300113	189	189	6243218	603469	0.00	0.03	DPSCF300001	chr21_superscaffold13
1679026	1679376	301449	301799	351	351	6243218	603469	0.01	0.06	DPSCF300001	chr21_superscaffold13
1679441	1679725	302055	302387	285	333	6243218	603469	0.00	0.06	DPSCF300001	chr21_superscaffold13
1679950	1680201	302391	302618	252	228	6243218	603469	0.00	0.04	DPSCF300001	chr21_superscaffold13
1681635	1681847	305517	305717	213	201	6243218	603469	0.00	0.03	DPSCF300001	chr21_superscaffold13
1682061	1682192	306338	306472	132	135	6243218	603469	0.00	0.02	DPSCF300001	chr21_superscaffold13
1682296	1682451	306958	307113	156	156	6243218	603469	0.00	0.03	DPSCF300001	chr21_superscaffold13
1685715	1686056	311433	311768	342	336	6243218	603469	0.01	0.06	DPSCF300001	chr21_superscaffold13
1687909	1688163	312835	313068	255	234	6243218	603469	0.00	0.04	DPSCF300001	chr21_superscaffold13
1688552	1688774	315293	315515	223	223	6243218	603469	0.00	0.04	DPSCF300001	chr21_superscaffold13
1688816	1689019	316145	316348	204	204	6243218	603469	0.00	0.03	DPSCF300001	chr21_superscaffold13
1689127	1689279	317086	317238	153	153	6243218	603469	0.00	0.03	DPSCF300001	chr21_superscaffold13
1689445	1689621	318866	319042	177	177	6243218	603469	0.00	0.03	DPSCF300001	chr21_superscaffold13
1690466	1690675	320251	320460	210	210	6243218	603469	0.00	0.03	DPSCF300001	chr21_superscaffold13
1691379	1691762	322922	323326	384	405	6243218	603469	0.01	0.07	DPSCF300001	chr21_superscaffold13
1691765	1692040	323387	323668	276	282	6243218	603469	0.00	0.05	DPSCF300001	chr21_superscaffold13
1692978	1693140	325929	326088	163	160	6243218	603469	0.00	0.03	DPSCF300001	chr21_superscaffold13
1694361	1694582	326544	326780	222	237	6243218	603469	0.00	0.04	DPSCF300001	chr21_superscaffold13
1706317	1706502	356893	357084	186	192	6243218	603469	0.00	0.03	DPSCF300001	chr21_superscaffold13
1714369	1714665	376868	377182	297	315	6243218	603469	0.00	0.05	DPSCF300001	chr21_superscaffold13
1716402	1716818	381730	382143	417	414	6243218	603469	0.01	0.07	DPSCF300001	chr21_superscaffold13
1716857	1717117	382353	382613	261	261	6243218	603469	0.00	0.04	DPSCF300001	chr21_superscaffold13
1717335	1717475	384997	385137	141	141	6243218	603469	0.00	0.02	DPSCF300001	chr21_superscaffold13
1725134	1725319	385848	386033	186	186	6243218	603469	0.00	0.03	DPSCF300001	chr21_superscaffold13
1725705	1725947	386266	386508	243	243	6243218	603469	0.00	0.04	DPSCF300001	chr21_superscaffold13
1726247	1726474	386901	387128	228	228	6243218	603469	0.00	0.04	DPSCF300001	chr21_superscaffold13
1731310	1731411	390157	390258	102	102	6243218	603469	0.00	0.02	DPSCF300001	chr21_superscaffold13
1731574	1731753	391768	391938	180	171	6243218	603469	0.00	0.03	DPSCF300001	chr21_superscaffold13
1732566	1732763	392923	393117	198	195	6243218	603469	0.00	0.03	DPSCF300001	chr21_superscaffold13
1734473	1734721	396247	396498	249	252	6243218	603469	0.00	0.04	DPSCF300001	chr21_superscaffold13
1735109	1735396	396930	397214	288	285	6243218	603469	0.00	0.05	DPSCF300001	chr21_superscaffold13
1735956	1736165	397851	398075	210	225	6243218	603469	0.00	0.04	DPSCF300001	chr21_superscaffold13
1742199	1742483	408661	408948	285	288	6243218	603469	0.00	0.05	DPSCF300001	chr21_superscaffold13
1742823	1742984	409130	409288	162	159	6243218	603469	0.00	0.03	DPSCF300001	chr21_superscaffold13
1743691	1743852	410389	410550	162	162	6243218	603469	0.00	0.03	DPSCF300001	chr21_superscaffold13
1744049	1744340	410896	411223	292	328	6243218	603469	0.00	0.05	DPSCF300001	chr21_superscaffold13
1744836	1745177	412143	412517	342	375	6243218	603469	0.01	0.06	DPSCF300001	chr21_superscaffold13
1745245	1745430	412941	413126	186	186	6243218	603469	0.00	0.03	DPSCF300001	chr21_superscaffold13
1758566	1758709	433726	433869	144	144	6243218	603469	0.00	0.02	DPSCF300001	chr21_superscaffold13
1759287	1759430	434824	434967	144	144	6243218	603469	0.00	0.02	DPSCF300001	chr21_superscaffold13
1759754	1760000	435842	436088	247	247	6243218	603469	0.00	0.04	DPSCF300001	chr21_superscaffold13
1760474	1760677	436897	437100	204	204	6243218	603469	0.00	0.03	DPSCF300001	chr21_superscaffold13
1762790	1763026	438120	438356	237	237	6243218	603469	0.00	0.04	DPSCF300001	chr21_superscaffold13
1766114	1766281	445295	445459	168	165	6243218	603469	0.00	0.03	DPSCF300001	chr21_superscaffold13
1771840	1772046	458221	458427	207	207	6243218	603469	0.00	0.03	DPSCF300001	chr21_superscaffold13
1772331	1772633	458880	459173	303	294	6243218	603469	0.00	0.05	DPSCF300001	chr21_superscaffold13
1773323	1773582	459729	459988	260	260	6243218	603469	0.00	0.04	DPSCF300001	chr21_superscaffold13
1776224	1776394	470473	470643	171	171	6243218	603469	0.00	0.03	DPSCF300001	chr21_superscaffold13
1776619	1776819	470842	471042	201	201	6243218	603469	0.00	0.03	DPSCF300001	chr21_superscaffold13
1778849	1779067	471190	471402	219	213	6243218	603469	0.00	0.04	DPSCF300001	chr21_superscaffold13
1779192	1779389	472246	472452	198	207	6243218	603469	0.00	0.03	DPSCF300001	chr21_superscaffold13
1782908	1783108	477700	477888	201	189	6243218	603469	0.00	0.03	DPSCF300001	chr21_superscaffold13
1784334	1784531	478911	479102	198	192	6243218	603469	0.00	0.03	DPSCF300001	chr21_superscaffold13
1784829	1785690	479209	480097	862	889	6243218	603469	0.01	0.15	DPSCF300001	chr21_superscaffold13
1792321	1792479	491710	491859	159	150	6243218	603469	0.00	0.02	DPSCF300001	chr21_superscaffold13
1792542	1792727	493016	493192	186	177	6243218	603469	0.00	0.03	DPSCF300001	chr21_superscaffold13
1792868	1793032	493519	493683	165	165	6243218	603469	0.00	0.03	DPSCF300001	chr21_superscaffold13
1794009	1794248	496137	496382	240	246	6243218	603469	0.00	0.04	DPSCF300001	chr21_superscaffold13
1796325	1796561	500213	500452	237	240	6243218	603469	0.00	0.04	DPSCF300001	chr21_superscaffold13
1796721	1796936	500663	500878	216	216	6243218	603469	0.00	0.04	DPSCF300001	chr21_superscaffold13
1797005	1797220	501159	501374	216	216	6243218	603469	0.00	0.04	DPSCF300001	chr21_superscaffold13
1797230	1797928	501391	502077	699	687	6243218	603469	0.01	0.11	DPSCF300001	chr21_superscaffold13
1798375	1798995	502419	503021	621	603	6243218	603469	0.01	0.10	DPSCF300001	chr21_superscaffold13
1799234	1799470	503520	503765	237	246	6243218	603469	0.00	0.04	DPSCF300001	chr21_superscaffold13
1801155	1801361	505835	506023	207	189	6243218	603469	0.00	0.03	DPSCF300001	chr21_superscaffold13
1803165	1803281	509494	509610	117	117	6243218	603469	0.00	0.02	DPSCF300001	chr21_superscaffold13
1803890	1804168	510570	510842	279	273	6243218	603469	0.00	0.05	DPSCF300001	chr21_superscaffold13
1808355	1808573	516719	516937	219	219	6243218	603469	0.00	0.04	DPSCF300001	chr21_superscaffold13
1809016	1809222	518147	518353	207	207	6243218	603469	0.00	0.03	DPSCF300001	chr21_superscaffold13
1809832	1810014	519308	519487	183	180	6243218	603469	0.00	0.03	DPSCF300001	chr21_superscaffold13
1810015	1810254	519483	519749	240	267	6243218	603469	0.00	0.04	DPSCF300001	chr21_superscaffold13
1810353	1810466	519805	519918	114	114	6243218	603469	0.00	0.02	DPSCF300001	chr21_superscaffold13
1813230	1813385	523445	523576	156	132	6243218	603469	0.00	0.02	DPSCF300001	chr21_superscaffold13
1813589	1813825	523598	523858	237	261	6243218	603469	0.00	0.04	DPSCF300001	chr21_superscaffold13
1815776	1815934	526605	526763	159	159	6243218	603469	0.00	0.03	DPSCF300001	chr21_superscaffold13
1816038	1816238	526829	527029	201	201	6243218	603469	0.00	0.03	DPSCF300001	chr21_superscaffold13
1816255	1816431	527014	527199	177	186	6243218	603469	0.00	0.03	DPSCF300001	chr21_superscaffold13
1818128	1818361	529033	529266	234	234	6243218	603469	0.00	0.04	DPSCF300001	chr21_superscaffold13
1818485	1818952	529594	530052	468	459	6243218	603469	0.01	0.08	DPSCF300001	chr21_superscaffold13
1819168	1820520	530063	531409	1353	1347	6243218	603469	0.02	0.22	DPSCF300001	chr21_superscaffold13
1820681	1821106	531455	531880	426	426	6243218	603469	0.01	0.07	DPSCF300001	chr21_superscaffold13
1821157	1821777	532516	533094	621	579	6243218	603469	0.01	0.10	DPSCF300001	chr21_superscaffold13
1823024	1823164	533273	533410	141	138	6243218	603469	0.00	0.02	DPSCF300001	chr21_superscaffold13
1823833	1824063	535072	535302	231	231	6243218	603469	0.00	0.04	DPSCF300001	chr21_superscaffold13
1824064	1825164	535287	536399	1101	1113	6243218	603469	0.02	0.18	DPSCF300001	chr21_superscaffold13
1825973	1826560	537135	537719	588	585	6243218	603469	0.01	0.10	DPSCF300001	chr21_superscaffold13
1827445	1827537	539556	539648	93	93	6243218	603469	0.00	0.02	DPSCF300001	chr21_superscaffold13
1827656	1827859	541721	541924	204	204	6243218	603469	0.00	0.03	DPSCF300001	chr21_superscaffold13
1828818	1828985	543683	543853	168	171	6243218	603469	0.00	0.03	DPSCF300001	chr21_superscaffold13
1830569	1830796	546129	546344	228	216	6243218	603469	0.00	0.04	DPSCF300001	chr21_superscaffold13
1831938	1832090	549678	549830	153	153	6243218	603469	0.00	0.03	DPSCF300001	chr21_superscaffold13
1832363	1832641	551145	551417	279	273	6243218	603469	0.00	0.05	DPSCF300001	chr21_superscaffold13
1833609	1833812	554208	554411	204	204	6243218	603469	0.00	0.03	DPSCF300001	chr21_superscaffold13
1833880	1833996	554870	554986	117	117	6243218	603469	0.00	0.02	DPSCF300001	chr21_superscaffold13
1834659	1834949	555106	555402	291	297	6243218	603469	0.00	0.05	DPSCF300001	chr21_superscaffold13
1838810	1839516	558321	559159	707	839	6243218	603469	0.01	0.14	DPSCF300001	chr21_superscaffold13
1842876	1843075	563767	563963	200	197	6243218	603469	0.00	0.03	DPSCF300001	chr21_superscaffold13
1873176	1873301	832	960	126	129	6243218	657213	0.00	0.02	DPSCF300001	chr21_superscaffold1
1873403	1873741	1202	1540	339	339	6243218	657213	0.01	0.05	DPSCF300001	chr21_superscaffold1
1873897	1874151	1935	2183	255	249	6243218	657213	0.00	0.04	DPSCF300001	chr21_superscaffold1
1874295	1874627	2403	2750	333	348	6243218	657213	0.01	0.05	DPSCF300001	chr21_superscaffold1
1874743	1874886	3089	3232	144	144	6243218	657213	0.00	0.02	DPSCF300001	chr21_superscaffold1
1875113	1875316	4670	4855	204	186	6243218	657213	0.00	0.03	DPSCF300001	chr21_superscaffold1
